_id,credit ship amount
1005948481,87
1005948740,181
1005948769,76
1005949145,19
1005949258,99
1005950126,110
1005950262,99
1005950315,40
1005950331,33
1005950585,27
1005950986,66
1005951010,84
1005951127,100
1005951373,67
1005951431,15
1005952351,16
1005952690,29
1005952999,26
1005954130,81
1005954920,74
1005955244,57
1005955960,66
1005956372,23
1005956450,65
1005956762,124
1005957212,90
1005957427,44
1005957926,28
1005957992,155
1005958070,62
1005958557,40
1005958710,97
1005958771,120
1005958783,182
1005958832,67
1005959138,14
1005959246,124
1005959450,20
1005959513,93
1005959616,164
1005959793,16
1005960313,33
1005960327,96
1005960487,54
1005960652,57
1005960957,92
1005961653,159
1005961662,126
1005961747,49
1005961848,40
1005961900,146
1005962796,63
1005962803,35
1005962923,33
1005963235,76
1005963254,83
1005963269,144
1005963561,91
1005963591,63
1005963766,13
1005963809,49
1005964010,43
1005964476,118
1005964538,42
1005964683,27
1005964704,62
1005964912,54
1005965033,43
1005965109,19
1005965270,76
1005965751,72
1005965849,20
1005965878,103
1005965924,55
1005965939,65
1005966009,118
1005966227,38
1005966538,134
1005966960,48
1005967282,49
1005967377,50
1005967445,94
1005967531,65
1005967634,46
1005967823,58
1005968443,82
1005968446,31
1005968552,100
1005968554,139
1005969309,108
1005969793,52
1005970100,166
1005970647,88
1005970863,78
1005971516,171
1005971700,55
1005971713,67
1005971943,144
1005972569,120
1005972753,22
1005972823,56
1005972845,169
1005972954,66
1005973069,52
1005973354,31
1005973630,163
1005974129,32
1005974198,116
1005974305,51
1005974589,193
1005974654,15
1005974659,107
1005974871,26
1005974885,87
1005974984,74
1005975011,56
1005975273,25
1005975314,39
1005975548,127
1005975572,54
1005975750,63
1005975753,67
1005975775,15
1005975849,17
1005975910,37
1005976058,137
1005976218,90
1005976286,81
1005976539,24
1005976640,90
1005976861,96
1005977159,53
1005977333,105
1005977549,11
1005977752,15
1005977758,137
1005977938,54
1005978297,111
1005978515,20
1005978689,87
1005978959,38
1005979640,35
1005979872,44
1005980063,17
1005980531,14
1005980949,41
1005980971,46
1005981417,92
1005981498,46
1005981721,72
1005982061,14
1005982525,42
1005982701,28
1005982722,52
1005983326,170
1005983795,126
1005984134,15
1005984209,57
1005984756,29
1005985111,109
1005985712,75
1005985915,92
1005986093,114
1005986255,31
1005987102,37
1005987156,37
1005987166,34
1005987242,60
1005987259,60
1005987320,87
1005988759,48
1005989090,55
1005989960,117
1005989986,124
1005989999,44
1005990124,51
1005990299,190
1005990431,73
1005990733,44
1005990911,54
1005991027,44
1005991237,108
1005991708,38
1005991880,28
1005992157,22
1005992198,66
1005992508,48
1005992577,64
1005992678,104
1005992811,36
1005992919,29
1005993009,50
1005993799,78
1005993959,107
1005994094,36
1005994207,139
1005994284,25
1005994617,29
1005994700,46
1005994895,34
1005994970,86
1005995096,71
1005995287,60
1005996132,107
1005996686,40
1005996870,34
1005997133,49
1005997201,68
1005998168,95
1005998328,25
1005998596,175
1005998860,96
1005999056,19
1005999529,95
1005999535,33
1005999771,102
1005999813,16
1005999894,40
1006000530,67
1006000767,70
1006001219,136
1006001227,66
1006001324,62
1006001851,25
1006002211,107
1006002296,75
1006002707,27
1006002838,61
1006002906,91
1006002948,65
1006003158,105
1006003286,15
1006003514,91
1006004498,114
1006005155,86
1006005516,107
1006005846,64
1006005937,38
1006006316,99
1006006844,22
1006006904,48
1006007357,87
1006007444,57
1006007589,40
1006007879,34
1006007929,88
1006007988,79
1006008012,133
1006008416,71
1006008813,31
1006009033,153
1006009075,95
1006009172,11
1006009393,65
1006009441,79
1006009911,70
1006010049,37
1006010060,99
1006010418,27
1006010597,41
1006010839,131
1006010843,96
1006010878,47
1006011144,65
1006011231,76
1006011486,77
1006011772,72
1006011823,90
1006012583,147
1006013068,40
1006013324,119
1006014419,23
1006015012,45
1006015178,136
1006015455,23
1006016433,65
1006016687,27
1006017419,140
1006017440,49
1006017599,75
1006017767,70
1006018245,55
1006018405,99
1006018431,13
1006018827,89
1006018852,63
1006018951,89
1006019142,128
1006019420,116
1006020170,87
1006020179,53
1006020283,87
1006020728,49
1006020781,98
1006021432,74
1006022202,71
1006022283,14
1006022401,20
1006022609,87
1006022886,143
1006022910,15
1006022914,47
1006023958,86
1006025034,69
1006025044,48
1006025555,24
1006026735,62
1006027065,47
1006027779,56
1006027823,67
1006027941,80
1006028102,23
1006028207,112
1006028718,18
1006029030,56
1006029517,93
1006029748,30
1006029977,101
1006030100,82
1006030283,92
1006030404,41
1006030408,51
1006030512,24
1006030555,117
1006031003,16
1006031021,41
1006031097,21
1006031201,99
1006031361,20
1006031587,11
1006031948,112
1006032178,29
1006032406,25
1006032476,92
1006032571,54
1006032717,70
1006033060,139
1006033159,80
1006033240,39
1006033331,86
1006034510,40
1006036672,32
1006037166,52
1006037271,26
1006037572,84
1006037629,149
1006037799,93
1006038271,41
1006038720,26
1006039541,57
1006039631,58
1006039976,57
1006040291,95
1006041067,69
1006041157,36
1006041303,60
1006041629,88
1006042008,46
1006042496,40
1006042499,84
1006043139,30
1006043210,78
1006044142,27
1006044325,54
1006044487,20
1006044519,95
1006045567,39
1006046692,96
1006047306,82
1006047313,119
1006047873,64
1006048183,35
1006048488,100
1006048529,36
1006048732,24
1006049175,83
1006049229,32
1006049843,43
1006049880,38
1006050220,22
1006050248,10
1006050477,43
1006051257,66
1006051782,61
1006051881,20
1006052894,76
1006053551,54
1006053583,26
1006054762,70
1006055585,63
1006055600,67
1006055605,50
1006055992,44
1006056187,71
1006056477,34
1006056750,12
1006057115,47
1006057850,42
1006058172,126
1006058553,54
1006058581,144
1006058713,55
1006058728,78
1006058830,131
1006059072,81
1006059791,13
1006061051,19
1006061057,108
1006061620,151
1006061747,16
1006062134,29
1006062243,36
1006063370,95
1006063497,31
1006063656,38
1006063773,25
1006064409,59
1006064501,116
1006064639,75
1006064774,46
1006064812,14
1006064844,25
1006065001,22
1006065421,77
1006065664,40
1006065970,89
1006066116,38
1006066155,90
1006066771,96
1006066781,76
1006066828,47
1006068018,76
1006068304,38
1006068325,83
1006068949,127
1006069314,6
1006070454,64
1006070773,21
1006071769,14
1006071894,75
1006072168,56
1006072584,91
1006073001,26
1006073311,27
1006073330,41
1006073367,51
1006073774,92
1006073808,124
1006073951,103
1006074542,185
1006074703,82
1006074827,35
1006074960,147
1006075479,20
1006075522,26
1006076224,9
1006076292,117
1006076495,50
1006076925,22
1006076932,63
1006077067,43
1006077209,46
1006077408,95
1006077713,60
1006078071,59
1006078111,65
1006078351,20
1006078731,52
1006078968,13
1006079042,28
1006079083,122
1006079358,134
1006079964,55
1006080227,65
1006080883,96
1006081211,38
1006081224,134
1006081327,41
1006081982,68
1006082461,20
1006082573,56
1006082893,16
1006083092,94
1006083548,40
1006083581,17
1006084100,53
1006084332,22
1006085234,61
1006085869,79
1006086140,41
1006086466,77
1006086992,94
1006087656,66
1006087876,91
1006087982,62
1006087995,90
1006088395,36
1006088469,7
1006088787,94
1006089330,55
1006089495,37
1006089656,63
1006090133,87
1006090359,84
1006090410,132
1006090782,72
1006092169,93
1006092562,70
1006092891,55
1006094279,97
1006094299,118
1006094351,85
1006094654,93
1006094895,171
1006095336,77
1006095341,84
1006095622,75
1006095875,69
1006095959,36
1006096150,35
1006096218,17
1006096407,95
1006096462,48
1006096534,38
1006097328,74
1006097343,129
1006097610,46
1006098339,12
1006098706,51
1006099096,59
1006099422,115
1006099686,14
1006100391,91
1006100514,183
1006100589,100
1006100674,23
1006101104,103
1006101150,140
1006101220,123
1006101250,152
1006101314,38
1006101706,11
1006101839,71
1006101923,158
1006102070,70
1006102098,164
1006102251,53
1006102600,47
1006103793,77
1006105023,39
1006105065,112
1006105593,32
1006105695,92
1006105737,60
1006105872,46
1006106112,34
1006106800,53
1006107138,110
1006107505,148
1006107530,31
1006108269,137
1006108910,21
1006108912,79
1006108933,22
1006109408,38
1006109571,60
1006110357,39
1006110432,24
1006110734,71
1006110879,15
1006111246,57
1006111582,64
1006111873,48
1006111962,9
1006112037,73
1006112303,25
1006112907,77
1006112917,66
1006113087,89
1006113408,95
1006113562,40
1006113598,184
1006114475,101
1006114717,32
1006115339,66
1006115349,33
1006115876,36
1006116367,55
1006116682,29
1006116929,46
1006116978,124
1006116996,27
1006117068,59
1006117531,56
1006118069,81
1006118164,18
1006118622,34
1006119554,20
1006120061,47
1006120149,98
1006120326,62
1006120406,71
1006120620,49
1006120679,41
1006120796,120
1006121060,68
1006121338,28
1006121493,119
1006121527,56
1006122035,98
1006122049,94
1006122595,77
1006122763,148
1006123037,116
1006123480,56
1006123701,65
1006123755,60
1006123767,54
1006123833,89
1006124056,51
1006124160,33
1006124541,98
1006124570,78
1006124863,67
1006124901,102
1006125046,141
1006125340,18
1006125636,138
1006125650,9
1006125684,14
1006126338,16
1006126423,52
1006128241,19
1006128367,96
1006128514,66
1006129226,70
1006129326,31
1006129334,106
1006130051,147
1006130486,49
1006130574,33
1006130651,38
1006130652,128
1006130726,80
1006130753,17
1006130822,12
1006130979,70
1006131209,49
1006131259,56
1006131311,10
1006131408,69
1006131478,17
1006131488,48
1006131642,44
1006131687,142
1006132452,19
1006132767,66
1006133155,59
1006133705,26
1006134307,19
1006134327,93
1006134536,37
1006135518,119
1006135763,64
1006136036,88
1006136488,163
1006136844,23
1006137585,176
1006137702,42
1006137756,62
1006138037,38
1006138346,27
1006138921,22
1006139056,112
1006139838,19
1006139991,54
1006140236,75
1006140338,31
1006140511,35
1006140586,12
1006140795,83
1006140992,6
1006141280,19
1006141963,50
1006142044,85
1006142067,21
1006142863,118
1006142906,140
1006143432,77
1006144055,50
1006144265,60
1006145124,18
1006145304,77
1006145654,41
1006145773,14
1006146112,34
1006146717,83
1006147111,105
1006147824,135
1006147998,116
1006148068,132
1006148209,36
1006149311,57
1006149873,15
1006149896,92
1006150026,103
1006150181,72
1006150223,85
1006150324,25
1006150752,76
1006153157,45
1006153401,19
1006153715,51
1006153914,78
1006154831,59
1006155373,36
1006155942,123
1006156274,49
1006158200,192
1006158518,105
1006158759,17
1006158989,38
1006159446,81
1006160050,93
1006160276,19
1006160586,32
1006161102,43
1006161229,152
1006161760,33
1006162063,123
1006162169,11
1006162276,29
1006162433,54
1006162444,128
1006162470,42
1006162495,121
1006163193,40
1006163390,56
1006163701,45
1006163825,65
1006163930,109
1006163966,58
1006164522,72
1006164780,135
1006165707,93
1006165820,28
1006166008,34
1006168290,91
1006168949,154
1006169088,57
1006169335,54
1006171940,78
1006171951,84
1006172473,24
1006172516,42
1006172680,64
1006172855,75
1006173208,51
1006173319,63
1006173395,65
1006173498,58
1006173769,60
1006173821,40
1006173904,23
1006174031,40
1006174418,131
1006174748,59
1006174773,24
1006174912,132
1006176148,71
1006176309,70
1006177181,44
1006177196,68
1006177466,25
1006177616,38
1006177854,116
1006178282,106
1006178566,32
1006178676,69
1006178765,45
1006179526,43
1006179856,126
1006180805,95
1006180923,66
1006181546,21
1006181947,106
1006181963,36
1006183226,158
1006183392,54
1006183501,32
1006184379,37
1006185175,32
1006185210,23
1006185330,87
1006185339,41
1006186255,82
1006186378,89
1006186548,69
1006186611,105
1006187380,34
1006187436,40
1006187444,94
1006187651,77
1006187762,55
1006187778,28
1006188432,15
1006188825,99
1006189147,80
1006189247,99
1006190162,117
1006190195,23
1006190405,128
1006190710,90
1006190863,41
1006191643,171
1006191794,93
1006192340,63
1006192484,57
1006192876,57
1006192947,55
1006193085,12
1006193258,16
1006193259,53
1006193279,32
1006193496,82
1006193498,90
1006193511,28
1006193629,74
1006193720,78
1006193746,50
1006193867,83
1006194068,52
1006194395,24
1006194540,95
1006194541,47
1006194847,43
1006195298,163
1006195383,11
1006196111,70
1006196522,79
1006196862,144
1006198055,67
1006199127,45
1006199242,26
1006199463,68
1006199478,15
1006199987,105
1006200197,27
1006200436,29
1006200455,35
1006200723,181
1006201546,19
1006201679,51
1006201725,146
1006202022,20
1006202753,60
1006202876,102
1006202891,72
1006203049,20
1006203163,54
1006203187,165
1006203441,76
1006203595,33
1006203885,29
1006203946,14
1006204058,76
1006204121,79
1006204395,45
1006204638,100
1006204813,56
1006205277,40
1006205659,73
1006205692,72
1006206244,50
1006206490,46
1006206725,160
1006207026,45
1006207037,74
1006207894,68
1006208074,54
1006208114,95
1006208154,135
1006208389,34
1006208774,118
1006208956,158
1006209427,137
1006210143,97
1006210968,34
1006211569,31
1006211706,87
1006211882,87
1006211931,87
1006212196,64
1006212730,28
1006212877,63
1006213058,97
1006213119,87
1006213165,45
1006213208,115
1006213330,31
1006215032,103
1006215261,83
1006215270,84
1006216577,99
1006217762,24
1006217786,114
1006217906,139
1006218709,63
1006218791,32
1006218847,42
1006219174,113
1006219250,89
1006219781,36
1006219812,52
1006219813,60
1006219949,31
1006220022,17
1006220193,59
1006220932,61
1006221011,139
1006221329,37
1006221354,37
1006221437,35
1006221893,65
1006222001,26
1006222190,94
1006222306,84
1006222366,113
1006222374,76
1006222431,81
1006222474,67
1006222686,77
1006222695,79
1006222941,51
1006223397,81
1006223515,23
1006223701,32
1006223737,59
1006224556,52
1006225501,73
1006226035,15
1006226540,47
1006226628,110
1006226940,71
1006227312,21
1006227508,91
1006227734,26
1006227749,36
1006227921,79
1006228516,48
1006228807,14
1006228885,91
1006229193,33
1006229298,90
1006229628,105
1006230830,47
1006231173,101
1006231458,77
1006233803,69
1006233955,70
1006234813,36
1006235166,110
1006235274,90
1006235380,66
1006235674,36
1006235702,25
1006235707,38
1006235917,179
1006235989,153
1006236063,44
1006236203,68
1006236962,83
1006237291,65
1006237666,60
1006237690,101
1006237896,40
1006238120,30
1006238205,31
1006239167,17
1006239363,49
1006239483,111
1006239977,22
1006240057,70
1006240060,28
1006240159,8
1006240308,7
1006240327,13
1006240467,94
1006241016,199
1006241359,46
1006241412,69
1006241578,115
1006242271,40
1006242530,60
1006242754,28
1006242819,19
1006243410,110
1006243627,21
1006243769,112
1006243902,45
1006243940,26
1006244153,50
1006244181,22
1006244252,61
1006244377,27
1006244688,118
1006245515,77
1006245629,55
1006246069,77
1006246182,77
1006246580,78
1006247849,91
1006248617,49
1006248837,68
1006249127,39
1006249252,10
1006249275,83
1006249604,40
1006249709,24
1006249762,26
1006250379,33
1006250691,155
1006250743,26
1006251022,51
1006251312,125
1006251513,20
1006251635,69
1006251697,47
1006251750,85
1006251779,129
1006251948,26
1006252087,126
1006252950,48
1006253080,105
1006253109,122
1006253125,87
1006253204,12
1006253470,20
1006253486,43
1006253563,17
1006254866,91
1006255229,44
1006255483,52
1006255742,20
1006256123,16
1006256477,135
1006256556,94
1006256821,38
1006256880,26
1006257073,54
1006257551,46
1006257854,124
1006258156,24
1006258539,91
1006258888,111
1006259167,39
1006259661,43
1006259809,69
1006259819,94
1006259899,119
1006260155,37
1006260192,91
1006260195,60
1006260247,30
1006260290,137
1006260344,27
1006260512,48
1006260781,122
1006260879,55
1006261063,51
1006261099,83
1006261318,42
1006261388,44
1006261902,9
1006262087,143
1006262160,31
1006262468,24
1006262476,92
1006263295,194
1006264352,33
1006264807,98
1006265189,58
1006265377,59
1006265378,38
1006265420,43
1006265668,68
1006265939,35
1006265961,28
1006266256,75
1006267677,54
1006267804,73
1006268007,121
1006268091,15
1006268151,58
1006268592,32
1006268774,66
1006269105,28
1006269336,37
1006269493,17
1006269775,106
1006269777,68
1006269995,73
1006270477,52
1006271174,21
1006271799,38
1006272054,116
1006272199,103
1006272210,91
1006272414,29
1006272901,108
1006272942,100
1006273069,75
1006273416,19
1006274257,138
1006274612,24
1006274944,93
1006275092,106
1006275319,33
1006275500,15
1006275820,37
1006276136,34
1006277106,15
1006277172,104
1006277309,46
1006277356,58
1006277381,39
1006277590,53
1006277686,65
1006277709,40
1006277752,25
1006278229,75
1006278303,182
1006278454,63
1006278469,54
1006278982,126
1006279082,60
1006279147,20
1006279431,11
1006279464,76
1006279781,36
1006280113,44
1006280194,98
1006281083,27
1006281393,79
1006281546,26
1006282488,150
1006282581,33
1006282738,100
1006282840,20
1006282915,5
1006282948,18
1006282961,113
1006283023,80
1006285097,118
1006285821,34
1006285973,26
1006286020,65
1006287820,89
1006287934,115
1006287975,58
1006288082,88
1006288175,118
1006288213,95
1006288326,75
1006289422,19
1006289608,56
1006290705,79
1006290907,25
1006291142,26
1006291228,118
1006292148,92
1006292254,19
