_id,overall_stats.avg_battle_values.avg_kd
1032377429,1.72
1032377735,1.64
1032378347,1.2
1032378508,0.79
1032379227,0.49
1032379409,1.09
1032379450,0.82
1032379462,0.44
1032379772,0.33
1032380294,3.58
1032380347,1.5
1032380597,4.05
1032380603,0.92
1032380665,0.9
1032382842,1.08
1032383213,3.04
1032383451,0.55
1032385004,0.43
1032385386,1.24
1032385390,1.55
1032385605,0.29
1032385607,0.77
1032386255,0.41
1032386669,0.37
1032386697,2.17
1032386844,2.38
1032387140,0.72
1032387909,0.95
1032388040,0.96
1032388217,1.7
1032388380,1.07
1032388629,0.98
1032388642,0.83
1032388704,1.02
1032389254,0.52
1032389378,0.67
1032389460,2.43
1032390071,0.79
1032390164,0.35
1032390172,0.87
1032390323,1.29
1032391094,1.5
1032391232,0.56
1032391677,0.85
1032391757,1.18
1032391782,0.77
1032391941,1.07
1032392504,0.83
1032393260,0.66
1032393613,0.93
1032394541,0.56
1032394551,2.98
1032394639,0.95
1032394961,0.23
1032395352,0.86
1032395893,1.72
1032396082,0.71
1032396209,1.12
1032396270,0.61
1032396636,0.73
1032396717,0.89
1032397445,2.12
1032397771,0.31
1032397940,0.81
1032398609,1.34
1032398634,1.06
1032398949,1.08
1032399014,0.64
1032399240,0.75
1032399296,0.45
1032399702,0.7
1032400048,0.66
1032400190,0.65
1032400334,0.59
1032400600,1.03
1032400714,1.11
1032401125,1.58
1032401182,0.9
1032401249,0.12
1032401409,0.4
1032401428,0.57
1032401559,0.75
1032401652,0.7
1032401681,0.88
1032402186,0.6
1032402700,0.53
1032403353,1.2
1032403652,0.45
1032404190,0.61
1032405342,3.26
1032405400,0.66
1032405594,0.74
1032406066,0.57
1032407409,0.6
1032407505,0.71
1032408297,0.91
1032409327,0.84
1032409815,0.8
1032410273,1.08
1032410366,1.34
1032410467,1.11
1032410643,0.94
1032411317,1.1
1032411653,1.33
1032411670,0.81
1032412594,0.45
1032413320,0.79
1032413459,1.63
1032413474,0.29
1032413619,0.84
1032414942,2.49
1032415222,1.05
1032415621,2.4
1032416227,0.58
1032416358,0.75
1032416589,0.89
1032417572,0.89
1032417704,3.57
1032417828,1.11
1032418711,0.85
1032418750,0.52
1032419678,1.27
1032419771,1.15
1032420437,0.63
1032420773,1.12
1032420977,1.09
1032421679,0.55
1032421818,0.8
1032421930,1.19
1032421992,1.61
1032422048,0.68
1032422920,0.63
1032423102,0.84
1032423736,1.04
1032424112,0.67
1032424386,1.68
1032424971,1.52
1032425085,0.5
1032425205,0.76
1032425209,0.49
1032425379,0.34
1032425703,0.53
1032426669,0.98
1032426790,0.91
1032426944,3.63
1032427687,1.11
1032428258,0.67
1032428390,2.03
1032428500,0.52
1032428636,0.5
1032428697,1.36
1032429391,1.37
1032429835,1.13
1032430657,0.71
1032430919,0.69
1032431005,1.22
1032431292,1.17
1032431321,1
1032431675,4.08
1032431845,1.11
1032432809,0.82
1032433345,0.53
1032433429,0.82
1032433996,0.79
1032434089,0.81
1032434536,0.75
1032434867,1.11
1032434924,0.54
1032435373,1.05
1032436336,1.31
1032436652,0.41
1032437980,0.31
1032438278,0.74
1032438462,1.77
1032438922,1.16
1032440099,0.43
1032440240,1.3
1032441331,0.7
1032441432,0.6
1032442156,0.68
1032442458,0.76
1032443198,1.25
1032443200,0.93
1032443671,1.2
1032444426,0.81
1032444614,1.49
1032444973,0.25
1032445024,0.28
1032445144,0.83
1032446054,4.62
1032446493,0.76
1032446899,0.75
1032447130,0.98
1032447555,3.39
1032448420,1.09
1032449653,1.37
1032450443,0.36
1032451093,1.02
1032451127,1.15
1032452554,1.02
1032452660,0.74
1032453295,0.28
1032453865,1.07
1032455828,1.25
1032455848,0.7
1032456319,0.87
1032456582,0.25
1032456872,0.99
1032457237,1.09
1032457897,0.75
1032458000,1.26
1032458040,1.25
1032459225,1.13
1032459289,0.19
1032459340,0.6
1032459415,0.75
1032459706,1.46
1032460092,1.21
1032460301,1.76
1032460310,0.95
1032461209,0.48
1032461722,0.73
1032463088,0.3
1032464171,0.57
1032464561,0.41
1032464819,1.48
1032464851,1.76
1032465056,1.42
1032465697,0.53
1032465841,1.01
1032466071,1.21
1032466484,0.53
1032467135,0.72
1032467885,0.92
1032468024,1.46
1032468118,0.79
1032468340,0.65
1032468771,0.69
1032469277,0.8
1032469729,1.42
1032469872,2.55
1032469977,0.96
1032470129,0.55
1032470162,1.75
1032470239,0.58
1032470297,0.76
1032470313,0.82
1032470458,0.44
1032472688,1.75
1032473390,0.89
1032474567,0.48
1032474691,2.61
1032474901,0.56
1032475429,0.58
1032476235,0.33
1032477850,1.86
1032478007,0.35
1032478188,1.09
1032478700,0.81
1032478943,0.9
1032479198,1.05
1032479254,1.75
1032479914,0.66
1032480580,0.64
1032480608,0.92
1032480685,1.05
1032480817,0.2
1032481625,1.72
1032481696,0.63
1032481871,0.61
1032482253,2.95
1032482341,0.71
1032483007,0.35
1032483038,2.25
1032483216,2.16
1032483416,2.49
1032484471,0.35
1032485004,0.58
1032485037,0.79
1032485153,1.17
1032485895,0.6
1032485950,1.38
1032486304,0.66
1032486609,0.53
1032487120,0.56
1032487165,0.86
1032487648,0.53
1032487669,0.8
1032488022,0.9
1032488046,0.64
1032488293,0.49
1032489357,0.65
1032489632,0.88
1032489665,0.88
1032489869,0.73
1032490620,1.48
1032490833,0.85
1032491128,0.47
1032491352,0.73
1032491475,0.64
1032491841,0.46
1032491925,0.85
1032492073,1.36
1032492473,0.43
1032492778,0.94
1032493024,0.19
1032493051,0.92
1032493234,1.18
1032493485,0.64
1032493497,0.9
1032493550,0.69
1032494638,1.18
1032494735,0.53
1032494981,0.66
1032495354,1.24
1032496501,0.69
1032496820,1.1
1032496826,1.9
1032497540,2.06
1032497647,0.22
1032497987,0.74
1032498115,0.82
1032498259,0.63
1032498358,1.29
1032499090,1.47
1032499608,0.89
1032499613,0.65
1032499641,1.45
1032499732,1.02
1032500259,0.48
1032502135,2.74
1032502512,0.62
1032502701,0.86
1032502963,0.85
1032504797,1.29
1032505121,0.55
1032505529,1.37
1032505878,0.7
1032506260,0.85
1032506545,1.15
1032506753,1.16
1032506823,0.97
1032507158,0.84
1032507658,0.33
1032507739,0.88
1032508369,0.74
1032508791,1.96
1032508808,0.55
1032509479,2.19
1032509989,0.97
1032510201,0.96
1032510497,0.72
1032511543,0.8
1032512245,0.78
1032512937,0.62
1032513355,1.03
1032513493,0.71
1032513560,1.31
1032513808,0.35
1032514413,0.59
1032515249,0.69
1032515696,0.87
1032515751,1.8
1032515848,0.81
1032516462,0.62
1032516789,0.76
1032517700,0.95
1032517722,0.64
1032518184,1.08
1032518380,0.87
1032518720,0.34
1032518858,0.53
1032519847,0.39
1032519887,1.22
1032520591,1.44
1032520787,0.76
1032521247,1.05
1032521626,0.46
1032521892,1.81
1032522264,1.8
1032523076,1.11
1032523644,0.48
1032524666,0.29
1032524756,0.79
1032524793,0.81
1032525087,1.04
1032525225,1.05
1032525473,1.69
1032525525,1.34
1032525770,0.95
1032525816,1.58
1032526138,0.26
1032526142,1.23
1032527338,1.11
1032527412,0.71
1032527828,0.84
1032528069,0.27
1032528908,1.23
1032529087,1.8
1032530420,0.94
1032530472,0.88
1032530519,0.42
1032530891,0.44
1032530910,1.02
1032531150,0.79
1032531943,0.84
1032532122,1.37
1032532336,0.7
1032532419,0.43
1032532769,0.38
1032532775,0.77
1032533180,0.52
1032533570,0.61
1032533840,0.67
1032533904,0.74
1032534179,0.7
1032534749,0.92
1032534886,1.13
1032535241,1.66
1032535894,2.37
1032537026,0.77
1032538060,0.51
1032538202,1.35
1032538226,2.65
1032538713,1
1032539013,0.93
1032539061,1.13
1032539622,0.39
1032539899,0.63
1032540348,0.96
1032540979,0.41
1032541391,0.6
1032541736,0.69
1032542725,1.09
1032542775,0.66
1032543319,1.11
1032544260,0.58
1032544688,0.52
1032546070,0.43
1032546215,0.65
1032546235,0.9
1032546418,0.67
1032546674,0.83
1032546813,1.43
1032546851,0.88
1032547152,1.38
1032547504,0.76
1032547787,0.86
1032547976,0.73
1032548020,1.76
1032549955,1.05
1032550686,0.58
1032550851,0.78
1032551548,0.88
1032551576,1.09
1032552158,0.92
1032552259,1.09
1032552556,0.92
1032552643,0.35
1032552757,0.55
1032552862,0.97
1032553034,1.23
1032553246,0.7
1032553350,1.36
1032553520,1.23
1032553560,0.55
1032553812,0.93
1032553832,0.69
1032553888,0.82
1032554017,0.56
1032554295,1.48
1032555011,1.71
1032555129,0.51
1032555250,0.6
1032555284,0.57
1032555433,1.13
1032557154,0.38
1032557247,0.76
1032559560,0.76
1032559903,1.19
1032559919,0.9
1032559941,0.53
1032560324,0.96
1032560334,0.29
1032560987,0.9
1032561282,1.12
1032561466,0.78
1032561469,0.91
1032561882,1.42
1032562129,2.28
1032562811,1.06
1032562989,0.89
1032563186,1.23
1032563208,1.04
1032563483,0.75
1032563663,1.08
1032563988,1.36
1032564822,0.96
1032565414,0.65
1032565588,0.46
1032565794,1.54
1032566019,0.79
1032566326,0.94
1032566422,1.12
1032566642,0.85
1032567438,1.37
1032567495,1.36
1032567904,1.48
1032567976,0.87
1032568885,0.94
1032570338,1.25
1032571207,0.64
1032571374,1.01
1032571570,0.55
1032571970,0.48
1032572146,0.55
1032572343,1.17
1032572499,0.49
1032574215,1.03
1032574577,1.24
1032574692,0.75
1032574905,0.53
1032574958,0.88
1032574970,0.37
1032575423,1.42
1032575684,0.86
1032576283,1.22
1032576329,0.27
1032576356,0.29
1032576477,0.99
1032576901,0.87
1032577434,1.51
1032577781,1.02
1032577973,1.01
1032578338,0.95
1032578390,0.72
1032578722,0.4
1032579742,1.2
1032580721,1.39
1032580730,2.32
1032580734,0.74
1032580776,0.32
1032580799,0.35
1032581831,0.75
1032582350,1.13
1032582712,0.45
1032582798,0.69
1032583632,0.69
1032583692,0.45
1032583939,1.21
1032584008,2.43
1032584138,0.38
1032584846,1.72
1032584926,0.83
1032585308,0.75
1032585332,0.67
1032585410,0.14
1032585734,0.7
1032586026,0.41
1032586257,0.53
1032586327,0.72
1032586334,1.53
1032586401,0.63
1032586710,1.15
1032586974,1.29
1032587285,0.3
1032589027,1.04
1032589156,0.65
1032589573,1.03
1032589794,0.62
1032591457,1.17
1032591983,0.65
1032595631,1.1
1032598938,0.48
1032600455,1.31
1032601780,0.82
1032601978,1.1
1032602761,0.86
1032603081,1.1
1032603937,0.32
1032604343,0.54
1032604355,1.08
1032605562,1.89
1032605874,0.63
1032606029,0.75
1032606245,1.79
1032606845,0.89
1032606975,0.58
1032608046,0.88
1032608534,1.14
1032608950,0.64
1032610294,1.34
1032610481,0.87
1032611690,1.65
1032613953,0.86
1032614073,0.65
1032614119,1.23
1032614386,0.2
1032615257,0.8
1032615332,1.66
1032615467,2.47
1032615968,0.84
1032616424,1.01
1032617082,1.19
1032618887,0.16
1032619376,0.82
1032620340,1.18
1032620366,1.19
1032620991,1.74
1032621028,0.8
1032621920,0.46
1032622958,0.89
1032623612,1.25
1032623996,0.84
1032624226,1.59
1032624655,1.92
1032624933,1.06
1032625530,0.79
1032625979,0.45
1032626543,1.66
1032626918,0.4
1032628833,1.12
1032629763,1.62
1032630727,0.93
1032630743,2.04
1032630747,2.02
1032630882,0.59
1032631095,1.34
1032631744,0.71
1032631961,0.35
1032632642,1.37
1032632668,0.88
1032632895,1.24
1032633072,0.49
1032633381,0.61
1032635274,1.11
1032635356,1.28
1032635450,1.28
1032635846,0.45
1032635957,0.54
1032635961,1.11
1032636256,1.26
1032636371,1.09
1032636632,0.54
1032636768,0.78
1032636976,0.42
1032637065,0.88
1032637431,0.27
1032637828,0.78
1032637904,1.21
1032638305,0.31
1032638731,0.76
1032638937,1.11
1032638968,0.65
1032640161,0.73
1032640719,1.43
1032640756,0.53
1032641251,0.74
1032641319,0.48
1032641627,1.23
1032641950,0.51
1032642033,1.28
1032642235,0.32
1032642680,1.91
1032642748,0.4
1032643536,0.89
1032643677,0.67
1032643681,0.98
1032643939,1.49
1032645515,1.81
1032646024,1.86
1032646332,0.6
1032646491,0.5
1032647160,0.68
1032647683,1.8
1032648957,1.03
1032649369,0.63
1032649513,1.28
1032649751,0.98
1032649928,2.29
1032650687,0.41
1032650791,1.58
1032650921,1.16
1032651104,0.51
1032652166,1.32
1032652257,0.25
1032652356,0.44
1032652497,0.81
1032652910,0.61
1032653445,1.04
1032653653,1
1032653835,0.59
1032654211,0.57
1032654457,0.99
1032654546,0.71
1032655020,1.1
1032655430,0.7
1032655457,0.5
1032655925,0.82
1032656121,1.87
1032656431,1.11
1032656800,0.64
1032657528,1.31
1032658071,0.63
1032658183,0.88
1032658579,0.67
1032659192,2.27
1032659218,1.38
1032659306,1.16
1032659361,0.4
1032659792,0.25
1032659882,1.4
1032659927,0.83
1032660311,0.44
1032660369,0.73
1032660752,0.68
1032660770,0.46
1032660793,1.74
1032662334,0.95
1032662725,0.25
1032663086,1.14
1032663439,1.16
1032663465,0.98
1032663519,0.65
1032664003,1.05
1032664088,0.71
1032664331,0.25
1032664468,0.82
1032664529,0.66
1032665445,1.06
1032665514,0.87
1032666205,0.79
1032666442,1.49
1032667384,0.53
1032667470,0.42
1032669045,1.01
1032669065,0.35
1032669469,0.5
1032670004,0.72
1032670636,0.94
1032670698,1.29
1032671029,0.85
1032671466,1.06
1032671601,0.82
1032671659,0.74
1032672516,0.73
1032673126,0.7
1032673502,2.29
1032673917,1.43
1032674087,1.57
1032674395,2.73
1032674404,0.56
1032675868,0.43
1032676875,1.18
1032677527,0.82
1032678207,0.52
1032678584,0.67
1032678747,0.38
1032679204,1.1
1032679470,1.09
1032679662,0.8
1032679934,1.29
1032680078,0.8
1032680391,1.09
1032680631,0.91
1032680764,2.22
1032681041,0.72
1032681539,1.39
1032681744,1.04
1032682197,1.65
1032682393,0.27
1032682624,0.83
1032682727,0.52
1032682918,0.41
1032682921,0.62
1032683082,0.41
1032683218,1.85
1032683282,0.77
1032684163,0.86
1032684174,1.14
1032684748,0.92
1032685028,2.56
1032685741,0.5
1032686484,0.48
1032686789,1.26
1032687229,0.91
1032688203,1.35
1032688296,1.39
1032688898,0.54
1032688934,1.66
1032689539,1.11
1032689571,1.04
1032689905,0.44
1032690229,0.48
1032691067,0.5
1032691279,0.49
1032691312,2.07
1032692269,2.94
1032692413,0.91
1032692448,1.17
1032692576,0.78
1032692882,1.33
1032693224,0.77
1032693543,0.47
1032693642,0.99
1032693872,0.59
1032694563,0.4
1032695234,1.58
1032695591,1.09
1032695733,0.66
1032695956,0.7
1032696032,1.02
1032696128,0.6
1032696522,0.66
1032696815,0.86
1032697727,0.63
1032698029,0.44
1032698034,2.78
1032698877,0.87
1032699630,0.79
1032700134,2.14
1032702119,0.51
1032704269,0.94
1032704346,1.11
1032704436,1.73
1032704644,1.88
1032704809,1.53
1032705844,1.5
1032706448,0.59
1032706476,0.56
1032706945,1.33
1032707212,0.92
1032708014,1.24
1032708029,1.14
1032708428,4
1032708789,0.73
1032708862,0.38
1032709647,0.7
1032709684,1.21
1032709712,0.62
1032710130,1.79
1032710605,0.64
1032710961,0.82
1032711089,0.38
1032711318,1.57
1032711683,0.25
1032712802,1.23
1032712885,0.73
1032713232,0.78
1032713237,1.64
1032713377,0.78
1032716849,0.84
1032718181,1.43
1032718770,0.9
1032718911,0.92
1032719245,0.43
1032719293,0.6
1032719774,1.18
1032719913,1.1
1032721135,0.66
1032721375,0.77
1032721539,2.71
1032721858,0.54
1032721895,0.94
1032722142,0.46
1032723242,1.25
1032724008,1.37
1032724035,0.47
1032725209,0.77
1032725354,0.94
1032725463,1.28
1032725977,0.51
1032726211,1.23
1032726670,2.21
1032726755,0.96
1032728474,2.14
1032729660,2.35
1032729722,0.91
1032729772,0.52
1032730675,2.78
1032730990,2.37
1032731120,1.59
1032731354,0.48
1032731464,1.59
1032732216,0.89
1032732834,0.61
1032733289,1.12
1032733291,0.48
1032733591,1.16
1032733939,1.18
1032734041,1.27
1032734235,1.05
1032734545,0.83
1032734757,0.67
1032735735,0.53
1032736138,1.01
1032736209,1.14
1032736824,1.07
1032736830,0.59
1032737226,0.89
1032737503,2.1
1032737606,0.28
1032737876,1.21
1032738453,1.01
1032738529,2.28
1032739016,0.76
1032739028,0.68
1032739297,0.66
1032739468,0.74
1032739735,0.98
1032740060,1.03
1032740848,0.9
1032740939,0.79
1032741194,1.89
1032741305,0.69
1032741421,0.73
1032741478,0.57
1032741698,0.77
1032741715,2.23
1032741724,0.78
1032742731,0.48
1032743651,1.39
1032743731,0.75
1032743915,1.55
1032744032,0.48
1032744227,0.67
1032744271,0.87
1032744454,1.5
1032744977,1.5
1032745024,0.65
1032746026,0.76
1032746744,1.49
1032746985,1.37
1032748420,0.39
1032748470,0.86
1032748557,1.65
1032748763,0.45
1032749396,2.08
1032749619,1.12
1032749934,1.02
1032750001,0.26
1032750225,1.05
1032750320,3.29
1032750462,1.08
1032750831,1.35
1032751145,0.9
1032751292,0.45
1032751708,0.51
1032751983,0.78
1032752166,0.39
1032752220,1.15
1032752477,0.49
1032752597,1.34
1032752907,1.38
1032752950,0.97
1032753081,0.73
1032753232,0.4
1032753441,0.67
1032754064,0.55
1032754093,0.8
1032754545,1.03
1032754686,0.3
1032755837,0.29
1032755955,0.49
1032756294,0.21
1032756677,0.65
1032757528,0.89
1032758244,0.89
1032758461,0.7
1032758691,1.25
1032758899,0.74
1032759838,1.13
1032759930,0.64
1032760096,1.64
1032760285,0.72
1032760668,1.09
1032760708,1.22
1032760867,0.79
1032760902,0.53
1032760925,0.71
1032760974,0.73
1032761095,0.68
1032761488,0.89
1032762075,1.94
1032762222,0.83
1032762459,0.85
1032762672,0.95
1032764181,1.76
1032764461,0.99
1032765737,0.84
1032766119,0.25
1032766730,0.81
1032767218,1.24
1032767470,0.53
1032767739,0.94
1032768265,0.42
1032768690,0.55
1032769209,0.73
1032769429,0.72
1032769541,1.3
1032769547,0.6
1032770182,0.52
1032770256,1.62
1032770332,0.64
1032770868,1.11
1032770994,0.6
1032771009,0.91
1032771061,1.06
1032771144,0.64
1032771154,1.1
1032771186,0.74
1032771499,0.99
1032771510,0.87
1032772411,0.53
1032773261,1.48
1032773711,1.35
1032774101,1.14
1032774185,1.51
1032774263,1.06
1032774772,2.25
1032774913,1.23
1032775304,1.15
1032775312,0.93
1032775485,0.49
1032775512,1.75
1032776039,0.88
1032776159,0.74
1032776303,0.44
1032776565,1.09
1032777272,1.71
1032777317,0.62
1032777469,0.71
1032778023,0.69
1032778049,0.56
1032778177,3.7
1032778386,2.7
1032778504,1.95
1032779092,0.52
1032779695,1.23
1032779730,0.47
1032780230,0.46
1032780632,1.31
1032781563,0.86
1032781775,0.56
1032782134,0.88
1032782236,1.31
1032782749,0.63
1032782825,0.56
1032783023,0.63
1032783452,1.3
1032783515,0.63
1032783813,0.77
1032784723,0.85
1032785088,1.4
1032785498,0.8
1032785702,0.72
1032785885,0.56
1032786180,2.34
1032786428,1.13
1032786452,2.15
1032786617,0.62
1032786975,17.49
1032787074,0.35
1032787450,0.65
1032787528,1.39
1032787606,0.58
1032787802,1.38
1032788398,0.53
1032788526,0.78
1032788537,1.11
1032788546,0.62
1032788550,0.89
1032788560,0.66
1032788564,0.98
1032788568,1.04
1032788571,0.97
1032788596,0.47
1032788599,0.62
1032788626,1.06
1032788631,1.68
1032788646,0.82
1032788653,1.4
1032788678,0.29
1032788686,0.75
1032788694,0.5
1032788700,1.1
1032788703,0.81
1032788711,0.82
1032788721,2.04
1032788728,0.49
1032788735,1.75
1032788759,0.46
1032788761,1.23
1032788768,0.43
1032788769,2.03
1032788828,1.58
1032789092,0.95
1032789202,1.17
1032789390,0.43
1032789605,1.25
1032790192,0.63
1032790783,0.53
1032791234,0.95
1032791788,0.76
1032792477,0.98
1032792535,1.43
1032793026,1.25
1032793050,0.47
1032793182,1.18
1032794325,1.21
1032794514,0.4
1032794771,0.78
1032794996,1.08
1032795375,1.13
1032796047,0.79
1032796091,1.52
1032796140,0.86
1032796184,1.28
1032796256,4.18
1032796669,0.77
1032796752,1.15
1032797002,2.42
1032797159,0.66
1032797234,1.64
1032797473,0.72
1032798444,1.27
1032798585,0.53
1032798980,0.66
1032799043,0.89
1032799471,0.91
1032799937,2.91
1032801635,1.65
1032801754,1.26
1032801905,1.36
1032802699,0.38
1032803231,1.17
1032803639,1.97
1032803668,1.73
1032803861,0.48
1032804374,0.68
1032804428,0.34
1032805155,1.5
1032805245,1.19
1032805973,0.15
1032806522,0.58
1032807453,1.23
1032807689,1.12
1032808277,1.55
1032808923,0.42
1032808924,0.73
1032809086,1.19
1032809241,0.68
1032810104,1.5
1032810339,0.32
1032810455,1.26
1032810806,0.38
1032811087,2.53
1032811146,0.43
1032811784,1.15
1032812335,0.49
1032813311,0.71
1032814446,0.68
1032814782,1.05
1032814936,0.94
1032815389,0.94
1032815442,0.6
1032815770,0.43
1032816138,1.25
1032816557,1.33
1032816597,1.26
1032816804,1.24
1032817514,1.11
1032817573,1.94
1032817821,0.57
1032817971,1.27
1032818190,0.65
1032819084,1.37
1032819949,0.6
1032820318,1.01
1032820336,1.02
1032820478,1.58
1032820653,0.99
1032820758,1.69
1032821183,0.81
1032821407,0.74
1032821455,0.62
1032822304,1.33
1032822590,1.77
1032822691,0.63
1032823436,0.77
1032823521,1.05
1032823538,0.51
1032823617,0.1
1032824560,1.89
1032824980,0.72
1032825266,1.4
1032825579,0.94
1032825735,0.68
1032826178,1.83
1032826239,0.47
1032826360,0.64
1032826743,0.68
1032827388,1.35
1032827603,0.64
1032827927,1.48
1032828093,0.99
1032828239,0.69
1032828769,0.99
1032828786,0.89
1032828859,0.3
1032828870,0.34
1032829556,0.83
1032829608,1.11
1032829740,1.42
1032829757,1.22
1032829858,0.62
1032830013,1.6
1032830406,0.84
1032830680,0.78
1032830733,1
1032831785,1.11
1032831821,0.86
1032832050,1.24
1032832385,1.2
1032832509,1.38
1032833196,1.61
1032833469,1.17
1032833530,0.96
1032833595,1.28
1032833651,0.66
1032833951,0.9
1032834332,1.64
1032834864,1.07
1032835445,3
1032836246,0.68
1032836274,1.3
1032836277,0.83
1032836659,0.45
1032836787,0.58
1032836915,0.56
1032837497,1.18
1032837940,0.71
1032837960,0.36
1032838351,0.86
1032838621,0.64
1032838811,1.02
1032838817,0.6
1032839504,2.29
1032839735,0.5
1032839969,0.72
1032840180,0.78
1032840960,1.11
1032842002,1.02
1032842027,0.27
1032842072,0.92
1032842076,0.3
1032842494,0.42
1032842603,0.58
1032843087,0.77
1032843099,0.66
1032843192,0.21
1032843234,0.84
1032843254,1.23
1032843662,0.82
1032843740,0.8
1032844264,1.83
1032844426,0.66
1032844724,0.29
1032844922,0.1
1032845678,0.81
1032845746,0.84
1032846546,0.72
1032846637,0.58
1032847143,0.6
1032847870,1.74
1032848037,1
1032848253,1.26
