_id,overall_stats.avg_battle_values.avg_spot_dmg
1001065839,16151
1001065900,25463
1001066008,16263
1001066267,31502
1001066313,12962
1001066490,16353
1001066531,20927
1001066594,24930
1001066888,24923
1001066911,10565
1001066924,22671
1001066968,12465
1001067053,20291
1001067209,19587
1001067296,16604
1001067338,9465
1001067355,22972
1001067534,9979
1001067547,16329
1001067596,7543
1001067666,17148
1001067747,10658
1001067844,17077
1001068162,18659
1001068173,10563
1001068231,12203
1001068237,14918
1001068264,19799
1001068529,13102
1001068615,21217
1001068627,24975
1001068669,21597
1001068724,16795
1001068734,19614
1001068814,13584
1001069013,24414
1001069064,21306
1001069076,10388
1001069160,13149
1001069454,22354
1001069669,17246
1001069876,20564
1001069878,6156
1001069970,16631
1001070115,14286
1001070168,16575
1001070195,21245
1001070282,9757
1001070416,12525
1001070425,11904
1001070615,15162
1001070803,13343
1001070921,10831
1001071057,18565
1001071346,14646
1001071354,12061
1001071376,12978
1001071460,21676
1001071525,12056
1001071530,18233
1001071536,9402
1001071558,38459
1001071591,184017
1001071674,6582
1001071694,11593
1001071742,15926
1001071751,15330
1001071765,17141
1001071781,16646
1001071824,15945
1001072100,10857
1001072116,11412
1001072254,17842
1001072299,21397
1001072398,15177
1001072801,22757
1001073174,6805
1001073269,10000
1001073453,14073
1001073455,18273
1001073590,15855
1001073680,19871
1001073691,8400
1001073845,9232
1001073857,11642
1001073877,19460
1001074328,13527
1001074340,18262
1001074374,15499
1001074459,9578
1001074505,10079
1001074537,13243
1001074611,19822
1001074631,7062
1001074665,17624
1001074707,13866
1001074807,10847
1001074821,17746
1001074844,8528
1001074851,12741
1001074969,11529
1001075184,21308
1001075481,15711
1001075488,51560
1001075672,13580
1001075686,13530
1001076202,15552
1001076320,18713
1001076775,10340
1001076813,18122
1001076935,10466
1001077361,12846
1001077460,16087
1001077913,16884
1001078009,22194
1001078017,6434
1001078087,10506
1001078346,26146
1001078367,14414
1001078632,21564
1001078717,27760
1001078774,12532
1001078860,0
1001078875,20932
1001078937,24592
1001078963,11424
1001078989,13705
1001078991,21789
1001079061,14240
1001079197,17044
1001079516,21753
1001079540,6197
1001079661,15757
1001079679,17774
1001079815,15313
1001079825,19541
1001079887,12027
1001079900,12535
1001080416,10674
1001080432,14623
1001080488,8200
1001080545,10612
1001080554,12562
1001080705,10385
1001080773,17670
1001080891,11788
1001081060,7582
1001081125,15562
1001081253,78243
1001081379,22283
1001081444,16296
1001081525,12423
1001081547,10049
1001081724,19685
1001081815,14199
1001081976,18801
1001081984,16620
1001082009,13844
1001082035,14575
1001082065,18413
1001082131,18005
1001082210,10174
1001082487,20291
1001082538,18853
1001082581,17073
1001082690,16187
1001082775,8095
1001083147,12442
1001083511,22303
1001083723,12165
1001083842,20310
1001084060,19163
1001084104,9103
1001084326,11180
1001084376,15367
1001084495,13813
1001084505,12506
1001084642,14015
1001084648,17256
1001084666,10779
1001084835,25797
1001085189,19512
1001085193,32430
1001085300,24195
1001085314,23788
1001085460,13991
1001085480,14770
1001085523,15160
1001085525,11821
1001085764,12636
1001085832,13191
1001085862,12286
1001085914,17148
1001085970,20872
1001086054,16689
1001086114,19879
1001086140,20818
1001086239,16199
1001086245,11694
1001086317,0
1001086338,16185
1001086533,9557
1001086603,14517
1001086611,18789
1001086647,10311
1001087084,14494
1001087221,15094
1001087228,15609
1001087249,9280
1001087373,25262
1001087625,11877
1001087945,125048
1001087962,12934
1001088000,8624
1001088222,12647
1001088227,11909
1001088530,14828
1001088626,14096
1001088689,15427
1001088707,17886
1001088805,16059
1001088819,21985
1001088976,10027
1001089155,13365
1001089181,11775
1001089198,19983
1001089286,25775
1001089330,19426
1001089360,13286
1001089695,10845
1001089835,11026
1001089865,20127
1001090031,27968
1001090104,8690
1001090161,22863
1001090181,12300
1001090339,17310
1001090446,10281
1001090770,26486
1001091348,22493
1001091655,8124
1001091705,23789
1001091738,21588
1001091793,14381
1001091833,9342
1001092008,15964
1001092228,15232
1001092309,6620
1001092402,8485
1001092594,10388
1001092596,11357
1001092680,14285
1001092697,10747
1001092773,12117
1001092821,12710
1001092868,18475
1001092983,11134
1001093039,12074
1001093098,14356
1001093102,21023
1001093142,16634
1001093275,17374
1001093317,7932
1001093360,9044
1001093912,15251
1001093914,12625
1001094003,10379
1001094064,16679
1001094096,16492
1001094159,18023
1001094404,16994
1001094512,18715
1001094738,18797
1001094826,11288
1001094919,17070
1001094935,18824
1001094940,20833
1001095155,47157
1001095212,11983
1001095650,12612
1001095911,15137
1001096464,19796
1001096505,14746
1001096728,30761
1001096932,10136
1001097074,13175
1001097549,25546
1001097569,20912
1001097753,24579
1001097784,16263
1001097827,13032
1001098016,13808
1001098068,26275
1001098152,14318
1001098302,26309
1001098354,19843
1001098371,12483
1001098422,11781
1001098511,13637
1001098516,27037
1001098607,15826
1001098779,9906
1001098787,25756
1001098884,10030
1001098928,18525
1001099025,9014
1001099223,9091
1001099240,19113
1001099426,21144
1001099484,20294
1001099967,17269
1001100134,0
1001100290,13502
1001100560,19618
1001100814,16296
1001100943,13716
1001100985,23236
1001101060,15766
1001101172,11917
1001101177,14141
1001101583,17928
1001101722,12391
1001101764,16105
1001101796,12398
1001101904,15840
1001101930,14704
1001102008,11075
1001102068,8211
1001102150,24020
1001102181,18665
1001102197,12953
1001102213,19992
1001102519,12266
1001102651,26281
1001102799,18632
1001102809,15570
1001103292,22519
1001103300,18616
1001103509,13220
1001103864,18259
1001104115,19983
1001104405,21880
1001104426,20804
1001104430,13158
1001104460,11394
1001104476,12268
1001104852,13400
1001104868,13745
1001105098,7186
1001105128,8035
1001105241,16216
1001105351,7543
1001105409,16964
1001105488,9884
1001105544,16693
1001105579,13637
1001105717,18496
1001105815,13110
1001105907,23667
1001105920,9010
1001106025,8059
1001106067,17315
1001106201,13700
1001106220,12383
1001106241,17633
1001106303,9933
1001106325,25427
1001106343,27027
1001106473,20787
1001106530,12449
1001106630,32865
1001106797,17137
1001106916,11186
1001106919,9875
1001107162,10641
1001107186,16974
1001107200,12850
1001107236,17814
1001107243,13261
1001107244,16314
1001107373,9492
1001107419,17280
1001107440,21249
1001107566,29200
1001107572,11089
1001107667,15714
1001107731,6151
1001107822,14137
1001108186,14779
1001108738,10851
1001108773,21771
1001108980,19756
1001109126,32069
1001109187,32208
1001109420,14833
1001109484,11237
1001109551,9750
1001109663,20598
1001109766,18447
1001110169,13670
1001110383,19249
1001110551,14097
1001110703,12433
1001110781,14755
1001110826,23879
1001110833,22716
1001110892,8975
1001111163,21333
1001111263,16945
1001111835,11815
1001111929,24381
1001111951,11451
1001111997,22105
1001112100,10928
1001112255,14255
1001112367,23705
1001112445,15134
1001112558,16670
1001112614,13859
1001112628,11022
1001112707,13204
1001112741,10662
1001113849,10208
1001114101,18065
1001114152,16232
1001114309,16957
1001114372,18857
1001114538,34869
1001114543,13916
1001114623,22353
1001114836,13038
1001115012,21786
1001115225,12381
1001115300,23692
1001115310,18643
1001115532,21324
1001115562,15737
1001115580,23950
1001115748,18434
1001115820,10629
1001115836,23126
1001115873,8953
1001115944,14980
1001115954,11029
1001115960,23582
1001116067,9450
1001116071,19159
1001116155,18323
1001116235,19557
1001116256,13599
1001116335,26996
1001116365,12709
1001116415,9564
1001116648,15120
1001116805,13042
1001117189,18283
1001117253,15874
1001117277,34140
1001117402,10692
1001117481,14062
1001117483,11196
1001117838,20998
1001118092,26260
1001118386,15017
1001118406,9752
1001118503,15280
1001118511,7898
1001118739,20335
1001118955,7041
1001119207,29828
1001119346,20225
1001119440,15818
1001119723,18336
1001119749,22575
1001120384,10410
1001120445,20021
1001120479,19068
1001120527,18835
1001120572,11613
1001120883,18929
1001121052,11633
1001121084,12353
1001121214,19432
1001121256,20362
1001121271,18464
1001121474,20934
1001121883,15288
1001121933,7121
1001122012,19709
1001122067,13233
1001122128,12321
1001122139,26564
1001122464,34748
1001122785,18046
1001122917,28118
1001122922,22910
1001122973,12997
1001123076,15646
1001123280,11923
1001123315,17951
1001123451,11992
1001123756,11270
1001124059,13409
1001124089,20835
1001124121,19060
1001124221,13241
1001124323,10968
1001124510,16021
1001124581,23001
1001124623,22225
1001124738,10864
1001124772,9143
1001124858,16609
1001124988,12990
1001125060,15797
1001125255,16163
1001125270,31433
1001125334,14718
1001125339,15695
1001125504,17447
1001125527,11316
1001125536,22031
1001125610,13545
1001125700,27068
1001125738,21793
1001125846,24137
1001125879,13945
1001125938,10609
1001125945,16683
1001126212,10722
1001126324,13641
1001126331,15898
1001126348,24311
1001126420,22625
1001126575,19913
1001126579,13496
1001126868,14438
1001126972,16855
1001127558,10827
1001127629,19038
1001127831,16286
1001127843,12508
1001128085,12325
1001128279,22808
1001128357,15433
1001128400,13618
1001128741,9785
1001128837,15044
1001128904,26385
1001128985,20144
1001129082,14850
1001129119,20064
1001129522,15082
1001129636,26515
1001129655,14347
1001129900,20812
1001129930,19278
1001129945,20310
1001129981,17047
1001130029,16296
1001130076,12435
1001130125,17222
1001130261,23174
1001130324,5254
1001130453,12248
1001130720,20587
1001130737,15960
1001130742,13614
1001130757,9206
1001130826,16144
1001131116,10451
1001131143,14167
1001131326,30968
1001131877,14762
1001131945,15512
1001132040,17083
1001132116,11008
1001132122,13384
1001132201,24233
1001132284,14169
1001132399,17718
1001133161,3987
1001133201,15823
1001133263,18032
1001133365,17720
1001133573,15206
1001133630,18023
1001133678,12501
1001133735,12087
1001133832,16881
1001133909,18731
1001133996,17725
1001134065,14807
1001134141,15735
1001134222,14703
1001134324,25641
1001134396,33713
1001134417,19794
1001134553,15960
1001134555,26027
1001134698,7574
1001134847,16671
1001134883,19834
1001135111,0
1001135229,12669
1001135411,11797
1001135548,10111
1001135551,25358
1001135561,14938
1001135602,13217
1001135620,17743
1001135901,15822
1001136472,15130
1001136769,18894
1001136953,12369
1001137240,12861
1001137262,7683
1001137667,21802
1001137755,21852
1001137965,22055
1001138138,19579
1001138231,19934
1001138412,19527
1001138532,9415
1001138557,12459
1001138593,34976
1001138602,19790
1001138648,18115
1001138939,16022
1001139204,9721
1001139307,23155
1001139416,24304
1001139534,27451
1001139671,15538
1001139816,13138
1001139824,9228
1001140043,14530
1001140082,10727
1001140196,18909
1001140374,18356
1001140389,27006
1001140402,8977
1001140448,20539
1001140531,7718
1001140927,8060
1001141025,15383
1001141240,13497
1001141246,11091
1001141575,21076
1001141654,13711
1001141779,12237
1001141823,14310
1001141955,20896
1001142039,13912
1001142426,21614
1001142557,12977
1001142774,16620
1001142820,13007
1001142938,13952
1001142953,6355
1001143071,9547
1001143160,8993
1001143230,10177
1001143290,8210
1001143296,20940
1001143503,9545
1001143613,9788
1001143749,13796
1001143810,12675
1001143832,15399
1001143871,18827
1001143892,19844
1001143907,12659
1001143948,21397
1001144083,16286
1001144196,6032
1001144274,12135
1001144318,5496
1001144392,25003
1001144421,16938
1001144422,12796
1001144436,12838
1001144456,11397
1001144497,17593
1001144533,14668
1001144627,13929
1001144629,23256
1001144713,13640
1001144862,19437
1001144930,10089
1001145088,0
1001145175,19058
1001145451,16065
1001145618,21414
1001145627,11589
1001145827,18328
1001145856,18613
1001146234,20469
1001146254,20004
1001146302,8094
1001146900,12111
1001147061,23808
1001147223,17527
1001147518,10929
1001147556,18967
1001147821,14380
1001147831,12204
1001147849,25895
1001147875,20979
1001147882,17826
1001147903,27841
1001147996,8651
1001148094,19051
1001148213,7665
1001148258,12325
1001148410,15009
1001148431,15327
1001148451,21697
1001148516,9268
1001148551,11397
1001148555,15290
1001148731,10696
1001148831,22536
1001149174,12690
1001149300,16773
1001149434,17645
1001149646,16881
1001149721,20604
1001149801,21039
1001149867,20884
1001149872,19870
1001149993,16257
1001150093,15989
1001150169,18076
1001150178,24054
1001150313,17578
1001150364,10619
1001150399,16782
1001150405,16330
1001150529,13426
1001150731,22327
1001150737,7913
1001150779,6381
1001150934,11224
1001151114,27591
1001151180,20807
1001151188,23119
1001151204,13683
1001151698,10686
1001151763,10944
1001151777,13273
1001151867,15497
1001151973,7372
1001151978,28723
1001152066,15057
1001152141,12343
1001152252,12034
1001152253,17925
1001152523,16987
1001152953,14213
1001153171,15610
1001153253,8850
1001153348,12431
1001153364,17112
1001153403,15965
1001153415,6711
1001153512,20851
1001153573,17790
1001153576,16825
1001153801,22710
1001153870,12274
1001154028,15657
1001154184,11611
1001154369,24003
1001154408,14381
1001154414,22236
1001154501,18130
1001154563,24014
1001154730,11062
1001154980,25889
1001155112,9840
1001155117,11544
1001155261,21667
1001155273,13218
1001155422,12233
1001155549,14405
1001156078,23493
1001156222,15156
1001156228,8518
1001156793,32238
1001156876,23825
1001156973,16831
1001157030,10659
1001157185,15479
1001157278,24634
1001157441,30435
1001157445,24931
1001157635,14029
1001157656,14518
1001157886,17104
1001158028,11747
1001158063,12108
1001158082,15109
1001158118,10628
1001158161,23212
1001158332,17742
1001158434,8648
1001158462,8356
1001158551,8111
1001158693,28034
1001158720,9812
1001158865,17915
1001158975,25051
1001159141,15926
1001159144,23920
1001159349,13987
1001159415,14444
1001159578,13520
1001159613,20937
1001159632,24830
1001159765,18202
1001159784,17857
1001159806,21275
1001159920,8214
1001159938,9984
1001159982,13326
1001160308,26080
1001160534,19941
1001160653,16808
1001160784,14894
1001160951,15974
1001161030,21304
1001161110,17736
1001161336,9230
1001161339,18276
1001161384,19337
1001161415,9734
1001161566,10819
1001161660,18856
1001161728,22016
1001161997,9764
1001162088,20035
1001162090,0
1001162322,24155
1001162631,9396
1001162669,25554
1001162683,27553
1001162704,14838
1001162812,15368
1001162824,15505
1001162835,15272
1001162847,20711
1001162852,12654
1001162884,15704
1001162940,23203
1001162963,6945
1001162972,13203
1001163009,24188
1001163030,10947
1001163074,16850
1001163101,7817
1001163128,11579
1001163140,16136
1001163192,11216
1001163263,6784
1001163325,17368
1001163346,15596
1001163369,15571
1001163500,26246
1001163521,22179
1001163585,12084
1001163621,13249
1001163646,14658
1001163692,17395
1001163694,21314
1001163741,13610
1001163754,9681
1001163870,17893
1001163962,9857
1001164812,16035
1001164888,14032
1001164987,21966
1001165212,12831
1001165244,8601
1001165525,12668
1001165529,16915
1001165539,19533
1001165597,17517
1001166240,10873
1001166286,11496
1001166365,13426
1001166481,20600
1001166508,12754
1001166577,14218
1001166591,25801
1001166672,11411
1001166677,20072
1001166867,12506
1001166903,13169
1001166946,19931
1001166954,16174
1001167022,15440
1001167073,53376
1001167111,17632
1001167115,14662
1001167303,16890
1001167523,14028
1001167628,24639
1001167673,18570
1001167762,19329
1001167802,17048
1001167894,23987
1001168005,20009
1001168232,9882
1001169504,17452
1001169559,8438
1001169675,16072
1001169812,9758
1001169821,14986
1001170415,11401
1001170452,24820
