_id,overall_stats.avg_battle_values.avg_shoot_down
1024129333,1.27
1024130135,0.87
1024130339,0.66
1024130459,3.04
1024130502,1.29
1024131076,1.48
1024131208,1.86
1024131303,0.96
1024131989,0.66
1024133514,1.29
1024133990,1.27
1024134225,1.82
1024134398,0.8
1024134530,1.17
1024134594,1.27
1024134649,1.18
1024134919,0.44
1024135071,0.61
1024135293,2.26
1024135620,1.04
1024135992,0.81
1024136383,1.23
1024136637,0.55
1024136875,1.03
1024136882,2.09
1024137258,0.95
1024137314,1.66
1024137323,2.78
1024138164,0.94
1024138285,0.78
1024138478,2.07
1024138606,1.18
1024138609,1.76
1024138617,0.5
1024139256,0.8
1024139509,1.24
1024139768,1.09
1024139942,0.88
1024140020,0.56
1024140659,2.62
1024141392,1.59
1024141614,2.55
1024141809,2.36
1024142468,1.13
1024142966,1.58
1024143078,13.27
1024143140,2.26
1024143301,0.74
1024143872,1.44
1024144377,0.85
1024144549,0.14
1024144554,0.87
1024145010,0.81
1024145158,1.27
1024145306,5.92
1024145360,3.44
1024146146,0.87
1024146713,1.02
1024147022,0.84
1024148411,1.38
1024148471,0.98
1024148629,0.15
1024149267,1.93
1024149298,1.25
1024150387,1.14
1024150830,1.61
1024151940,1.73
1024152270,0.54
1024152824,0.29
1024153032,0.78
1024153742,2.13
1024154542,0.44
1024155638,1.21
1024155859,1.93
1024155908,1.42
1024157748,0.96
1024158954,1.64
1024159576,1.03
1024160335,1.31
1024160359,2.08
1024160649,0.21
1024160702,0.75
1024160801,0.84
1024161290,1.07
1024161531,0.68
1024161595,0.9
1024161746,0.58
1024162116,2.58
1024162226,1.35
1024162402,0.28
1024162469,0.68
1024162527,1.47
1024162590,1.09
1024162631,1.58
1024163002,0.43
1024163069,0.74
1024163660,1.92
1024164365,0.14
1024164923,1.68
1024165168,2.12
1024165224,3.76
1024166483,1.66
1024166515,1.67
1024167308,7.29
1024167754,0.4
1024167792,1.34
1024167856,1.73
1024168275,1.36
1024168298,0.88
1024168675,1.77
1024169138,2.49
1024169344,7.33
1024169403,0.49
1024169484,0.33
1024169506,1.96
1024169676,1.36
1024169987,9.69
1024170010,3.11
1024171187,0.69
1024171922,1.45
1024172322,1.36
1024172587,1.09
1024173649,0.45
1024174645,2.94
1024175068,1.43
1024175410,1.38
1024175936,5.71
1024175971,2.06
1024175980,2.46
1024176192,0.82
1024176730,3.13
1024176743,0.17
1024177114,1.05
1024177798,0.36
1024177903,2.32
1024179148,4.38
1024179505,1.23
1024180898,1.37
1024181433,0.97
1024182018,0.5
1024182993,1.61
1024184434,3.79
1024184903,0.74
1024185587,1.91
1024185634,1.59
1024186109,0.46
1024186334,1.13
1024186335,0.59
1024186574,2.39
1024186736,2.28
1024186787,1.01
1024186792,0.37
1024187336,2.29
1024187497,0.69
1024187892,2.86
1024188007,2.41
1024188942,0.97
1024190299,0.3
1024191585,1.51
1024193890,2.02
1024194688,1.94
1024195741,2.8
1024196656,1.2
1024196663,3.12
1024197599,0.75
1024198475,0.97
1024199014,1.55
1024199482,1.31
1024200221,1.24
1024200451,2.5
1024200683,1.7
1024201520,1.79
1024202215,1.05
1024202650,0.85
1024202993,0.88
1024203025,0.77
1024203538,3.43
1024204513,1.19
1024204723,1.53
1024204750,0.87
1024205409,1.26
1024205502,0.56
1024205653,1.12
1024206634,2.67
1024206960,1.07
1024207274,1.03
1024207610,1.14
1024207743,2.59
1024207990,3.63
1024208072,1.67
1024208310,1.61
1024208453,1.2
1024208689,1.7
1024208819,3.25
1024209364,1.76
1024211585,0.85
1024211845,0.76
1024213604,1.23
1024214515,0.87
1024216410,1.51
1024216416,1.04
1024216431,0.55
1024216904,0.42
1024216927,0.74
1024217337,0.83
1024217659,1.37
1024217800,0
1024218028,0.85
1024218181,1.62
1024218459,0
1024218709,1.41
1024218727,1.84
1024219044,1.19
1024219283,2.86
1024219299,1.33
1024220030,0.8
1024220061,4.57
1024220165,1.76
1024221049,1.91
1024222054,2.1
1024222483,1.02
1024222829,1.17
1024222884,2.57
1024223729,0.5
1024223782,1.27
1024223965,1.58
1024224224,1.14
1024225047,2.64
1024225135,0.99
1024225462,0.36
1024225510,16.46
1024225585,1.33
1024227828,1.04
1024227957,0.24
1024228213,1.8
1024228217,1.14
1024229170,2.17
1024229211,2.27
1024229680,2.32
1024231910,1.43
1024232076,1.42
1024232587,0.93
1024232767,3.23
1024233006,1.14
1024234170,1.93
1024234712,1.99
1024234770,1.14
1024235477,1.2
1024236711,0.87
1024236936,2.22
1024237032,1.54
1024238410,1.02
1024238722,2.57
1024239384,0.16
1024239938,2.47
1024239945,2.64
1024239968,2.59
1024240066,1.02
1024240779,1.49
1024241316,0.32
1024241398,0.36
1024241466,1.74
1024241726,0.2
1024241746,1.41
1024242282,0.72
1024242771,0.54
1024243948,0.3
1024244107,0.82
1024244582,0.66
1024244666,1.64
1024244788,0.64
1024245279,0.71
1024245938,2
1024246354,0.41
1024247494,1.69
1024247682,0.81
1024247910,0.86
1024247945,4.43
1024247996,1.78
1024248035,1.04
1024248355,4.45
1024249362,1.57
1024251155,2.9
1024252051,2.26
1024252453,1.63
1024252463,1.29
1024253973,1.01
1024254153,4.06
1024254376,1.32
1024254666,1.22
1024254989,0.46
1024255576,1.05
1024256128,1.79
1024256376,2.17
1024256455,0.12
1024258428,1.31
1024258880,0.85
1024259185,1.53
1024259409,1.67
1024259954,0.61
1024261709,0.68
1024261896,1.33
1024262048,0.91
1024262167,1.38
1024262213,0.88
1024262672,1.3
1024263121,1.5
1024263600,0.68
1024264245,1.84
1024264726,1.67
1024265163,0.23
1024265173,0.4
1024265406,1.02
1024265651,1.69
1024266614,0.43
1024266792,0.93
1024266857,0.72
1024266878,1.89
1024267235,0.51
1024267439,0.46
1024267925,1.79
1024268558,1.49
1024269154,0.54
1024269441,4.08
1024270133,2.02
1024270929,1.06
1024271699,1.62
1024272075,1.78
1024273050,0.78
1024274102,0.77
1024274665,1.05
1024274826,1.74
1024275593,0.78
1024275660,2.11
1024276157,1
1024276457,2.37
1024276911,1.63
1024277037,3.57
1024277070,3.98
1024277599,0.69
1024277662,2.16
1024278267,1.17
1024278990,0.97
1024279836,2.83
1024281566,0.58
1024281864,1.83
1024281984,1.27
1024282444,0.39
1024282662,0.42
1024282835,0.9
1024283636,1.85
1024283753,1.14
1024283885,0.94
1024285187,1.07
1024286134,0.9
1024286207,1.22
1024286218,1.83
1024286455,2.04
1024286993,1.27
1024287712,3.27
1024288314,1.31
1024288447,2.38
1024288622,0.44
1024289581,2.04
1024289628,2.11
1024289835,1.42
1024289928,0.63
1024290459,0.57
1024290760,2.52
1024290883,1.95
1024291144,1
1024291242,1.05
1024292614,1.53
1024292787,1.72
1024293063,0.31
1024293575,0.96
1024293624,0.61
1024293903,2.69
1024294462,0.72
1024294895,1.77
1024294989,0.27
1024296021,0.84
1024296043,1.13
1024297797,2.42
1024299416,0.81
1024299757,1.5
1024299993,4.78
1024300951,2.28
1024301004,0.65
1024301109,2.58
1024301493,0.81
1024301556,0.26
1024301640,1.29
1024302370,1.52
1024303070,1.87
1024303106,1.28
1024303415,4.98
1024303450,1.52
1024303672,1.41
1024303859,1.74
1024304398,1.36
1024304429,0.89
1024305473,1.68
1024305493,2.32
1024305542,0.51
1024305881,1.83
1024305977,3.1
1024306501,1.59
1024306674,0.71
1024306723,0.92
1024307021,1.76
1024307698,2.91
1024308411,2.04
1024308421,1.02
1024308485,0.85
1024308979,1.55
1024308999,1.57
1024309437,1.53
1024310125,0.53
1024310181,0.88
1024310801,2.7
1024311019,0.97
1024311064,2.91
1024311211,0.83
1024311291,0.89
1024311333,1.82
1024311463,0.73
1024311821,0.47
1024312033,1.69
1024313699,2.65
1024313909,1.49
1024314336,1.33
1024314979,5.42
1024315380,1.75
1024315438,0.46
1024315632,1.01
1024317188,2.62
1024317249,1.36
1024318174,0.26
1024318225,3.47
1024318412,0.98
1024319089,1.3
1024319592,0.71
1024320998,0.71
1024321023,3.78
1024323079,0.7
1024324085,2.38
1024324270,1.08
1024324590,2.73
1024325452,0.58
1024325898,5.62
1024325945,0.08
1024328184,2.65
1024329594,1.86
1024329801,1.8
1024330241,1.29
1024332154,2
1024332884,1.37
1024333937,1.93
1024334125,2.05
1024334471,2.15
1024334920,1.42
1024334932,1.74
1024336573,1.22
1024336924,3.92
1024337333,0.94
1024338391,0.83
1024339358,0.3
1024341062,0.46
1024341154,0.85
1024341306,0.15
1024341515,1.69
1024342712,0.3
1024343095,0.7
1024343266,0.74
1024343337,0.34
1024343522,1.05
1024343564,1.45
1024343694,1.8
1024343786,1.2
1024343813,1.54
1024343919,2.42
1024344617,1.38
1024344666,2.42
1024345008,0.6
1024345041,4.4
1024345372,1.87
1024345475,0.44
1024345788,1.19
1024346054,2.18
1024346287,1.93
1024346290,0.63
1024346754,4.16
1024347129,1.36
1024347154,2.09
1024347843,1.77
1024347914,0.28
1024347943,0.13
1024348548,0.87
1024348831,0.28
1024349548,1.29
1024349734,0.9
1024350134,3.03
1024350451,2.17
1024351360,16.87
1024352819,1.7
1024352854,2.18
1024353410,2.17
1024353797,1.29
1024353877,1.61
1024353883,2.95
1024353954,1.96
1024355239,1.29
1024355742,1.1
1024355943,0.39
1024356935,1.26
1024357279,1.41
1024357441,2.15
1024357970,0.73
1024358421,0.78
1024358923,1.45
1024360405,1.61
1024360718,1.71
1024360738,0.72
1024360785,1.68
1024361530,0.81
1024361619,1.67
1024361625,1.2
1024362922,2.3
1024362935,1.61
1024363305,0.43
1024363560,1.09
1024364283,0.58
1024364345,0.94
1024364814,0.9
1024365177,0.07
1024365293,5.84
1024365405,3.39
1024366145,3.13
1024366585,0.27
1024367055,4.33
1024367395,0.97
1024367715,1.39
1024367738,1.06
1024368619,1.36
1024368756,1.17
1024369114,0.83
1024369258,1.97
1024370166,1.82
1024370351,0.07
1024370541,2.51
1024370764,1.31
1024371102,2.47
1024371386,1.02
1024371476,1.32
1024371489,0.98
1024371516,1.08
1024371740,1.52
1024371864,1.61
1024371965,2.2
1024372124,1.23
1024372340,1.08
1024372363,0.79
1024373086,1.73
1024373612,1.55
1024373667,2.3
1024373974,0.82
1024374892,0.78
1024375359,0.43
1024375613,1.08
1024375712,1.05
1024377009,0.18
1024378089,1.41
1024378661,1.13
1024379230,0.79
1024379651,1.09
1024379729,1.34
1024379848,1.95
1024379907,0.8
1024381173,2.36
1024381274,1.37
1024381553,1.66
1024381589,0.79
1024381910,0.98
1024382065,1.19
1024382393,1.88
1024382623,2.34
1024382662,1.89
1024382831,0.96
1024383228,1.34
1024383285,1.71
1024383680,1.38
1024383899,0.99
1024384717,1.01
1024384771,2.05
1024384870,0.54
1024385525,1.5
1024386580,1.01
1024387239,0.9
1024387701,1.68
1024388259,1.79
1024388565,1.63
1024388660,0.52
1024388747,2.88
1024388894,1.29
1024389390,1.45
1024389880,0.69
1024391105,1.85
1024391434,2.3
1024391628,2.55
1024391782,0.28
1024392251,0.9
1024392458,0.45
1024392565,1.8
1024393076,0.71
1024393149,0.41
1024393393,0.48
1024393938,2.1
1024394772,1.41
1024394861,1.23
1024395427,1.97
1024395542,1.71
1024395550,4.14
1024395970,1.03
1024396276,0.62
1024396578,0.98
1024396962,0.86
1024397149,1.99
1024397822,0.75
1024398060,1.23
1024398209,2.35
1024398226,0.89
1024398435,0.47
1024399345,1.48
1024399650,1.29
1024399840,1.26
1024400034,0.65
1024400184,0.87
1024400592,1.39
1024400612,0.43
1024400673,0.52
1024400903,0.99
1024400908,0.4
1024400931,0.99
1024402195,2.2
1024403766,0.57
1024404089,1.5
1024404411,0.85
1024405906,2.61
1024406006,1.55
1024406099,17.36
1024406582,4.2
1024408539,1.38
1024408780,1.22
1024409536,1.46
1024409717,2.75
1024409992,2.08
1024410024,1.45
1024410620,1.44
1024410723,1.03
1024411033,2.75
1024411848,2.12
1024411880,2.12
1024412026,1.43
1024412535,0.65
1024412961,0.57
1024413896,0.83
1024414014,1.24
1024414137,4.09
1024415465,0.28
1024415482,0.49
1024415740,0.84
1024416410,1.75
1024416793,0.83
1024417343,0.33
1024417375,1.68
1024417615,1.26
1024417664,0.33
1024417699,0.55
1024418080,0.9
1024418088,1.24
1024418195,1.62
1024418214,0.63
1024418325,1.74
1024418845,1.01
1024418887,1.58
1024418991,1.2
1024419028,1.6
1024419951,0.97
1024420230,0.93
1024420805,0.51
1024420850,0.77
1024420876,8.2
1024421574,3.81
1024421971,1.74
1024422017,1.6
1024423671,1.42
1024424847,0.75
1024426046,1.92
1024427269,0.98
1024427393,1.92
1024427867,0.42
1024429080,0.87
1024429690,2.16
1024429751,1.28
1024429947,1.85
1024430450,3.06
1024430524,1.34
1024430629,0.98
1024431001,1.73
1024431101,1.97
1024431283,2.05
1024432291,0.5
1024432457,1.49
1024432686,0.84
1024433109,1.86
1024433248,1.05
1024433277,1.67
1024433710,1.21
1024433995,1.33
1024434071,0.7
1024434246,1.69
1024436891,1.92
1024438127,3.85
1024438597,0.21
1024439201,1.04
1024439996,4.55
1024440617,0.92
1024441900,3.31
1024442364,1.65
1024442596,0.35
1024443078,0.36
1024443108,1.31
1024443222,0.58
1024443723,1.22
1024443857,1.45
1024444363,7
1024444365,1.45
1024444480,1.71
1024444536,1.32
1024444564,1.44
1024444572,0.49
1024444753,2.48
1024444775,1.46
1024445391,1.29
1024446276,1.16
1024446393,0.88
1024446763,1.56
1024446863,0.82
1024446924,0.22
1024447184,1.5
1024447328,0.94
1024447472,0.91
1024447720,0.27
1024448266,1.32
1024450797,0.74
1024451173,0.78
1024451346,0.78
1024451566,0.65
1024452074,0.84
1024453151,1.14
1024453263,1.44
1024454111,1.44
1024455771,1.98
1024456212,0.25
1024456348,2.28
1024456428,0.95
1024456629,1.28
1024456735,0.42
1024456975,3.03
1024457240,2.26
1024457423,1.02
1024457460,1.53
1024457543,1.88
1024458446,0.62
1024458657,1.5
1024458756,0.76
1024459460,4.42
1024460104,0.28
1024460285,0.51
1024460759,1.24
1024460881,1.21
1024460998,2.22
1024461032,5.87
1024461059,0.4
1024461267,6.2
1024461268,0.72
1024461325,0.42
1024461369,2.03
1024461408,1.08
1024461587,2.29
1024461604,1.39
1024462781,1.12
1024462879,1.71
1024463147,1.43
1024464373,2.07
1024464992,1.23
1024465133,1.41
1024465462,0.15
1024466041,1.62
1024466382,1.53
1024466685,1.03
1024466877,1.61
1024467070,0.65
1024467929,0.63
1024470109,0.89
1024470736,0.16
1024470888,1.22
1024471786,1.33
1024472311,0.97
1024472931,0.66
1024473227,0.94
1024473303,1.34
1024473924,0.34
1024474360,2.3
1024474502,1.27
1024475700,0.83
1024475752,0.63
1024475980,0.56
1024476249,1.72
1024476770,5.8
1024476954,0.92
1024478210,0.64
1024478224,1.17
1024478681,1.04
1024478723,2.17
1024479382,1.55
1024479436,1.05
1024479634,1.35
1024479889,1.12
1024480083,1.48
1024480966,1.09
1024481660,1.97
1024482780,2.86
1024483129,0.77
1024483142,0.85
1024483616,1.19
1024483705,2.03
1024484600,2.05
1024484814,0.84
1024484863,1.82
1024485213,2.32
1024485292,0.67
1024486680,0.81
1024487079,1.17
1024487173,1.12
1024487381,1.33
1024487716,13.35
1024487772,0.73
1024487844,1.41
1024488621,0.71
1024488643,3.13
1024489702,0.89
1024489709,0.64
1024489866,0.92
1024490511,3.13
1024490912,0.73
1024491334,3.02
1024492045,1.32
1024492160,0.34
1024492250,2.75
1024492515,1.31
1024492706,0.31
1024492833,0.62
1024493059,1.86
1024493456,1.39
1024493862,3.71
1024494972,0.75
1024495116,1.19
1024495312,0.6
1024495805,2.79
1024496239,1.58
1024496262,0.48
1024497323,1.02
1024497483,2.56
1024497669,1.66
1024497764,2.08
1024498028,0.59
1024498535,2.45
1024499059,2.27
1024499214,0.87
1024499280,1.16
1024499625,0.15
1024499662,1.72
1024499690,0.98
1024499837,1.03
1024499842,1.21
1024500240,0.93
1024501435,0.87
1024501708,2.16
1024502217,2.03
1024502791,1.64
1024503236,1.04
1024503838,0.48
1024504074,2.83
1024504119,1.19
1024504155,0.53
1024504886,0.25
1024505974,1.78
1024507805,1.16
1024508622,1.46
1024508681,0.4
1024509249,0.55
1024509323,0.53
1024509332,1.07
1024509463,4.1
1024509869,1.83
1024509886,1.79
1024510173,2.54
1024510200,2.94
1024510259,1.22
1024510262,1.61
1024510415,1.06
1024510467,0.12
1024510580,2.13
1024510664,0.69
1024510823,0.96
1024510864,1.35
1024511778,0.41
1024511913,1.96
1024512212,0.83
1024512466,1.46
1024512580,1.21
1024512806,0.78
1024513185,0.72
1024513290,0.27
1024513313,2.52
1024516451,1.72
1024516833,0.99
1024517042,1.24
1024517280,3.52
1024517294,2.56
1024517402,2.6
1024518426,1.56
1024519067,0.54
1024519924,1.97
1024520449,1.52
1024520966,1.19
1024521185,4.7
1024522692,1.51
1024523381,1.3
1024523510,1.61
1024523544,0.91
1024523766,1.41
1024523793,6.62
1024524443,1.63
1024524538,0.4
1024524972,2.37
1024525030,1.19
1024525046,4.08
1024525350,1.48
1024525371,0.45
1024525598,1.2
1024525769,1.07
1024526292,2.49
1024526401,1.56
1024526461,0.76
1024526537,1.46
1024526665,2.13
1024526699,1.14
1024528302,2.4
1024528555,5.34
1024529662,0.65
1024529754,1.86
1024529822,1.47
1024531128,0.61
1024531912,1.42
1024532002,0.15
1024532650,1.6
1024532990,0.77
1024533019,0.12
1024533371,1.96
1024533417,0.58
1024533568,0.39
1024534323,5.3
1024534507,2.25
1024534543,2.33
1024534631,1.02
1024534661,1.67
1024534807,1.53
1024535001,1.06
1024535491,0.75
1024535501,0.48
1024535673,1.17
1024537542,2.13
1024537620,0.79
1024537732,4.84
1024538114,1.29
1024538562,0.92
1024539229,2.54
1024539354,0.46
1024539900,1.77
1024540236,2.13
1024540277,1.12
1024540502,2.87
1024540576,1.66
1024541201,2.35
1024541357,1.47
1024541754,0.64
1024541906,2.57
1024542620,1.12
1024543615,2.1
1024544120,1.77
1024545059,1.12
1024545992,1.4
1024546083,1.31
1024546570,1.82
1024546655,4.14
1024547019,4.03
1024548074,2.47
1024548793,5.69
1024548807,0.78
1024548895,3.78
1024549216,1.97
1024549268,2.36
1024549293,0.3
1024549726,0.88
1024550282,1.4
1024551261,2.39
1024553588,2.23
1024553813,0.67
1024555334,0.45
1024555445,1.97
1024556121,8.4
1024556204,1.15
1024556399,0.87
1024556716,1.78
1024556858,1.86
1024557059,1.74
1024557762,1.96
1024557814,2.94
1024557866,0.44
1024558095,0.8
1024558553,0.42
1024558697,4.08
1024558766,0.39
1024559135,0.65
1024559622,0.4
1024561625,1.3
1024561884,1.25
1024562574,0.39
1024562615,1.49
1024564642,0.2
1024564894,0.98
1024565262,1.39
1024566541,1.52
1024567549,1.1
1024569442,2.28
1024569668,0.99
1024569673,2.08
1024570105,0.75
1024570309,1.1
1024570364,1.18
1024570552,1.44
1024570602,2.5
1024570903,2
1024571369,1.82
1024572009,1.19
1024572123,1.02
1024572146,2.36
1024572262,1
1024572379,2.18
1024572388,1.67
1024572541,1.34
1024572819,1.71
1024573100,0.58
1024573610,0.49
1024573670,1.77
1024574190,0.97
1024574240,1.36
1024575270,1.28
1024575586,1.43
1024576162,0.58
1024576272,1.44
1024576700,0.98
1024577096,1.71
1024577568,0.91
1024578399,2.39
1024578748,0.75
1024578987,5.58
1024579236,1.97
1024579475,0.76
1024579601,2.71
1024580271,1.78
1024580874,1.41
1024581105,1.39
1024581638,7.02
1024581690,2.98
1024581742,1.41
1024582399,0.9
1024582461,1.44
1024582564,0.77
1024583169,2.03
1024583842,1.22
1024584198,0.63
1024584929,0.07
1024585658,0.67
1024586100,0.42
1024586164,2.77
1024586248,1.85
1024586420,1.83
1024586476,0.07
1024586911,1.64
1024587494,4.8
1024587878,1.15
1024587907,1.13
1024588087,4.74
1024589307,1.76
1024589414,1.73
1024590615,1.7
1024591211,0.37
1024592457,1.26
1024592683,0.7
1024594156,4.12
1024595537,1.59
1024595593,0.51
1024595931,1.31
1024595954,2.05
1024596257,9.08
1024596262,9.95
1024596402,1.31
1024596653,1.65
1024596986,1.42
1024597408,1.99
1024597669,1.84
1024597792,3.15
1024597842,1.2
1024598060,1.43
1024601062,0.61
1024601200,2.41
1024602641,1.33
1024603473,0.83
1024603774,2.52
1024604618,1.51
1024605405,0.59
1024605753,3.27
1024606437,1.46
1024607413,1.03
1024607600,2.05
1024607650,1.11
1024607940,1.3
1024608315,2.81
1024608837,2.73
1024609419,1.47
1024609744,2.65
1024609879,1.95
1024610132,2.39
1024610468,0.78
1024612629,1.27
1024613730,2.13
1024614335,1.65
1024615083,1.2
1024615247,2.35
1024615531,2.56
1024616518,10.44
1024616835,0.57
1024617528,0.88
1024617702,4.45
1024618722,1.28
1024619571,1.39
1024619611,0.49
1024620251,0.27
1024620272,0.33
1024620779,0.64
1024620875,2.08
1024620936,0.62
1024621434,2.03
1024621764,0.83
1024621985,1.67
1024622652,1.25
1024622732,1.45
1024623469,1.15
1024623506,0.13
1024623614,1.67
1024623744,2.84
1024624062,1.3
1024624427,0.64
1024625437,2.67
1024625766,0.54
1024625876,0.89
1024625889,1.51
1024626793,1.45
1024628877,1.55
1024629609,2.09
1024630131,5.62
1024630342,2.12
1024630456,0.55
1024630619,1.79
1024630908,0.68
1024631166,0.85
1024631359,0.36
1024631605,0.1
1024632069,2.02
1024632223,2.24
1024632240,9.92
1024632252,1.04
1024632524,2.1
1024632716,1.1
1024633934,4.3
1024634497,0.9
1024634520,2.2
1024636010,1.81
1024636110,1.95
1024637856,2.04
1024638027,1.84
1024638176,2.74
1024638327,2.06
1024638907,0.03
1024638996,2.25
1024639633,0.98
1024641276,1.84
1024641792,2.03
1024642160,1.07
1024642471,2.24
1024642963,0.96
1024643046,0.56
1024643861,1.42
1024645214,3.45
1024645859,0.88
1024646840,0.91
1024647658,2.49
1024648471,1.17
1024648562,3.05
1024648628,1.7
1024648655,1.84
1024649241,2.32
1024649667,2.44
1024649802,2.77
1024650263,1.45
1024650555,0.81
1024650838,2.85
1024650864,0.23
1024651133,1.26
1024651163,0.72
1024651540,2.6
1024651544,1.37
1024651841,1.77
1024651888,1.84
1024652726,0.93
1024652819,3.98
1024652820,14.16
1024652823,0.68
1024653039,0.68
1024653318,3.78
1024653774,0.72
1024655064,0.51
1024655696,0.55
1024656020,1.04
1024656376,2.4
1024656407,0.93
1024657602,5
1024657901,1.5
1024658641,1.35
1024659321,1.34
1024659551,1.06
1024659633,2.28
1024659760,1.97
1024659768,1.21
1024660046,3.87
1024660178,4.2
1024660394,0.95
1024660623,2.66
1024661015,0.14
1024661092,1.77
1024661608,1.22
1024661696,3.11
1024661753,1.57
1024661871,0.78
1024662388,0.96
1024663124,1.63
1024663138,0.4
1024663256,2.79
1024663702,1.58
1024663850,1.45
1024664330,0.68
1024664439,2.1
1024664485,1.53
