_id,overall_stats.avg_battle_values.avg_dmg
1007138769,35208
1007140261,31320
1007140386,20821
1007140430,22994
1007140530,33695
1007140709,26190
1007140772,46985
1007141962,22807
1007142262,27810
1007142266,19586
1007142403,24033
1007143894,9656
1007144020,26451
1007144187,20221
1007144459,13964
1007145030,35814
1007145245,22117
1007146873,16515
1007147197,22665
1007147209,30523
1007147265,19344
1007147324,46258
1007147483,32597
1007147524,37630
1007148604,40714
1007150029,36625
1007150220,27658
1007150290,29085
1007150505,27703
1007150812,27608
1007150996,11953
1007151012,43167
1007152934,30500
1007153710,44116
1007154058,38947
1007154311,62131
1007155532,27829
1007156054,30178
1007156334,28298
1007156447,16895
1007156784,60038
1007156898,29146
1007157307,18303
1007157764,35426
1007157783,33548
1007157808,22330
1007158165,46224
1007158738,23034
1007158818,34017
1007159124,16577
1007159353,31975
1007159404,13156
1007160424,36895
1007160651,19392
1007160739,84685
1007160876,9490
1007161364,25574
1007161457,13468
1007161834,44967
1007161949,24943
1007162917,7607
1007163060,17741
1007163332,30995
1007163521,10396
1007163586,14107
1007163682,41648
1007163724,37365
1007163810,39458
1007163834,25917
1007163938,29441
1007164084,32271
1007164165,28812
1007164220,35026
1007164573,56080
1007164766,58040
1007165015,32309
1007165100,22372
1007165200,22735
1007165369,18002
1007166796,13609
1007166810,45654
1007166848,23341
1007167097,28473
1007167937,38194
1007169185,28812
1007169305,15946
1007169367,9782
1007170603,19223
1007171056,69783
1007171099,45681
1007171163,26417
1007171928,27097
1007171983,46265
1007172251,55339
1007172374,22052
1007173859,22250
1007173978,24839
1007174005,37212
1007174102,42457
1007174680,49081
1007175219,53494
1007175714,26184
1007175801,20202
1007175945,42595
1007176323,39931
1007176528,55777
1007177188,43099
1007177194,27846
1007178062,31762
1007178197,32404
1007179158,23677
1007179534,45029
1007179587,28778
1007180105,20803
1007180128,21507
1007180483,23093
1007180717,47143
1007181530,54377
1007181702,19373
1007182370,38210
1007183897,27886
1007184058,40647
1007184360,28065
1007185136,41817
1007185432,17725
1007185758,30718
1007186118,46691
1007186879,55108
1007186950,38898
1007187435,32532
1007187913,32823
1007188249,45565
1007188280,33436
1007188320,20973
1007188689,62941
1007188732,23598
1007189071,38915
1007189095,18672
1007189138,15734
1007189145,33993
1007189168,25277
1007190301,60462
1007190337,65556
1007190408,33536
1007191415,44403
1007191521,26510
1007191535,24962
1007191549,46312
1007191582,64186
1007191627,45371
1007191909,20470
1007191989,28451
1007193214,23213
1007193447,50568
1007193466,26503
1007193577,27389
1007193680,42566
1007193698,22299
1007194161,19198
1007194282,34211
1007194744,60325
1007195531,25039
1007196571,17466
1007196600,70753
1007197361,54741
1007197974,29684
1007198046,25532
1007198053,51394
1007198072,29459
1007198385,32525
1007198514,18851
1007198751,29289
1007199371,39584
1007200346,19554
1007200367,26066
1007200694,8122
1007200702,22809
1007201039,18372
1007201707,38905
1007201805,25512
1007202092,50425
1007202122,20903
1007202552,29388
1007202779,29299
1007202789,15917
1007203194,26823
1007203242,16064
1007203316,22486
1007203509,40970
1007204598,23613
1007204712,14600
1007204975,38695
1007205170,52957
1007205257,52235
1007205405,24945
1007206429,7407
1007206545,37797
1007207418,21390
1007207479,32362
1007207726,35616
1007207812,26874
1007208191,15008
1007208463,11150
1007208513,31962
1007208819,31399
1007209063,29542
1007209306,26376
1007209439,34139
1007209583,27557
1007209779,26076
1007209843,44994
1007209920,30260
1007210017,73184
1007210060,25082
1007210412,58543
1007210826,46151
1007211050,29367
1007211238,42366
1007211318,20914
1007211383,47102
1007211858,13520
1007212651,29261
1007212995,22103
1007213116,59572
1007213196,14348
1007213596,56483
1007213710,34244
1007213795,73750
1007213854,13605
1007214546,49274
1007215290,18138
1007215470,17687
1007215551,21449
1007216174,59423
1007216886,21875
1007217185,40224
1007217510,40300
1007217892,28825
1007218298,17032
1007218416,21422
1007219013,22087
1007219016,26582
1007219152,55301
1007219439,31731
1007219444,42616
1007219725,40642
1007220095,36019
1007220098,49668
1007220367,15052
1007221920,34265
1007222702,22465
1007223554,24001
1007223688,30878
1007224101,27079
1007224310,29004
1007224443,33688
1007224953,49686
1007225326,34117
1007225387,17692
1007226142,21108
1007226331,36287
1007227008,38902
1007227385,44629
1007227969,12181
1007228705,60993
1007228753,46289
1007228962,16650
1007229003,28055
1007229210,14471
1007229218,42378
1007229537,15259
1007229578,11947
1007229784,21989
1007229786,35573
1007229807,28407
1007229824,18448
1007230846,49817
1007231739,47664
1007231970,56557
1007232313,22312
1007232816,33744
1007233055,44595
1007233200,32492
1007233312,21985
1007233381,62330
1007233752,23397
1007234240,46065
1007235301,29420
1007235316,8151
1007235749,36686
1007236289,26782
1007236449,40892
1007237826,39555
1007237862,34481
1007237866,29612
1007238567,29646
1007238816,35505
1007238822,51440
1007239945,33823
1007240201,11443
1007240826,45181
1007241270,41629
1007241477,35850
1007242111,37112
1007242319,33927
1007242451,18167
1007242534,39365
1007242609,29431
1007242682,38017
1007242747,38426
1007242767,28774
1007243756,22514
1007243925,24689
1007244286,16940
1007244764,27106
1007245001,37347
1007245038,38493
1007245407,40827
1007245761,26013
1007246309,30598
1007247444,16623
1007248441,22023
1007248488,26439
1007249024,26241
1007249293,38024
1007249497,12458
1007249894,30228
1007250126,25953
1007250418,26965
1007250626,18014
1007250820,19008
1007251253,37886
1007251399,46622
1007251542,40718
1007251782,13411
1007251827,30360
1007251857,42149
1007252088,30482
1007252136,45999
1007252264,26553
1007252275,22862
1007252841,24094
1007252976,38067
1007253292,40173
1007253356,60480
1007253467,18446
1007253559,20030
1007253968,27167
1007254019,45504
1007254557,37373
1007254619,31595
1007254662,21481
1007254995,46677
1007255227,44187
1007255238,27639
1007255510,9058
1007255600,41685
1007255665,20942
1007255787,40617
1007256155,33004
1007256788,19584
1007256816,17337
1007256925,47418
1007257386,30579
1007257869,14345
1007258090,40337
1007258164,21388
1007258241,26570
1007258369,43621
1007258769,22567
1007259051,42556
1007259380,23496
1007259649,31330
1007259842,29862
1007260139,35507
1007260238,26675
1007260536,42279
1007261057,46663
1007261337,23705
1007261999,13559
1007262873,21277
1007264526,27677
1007264587,21998
1007264658,49229
1007264950,37292
1007265984,50676
1007266295,23015
1007266720,42956
1007266799,24966
1007267336,59128
1007267912,45068
1007268440,16380
1007269280,13090
1007269392,15957
1007269548,67313
1007269572,16628
1007269592,20469
1007269608,40334
1007269754,19082
1007270017,39918
1007270563,41388
1007270585,44966
1007271006,44754
1007271036,18594
1007271443,35496
1007271461,44618
1007271705,27470
1007272681,26945
1007272761,40106
1007273624,44575
1007274193,51112
1007274517,33569
1007274649,48150
1007274728,47534
1007276071,20459
1007276115,30631
1007276152,41721
1007276228,11464
1007276470,26310
1007277211,25904
1007277628,44485
1007277714,32895
1007278004,33220
1007278012,17551
1007279091,17394
1007279399,44534
1007279451,15673
1007280721,26080
1007280782,34938
1007282486,43307
1007282740,37327
1007284070,51631
1007284151,29907
1007284775,46275
1007285179,35920
1007286238,61883
1007286455,22995
1007286649,17893
1007286769,42343
1007287517,29863
1007287752,21666
1007288167,44660
1007288251,29475
1007289176,29494
1007289186,13316
1007289528,11987
1007289561,25776
1007290220,35086
1007291761,35731
1007292015,44953
1007292298,21339
1007292554,18037
1007292702,36575
1007292754,22301
1007293297,24192
1007293699,15936
1007293826,38932
1007294092,39898
1007294150,13677
1007294279,29463
1007294320,23308
1007294439,46920
1007295411,32058
1007295423,35231
1007296233,38285
1007296644,26669
1007296944,33842
1007297006,52082
1007297353,42872
1007297453,48943
1007298985,14040
1007299065,32297
1007299232,27346
1007299640,16749
1007299823,16084
1007299963,12754
1007300513,18085
1007300604,25686
1007300687,39112
1007300843,18625
1007301120,40724
1007301315,81857
1007302212,30377
1007302326,27310
1007302405,19086
1007302526,33637
1007302658,21297
1007302660,25353
1007303847,40503
1007304125,20377
1007304858,15218
1007305072,18257
1007305826,19549
1007305925,27705
1007306456,38725
1007307087,19353
1007307461,43814
1007308012,10877
1007308130,28063
1007308789,18365
1007308827,45778
1007310033,44915
1007310298,49338
1007311327,48611
1007311759,31261
1007312527,60606
1007313585,35646
1007313655,42365
1007314092,29443
1007314686,35157
1007314927,39792
1007315220,24674
1007315434,20164
1007315865,29079
1007316053,22107
1007316267,26041
1007316471,13047
1007316506,50976
1007316522,35973
1007316979,31875
1007317087,8454
1007317215,52796
1007318049,25377
1007318071,37686
1007318283,52508
1007318523,30012
1007318751,14262
1007319134,34441
1007319226,18578
1007319565,59608
1007320023,45053
1007320173,33885
1007320695,69056
1007320698,55173
1007321972,37852
1007322059,29726
1007322504,31154
1007323407,12964
1007323789,43213
1007323910,11651
1007324373,52973
1007325853,58333
1007326829,51216
1007326983,39519
1007327203,50865
1007327312,22667
1007327550,26519
1007327568,44830
1007327685,34335
1007327949,37710
1007328664,52420
1007328693,38803
1007328698,54957
1007328739,39028
1007329277,20042
1007329512,45697
1007329751,39091
1007330037,14282
1007330166,39655
1007330191,34903
1007330273,14217
1007330665,22811
1007331247,62037
1007331321,22490
1007331578,7893
1007331953,16134
1007332058,41092
1007332295,34691
1007332452,58056
1007333365,31014
1007333502,41163
1007333620,38673
1007334183,37108
1007334327,18863
1007334862,48109
1007335745,17761
1007336236,34039
1007336359,32842
1007336556,33614
1007336696,26078
1007337257,23496
1007337640,55583
1007337799,36538
1007338429,39675
1007338598,28913
1007338714,35586
1007338971,23585
1007339056,41425
1007339237,13657
1007340307,64610
1007340381,23628
1007340825,35175
1007342172,28784
1007342183,30282
1007342415,59139
1007342434,47517
1007342488,36469
1007342544,30740
1007342620,16524
1007342797,53044
1007344367,36270
1007345613,50892
1007345761,29273
1007346113,25552
1007346115,17840
1007346831,27274
1007346842,22397
1007347006,18616
1007347727,26089
1007347816,32031
1007348144,40762
1007349417,21584
1007350504,28464
1007350682,37490
1007351203,46899
1007351440,47905
1007352592,27403
1007352783,24404
1007352992,22979
1007353838,36935
1007354161,57157
1007354233,32710
1007355003,59522
1007355256,27188
1007355660,40299
1007356062,23128
1007356294,37118
1007356559,32314
1007356618,23711
1007356871,44352
1007357745,53697
1007358352,38645
1007359017,26648
1007359031,26671
1007359052,32103
1007359145,13451
1007359234,28725
1007359402,43900
1007359488,17054
1007359592,34466
1007359751,30777
1007359977,6976
1007360190,15913
1007360589,36425
1007360689,39546
1007361318,53995
1007362973,30247
1007363968,19020
1007364047,20956
1007364099,18707
1007364141,25698
1007364272,24744
1007364293,22483
1007364725,19592
1007364833,39353
1007365181,49284
1007365972,33412
1007366354,35569
1007366501,33134
1007366964,27471
1007367132,35926
1007367461,21724
1007367591,22826
1007367761,41811
1007367788,42030
1007367810,7912
1007367858,27431
1007368753,16228
1007370434,36674
1007371579,20484
1007371738,58386
1007372233,48203
1007373015,47907
1007373549,22997
1007373894,20037
1007374884,79928
1007375038,21329
1007375539,18528
1007377705,33449
1007378453,31644
1007378856,21702
1007378859,18722
1007379020,32465
1007379258,34672
1007379490,13354
1007380163,30008
1007380445,34015
1007380560,31000
1007380584,29691
1007380634,23684
1007380719,43253
1007380899,27873
1007380936,21628
1007381267,14549
1007381499,39679
1007381893,41199
1007382181,26626
1007382255,31972
1007383120,11718
1007383134,58567
1007383673,24838
1007383755,48455
1007383828,53882
1007384502,26480
1007384564,32569
1007385000,34128
1007385413,61160
1007385770,19881
1007385804,23310
1007386216,16834
1007386933,47120
1007388916,60045
1007389626,58037
1007389948,37459
1007390175,36754
1007390190,39547
1007392099,26282
1007394120,59155
1007394175,34067
1007394990,16389
1007395026,20921
1007395254,62329
1007395348,23595
1007396217,29510
1007396426,30111
1007397014,35552
1007397218,40891
1007397616,33467
1007397650,49200
1007397763,17716
1007397778,64041
1007399178,24089
1007399967,17005
1007401755,35442
1007402022,18796
1007402514,38458
1007403219,59106
1007403225,56714
1007403228,25548
1007403690,36871
1007403883,22812
1007404214,20219
1007404573,33152
1007404754,32726
1007404840,29512
1007404930,35489
1007405500,17551
1007405640,49340
1007406097,17480
1007407457,32960
1007407719,26487
1007407938,18719
1007407988,35531
1007410278,33960
1007410310,36520
1007410483,18472
1007411015,18612
1007413345,41213
1007413444,59837
1007413700,23359
1007414166,26680
1007414269,28265
1007414678,34723
1007414743,28031
1007414916,36007
1007415481,29910
1007415497,10321
1007415851,38314
1007416003,34409
1007416038,39974
1007416175,42625
1007416301,32002
1007416307,21397
1007416690,62878
1007416917,14442
1007416947,34694
1007417368,34665
1007417663,45887
1007417751,31657
1007417795,14624
1007417848,51015
1007418766,58624
1007418886,18009
1007418954,55092
1007419223,35274
1007419312,17396
1007419562,48747
1007420177,25040
1007420235,64643
1007420773,34316
1007421219,28663
1007423566,60205
1007423631,34492
1007423878,50735
1007424015,12300
1007424801,24177
1007425407,24447
1007425505,23479
1007425535,35140
1007425706,23393
1007426318,56059
1007426807,33688
1007426923,24524
1007427407,23779
1007427451,48446
1007427736,15339
1007428300,37191
1007428469,76594
1007429266,44980
1007429690,30857
1007430373,24112
1007430743,45806
1007430983,29498
1007442272,29882
1007442613,24526
1007442622,40258
1007442869,16054
1007443118,23631
1007443473,34260
1007443601,37313
1007444014,20398
1007444103,11278
1007444688,45992
1007445225,33699
1007445601,56074
1007445751,25746
1007445790,28251
1007447149,22723
1007447333,23827
1007447654,21537
1007447897,38962
1007447952,32988
1007448268,33046
1007448828,22060
1007449252,68313
1007449438,13558
1007449859,28281
1007450110,20447
1007451125,23819
1007451704,32238
1007452038,36631
1007452058,24615
1007452179,29386
1007452432,19164
1007452609,28722
1007452767,51433
1007454125,48392
1007455310,39997
1007455761,40792
1007455858,15099
1007456245,26699
1007456396,26171
1007456711,21129
1007456837,26210
1007457496,21727
1007457760,25607
1007458284,46388
1007458939,22685
1007460538,34380
1007460668,38760
1007460728,43928
1007461251,28081
1007461416,13133
1007461530,43635
1007461551,46491
1007461575,15148
1007461598,22261
1007461824,42346
1007462369,30566
1007462393,29762
1007462562,45775
1007462823,29714
1007463152,36578
1007464474,33601
1007464685,34004
1007464967,8796
1007465060,37562
1007465301,44425
1007465337,35976
1007465650,23740
1007465671,59030
1007466450,46485
1007466539,45920
1007467630,36108
1007467847,17659
1007467910,59769
1007468342,33545
1007468937,24144
1007469630,21748
1007470057,24474
1007470117,47970
1007470220,24657
1007470921,26417
1007470951,32897
1007470988,61495
1007471127,19021
1007471953,27177
1007472168,67310
1007472211,19693
1007472382,53321
1007472627,38413
1007472725,25692
