_id,overall_stats.battles
1020876587,536
1020876646,799
1020878032,445
1020878402,531
1020878826,604
1020880154,3618
1020880202,365
1020880388,3252
1020881175,7153
1020881316,13734
1020881561,828
1020881580,232
1020882390,4410
1020882681,5173
1020882836,4410
1020883112,9098
1020883861,443
1020884000,3783
1020884126,968
1020884804,2894
1020885017,874
1020885126,359
1020885211,7105
1020885399,1318
1020886017,6203
1020886389,2016
1020887335,133
1020887339,736
1020887989,1920
1020888269,2046
1020888403,1081
1020889140,404
1020889833,4200
1020890785,179
1020891689,6302
1020891846,2463
1020892220,3234
1020892247,109
1020892454,283
1020892935,414
1020893109,1023
1020893376,1153
1020894034,243
1020894907,3015
1020895067,1734
1020896021,2005
1020896870,2183
1020896892,477
1020897953,926
1020898183,4816
1020898273,481
1020898406,4279
1020898459,137
1020898612,1054
1020898699,1278
1020898890,5434
1020899110,817
1020899171,2915
1020900053,5674
1020900968,2199
1020901286,3792
1020901650,305
1020901784,3281
1020901953,1837
1020902562,1732
1020902583,1439
1020902749,3729
1020903595,2775
1020903710,759
1020903717,6180
1020904037,554
1020904071,804
1020905030,580
1020905179,572
1020907521,4479
1020907599,2739
1020907748,417
1020907801,2091
1020908228,559
1020908366,595
1020908398,2291
1020908423,4362
1020908495,5878
1020909188,395
1020909602,3917
1020910058,925
1020910220,10511
1020910472,340
1020911638,1946
1020911680,748
1020912362,3148
1020914161,665
1020914391,2865
1020914570,3670
1020915187,1955
1020915320,662
1020916302,7850
1020916604,1673
1020917135,1336
1020918702,4947
1020918840,963
1020918974,15873
1020919098,1425
1020919469,1645
1020919696,5841
1020919712,2785
1020919846,149
1020920104,762
1020920287,4744
1020920953,2458
1020921280,2023
1020921287,829
1020921642,3014
1020921879,1161
1020922349,558
1020922455,712
1020922716,124
1020923146,2001
1020923152,4270
1020923271,1320
1020923581,2630
1020923712,188
1020924704,3945
1020924823,550
1020925028,2761
1020925434,6620
1020925660,2017
1020925681,1206
1020925795,1520
1020926477,8191
1020926981,3809
1020926990,2427
1020927105,3812
1020927686,3570
1020928554,2162
1020928703,288
1020928737,7057
1020928814,6025
1020928986,6534
1020929136,5029
1020929519,5090
1020929807,3010
1020929988,159
1020930067,5129
1020930713,3195
1020930981,583
1020930991,5327
1020931422,321
1020931792,3651
1020932929,5151
1020933056,681
1020933420,1229
1020934192,8559
1020935006,4389
1020935368,4282
1020935491,466
1020935552,524
1020935569,1149
1020935690,4781
1020935726,11435
1020937014,671
1020937199,1027
1020937298,10125
1020937363,1376
1020937525,10588
1020939283,4621
1020939381,7687
1020940186,220
1020940530,783
1020941437,2906
1020941454,5016
1020942106,1891
1020943406,4516
1020943549,5117
1020943645,5127
1020943724,1220
1020943922,879
1020944807,4969
1020944831,926
1020945860,2323
1020946720,2236
1020948542,6209
1020949265,165
1020950075,1886
1020950422,2775
1020950515,368
1020950865,2375
1020951176,2816
1020951339,3711
1020951632,8740
1020952046,2747
1020953234,2606
1020953419,3616
1020954069,861
1020954155,5851
1020954205,546
1020954332,3141
1020954418,1146
1020955376,541
1020955933,1231
1020955998,1576
1020956120,2472
1020956916,1031
1020957159,2370
1020957361,774
1020959765,9119
1020960039,4501
1020960278,3034
1020961626,577
1020961809,6646
1020962690,1202
1020963139,3148
1020963328,4009
1020963427,10043
1020963439,14730
1020963586,4024
1020963814,8552
1020963914,6361
1020964322,4720
1020964435,4485
1020964464,613
1020964774,13829
1020964841,3025
1020965282,1347
1020965781,5952
1020966384,2853
1020966389,704
1020966730,1369
1020967200,2390
1020969054,2665
1020969404,5972
1020969712,703
1020969856,2269
1020969932,8843
1020969996,9886
1020970607,6392
1020973173,5311
1020973375,1214
1020973428,3565
1020973666,1766
1020974187,3959
1020974579,4377
1020975774,386
1020976455,726
1020976653,6672
1020976873,5782
1020976942,4453
1020977257,21008
1020977785,3817
1020977950,2925
1020979608,1602
1020979640,355
1020979862,1087
1020979879,3151
1020980034,7520
1020980514,1369
1020980531,4279
1020980538,5197
1020981035,846
1020981256,1788
1020981307,841
1020981670,1157
1020981938,149
1020982352,1690
1020982748,12909
1020982777,4755
1020982896,944
1020984125,817
1020984468,2809
1020984656,12923
1020985456,229
1020986102,853
1020986449,577
1020986494,1997
1020986562,1527
1020987644,5001
1020987893,2906
1020988108,129
1020989836,1309
1020990170,8617
1020990346,1266
1020990691,1477
1020990832,1649
1020991004,598
1020991305,4121
1020991436,5424
1020991787,2410
1020992003,4991
1020992724,7280
1020992770,4255
1020993053,2042
1020993058,1501
1020993601,1958
1020993867,11026
1020993951,9359
1020994464,14227
1020994538,1886
1020995596,2982
1020995603,6447
1020996058,3587
1020996544,2912
1020997025,12565
1020998065,1555
1020998661,5554
1020998669,2820
1020998770,153
1020999626,1291
1021000070,506
1021000320,1526
1021000659,389
1021000789,1057
1021000980,1508
1021001208,9022
1021001453,3395
1021002710,2567
1021003085,1517
1021003527,1618
1021004130,6596
1021004420,5780
1021005530,1252
1021005636,2202
1021005707,2585
1021006648,1339
1021006882,124
1021007344,13832
1021007386,3051
1021008230,4744
1021008831,834
1021009029,986
1021009227,717
1021009564,321
1021009668,258
1021010422,3779
1021010495,1902
1021010732,232
1021011034,4859
1021011630,164
1021012100,267
1021012325,971
1021012368,2284
1021012743,5701
1021013392,4325
1021013839,2223
1021014072,1142
1021014179,4434
1021014688,9810
1021014702,940
1021015153,6052
1021015429,2408
1021015503,868
1021015759,667
1021016028,11197
1021016269,1951
1021016356,243
1021016479,2452
1021016561,2007
1021017983,3443
1021018638,155
1021018779,374
1021020135,7038
1021020841,713
1021021279,4385
1021021454,5483
1021021528,4897
1021021682,2685
1021021755,1913
1021021869,1563
1021021969,2900
1021022512,3005
1021022897,6403
1021023246,3846
1021023460,1841
1021023545,1038
1021023698,6447
1021023968,3456
1021024146,5093
1021024208,224
1021024832,105
1021025590,320
1021028126,755
1021028198,4660
1021028587,907
1021028859,1770
1021029838,8746
1021030178,399
1021030237,1739
1021030604,5589
1021031173,6775
1021031269,477
1021031455,454
1021032564,1371
1021033833,2158
1021034405,723
1021034505,685
1021034574,1436
1021034735,2290
1021034773,2652
1021034804,555
1021034824,823
1021034853,1087
1021035597,480
1021035632,14496
1021035669,4177
1021036047,2739
1021036993,1372
1021037277,8032
1021037335,977
1021037872,7346
1021038996,648
1021039347,2402
1021039556,8215
1021039674,2982
1021040191,3515
1021040594,1176
1021040826,1917
1021040998,203
1021041275,3315
1021041307,4987
1021041391,4394
1021041449,1842
1021041619,228
1021042072,6324
1021042224,7085
1021042362,9793
1021042634,3390
1021042957,1766
1021042969,13070
1021043258,7023
1021043685,128
1021043910,3106
1021044333,418
1021044416,504
1021044888,6132
1021044889,4634
1021045313,1403
1021046337,5613
1021046468,1496
1021046800,6583
1021046862,3019
1021046934,2503
1021046974,1547
1021047129,5745
1021047177,5231
1021047284,3083
1021047460,11805
1021047701,932
1021047900,909
1021048004,4076
1021048302,1046
1021048561,7901
1021049147,10325
1021049162,1381
1021049734,13541
1021049912,3067
1021050203,5634
1021050550,2050
1021050851,591
1021051402,1892
1021051594,4145
1021051917,3960
1021052202,3524
1021053007,6535
1021053024,2650
1021053194,652
1021053199,13979
1021053255,314
1021053454,3304
1021053673,1133
1021053703,341
1021054249,551
1021054604,5769
1021054690,181
1021054719,7675
1021054986,2610
1021055301,1036
1021055955,4902
1021056005,4111
1021056491,1491
1021056863,4147
1021057108,1019
1021057611,236
1021058819,1765
1021059209,414
1021059343,8166
1021060245,1685
1021060398,2548
1021060778,8679
1021060957,6097
1021060995,180
1021061204,8805
1021062944,6005
1021062969,7891
1021063243,3056
1021063444,7572
1021063762,2011
1021063842,723
1021064060,1454
1021064265,2205
1021064347,3192
1021064674,8538
1021064689,572
1021065432,1728
1021066368,1863
1021066603,2521
1021066672,12018
1021067515,6733
1021067965,237
1021067996,939
1021068301,938
1021068341,4549
1021068431,802
1021068443,1950
1021068539,6273
1021068739,2775
1021069020,517
1021069379,1121
1021069540,173
1021069819,1036
1021070479,10875
1021070644,2509
1021070758,484
1021070875,2239
1021071405,8439
1021071471,4308
1021071643,3331
1021071715,6064
1021071813,4506
1021071877,563
1021072667,1311
1021073015,1595
1021073309,1120
1021073491,1371
1021073833,2362
1021073880,6762
1021074023,3204
1021074215,4612
1021074230,5537
1021075361,584
1021075475,9939
1021075697,1588
1021075719,3348
1021075793,6669
1021076243,307
1021078219,2238
1021078349,628
1021078431,3750
1021078533,6259
1021078675,4801
1021079760,4407
1021080096,1112
1021080114,905
1021080370,4367
1021080542,1150
1021081183,4135
1021081260,873
1021081321,2172
1021082200,9136
1021082319,447
1021082507,1944
1021082776,1215
1021082789,4199
1021084006,245
1021084958,3306
1021086020,7967
1021086575,505
1021086716,1785
1021089283,982
1021090557,11353
1021090675,2811
1021091481,2257
1021091484,548
1021091921,3886
1021092299,377
1021092579,305
1021092743,142
1021092892,883
1021093166,719
1021093655,1764
1021093711,1153
1021093827,18290
1021093927,1352
1021094479,374
1021094525,1372
1021094794,2847
1021094833,10077
1021095083,4051
1021095432,495
1021095490,2311
1021095504,5261
1021095605,1856
1021096372,1337
1021096486,828
1021096646,2112
1021096799,5111
1021096835,6186
1021096858,9578
1021096971,2314
1021097148,1946
1021097658,5761
1021098037,168
1021098061,975
1021098173,120
1021098263,486
1021098628,1508
1021099058,2943
1021099469,2039
1021099529,1247
1021099787,1062
1021100212,620
1021100971,2847
1021101606,5312
1021102071,9243
1021102409,3545
1021103303,2565
1021103432,1221
1021103738,6911
1021104259,526
1021104711,3971
1021105038,14032
1021105669,2900
1021106280,3623
1021107946,266
1021108193,5245
1021108223,9563
1021108643,2975
1021109458,10149
1021109715,4243
1021110072,1300
1021110663,117
1021110760,137
1021110947,5912
1021110978,2294
1021111822,1403
1021112159,5296
1021112178,7852
1021112528,1184
1021112669,374
1021112720,1635
1021113131,2131
1021113601,6263
1021113693,3409
1021113701,133
1021114001,375
1021114229,868
1021114404,1535
1021114537,1096
1021115413,5487
1021115622,6474
1021116248,4138
1021116397,449
1021116511,1415
1021116636,2383
1021117879,701
1021118700,1890
1021118824,108
1021119173,6098
1021119331,7580
1021119851,469
1021120263,3442
1021120290,4633
1021120928,195
1021121017,7907
1021121039,5615
1021121191,4355
1021121852,2755
1021121902,4237
1021122111,485
1021122290,105
1021123055,941
1021123120,112
1021123388,1487
1021123442,121
1021123590,154
1021123594,944
1021123899,2143
1021123962,2805
1021123968,5955
1021124001,3790
1021124049,2810
1021124162,1988
1021124460,305
1021124568,7364
1021124648,888
1021124675,791
1021124681,1358
1021124744,117
1021124791,6239
1021125226,13385
1021125378,693
1021125534,6309
1021125544,3150
1021125675,1625
1021125680,2329
1021125835,2253
1021126104,2740
1021126595,2565
1021126856,2703
1021126890,2433
1021127419,1905
1021127444,485
1021127815,970
1021128077,5487
1021128414,1498
1021128579,586
1021128845,143
1021129025,928
1021129040,1168
1021129110,5281
1021129133,3673
1021129470,4692
1021129794,6325
1021129795,438
1021130200,2330
1021131078,113
1021131310,1579
1021131337,280
1021131470,629
1021132150,7676
1021132670,2325
1021133017,5799
1021133422,6620
1021133459,6802
1021133911,1332
1021134091,310
1021134580,266
1021134706,2556
1021134727,4505
1021134839,621
1021135048,8295
1021135535,5291
1021135569,7722
1021135877,675
1021136071,904
1021136298,808
1021136342,6338
1021136842,590
1021137255,439
1021137326,1505
1021137745,1259
1021137902,755
1021138720,1733
1021138751,5648
1021139003,6314
1021139300,2335
1021139532,3946
1021139738,2112
1021139926,7814
1021140078,2223
1021140366,1183
1021140703,1818
1021140719,415
1021140725,389
1021140987,3514
1021141091,372
1021141152,1186
1021141245,898
1021141549,160
1021142844,390
1021142930,13417
1021143098,7336
1021143461,2459
1021143536,165
1021143860,8772
1021144092,2396
1021144457,6288
1021144732,3206
1021146264,354
1021146323,1289
1021146655,5481
1021146730,1871
1021146770,2886
1021146805,2646
1021146885,5484
1021147082,3397
1021147135,5931
1021147320,5038
1021147331,1244
1021147377,3676
1021147701,1860
1021147860,2970
1021148149,5532
1021148258,3369
1021148593,2947
1021149013,4925
1021149788,3478
1021149815,1040
1021150259,934
1021150822,949
1021150896,1368
1021151881,6645
1021152326,1868
1021152472,3918
1021152619,8918
1021152649,683
1021153155,5801
1021153518,10340
1021153738,5538
1021153791,11101
1021153857,1406
1021155080,1205
1021155535,324
1021155609,1795
1021155618,2282
1021155701,709
1021155770,5360
1021156102,2336
1021156413,519
1021156525,1720
1021157566,3324
1021157705,1716
1021157752,3242
1021158355,3511
1021158433,629
1021158667,17379
1021158771,5675
1021158993,276
1021159387,1499
1021159950,5692
1021160193,11130
1021160211,5714
1021160537,3148
1021160602,7528
1021160605,1957
1021160730,21715
1021160938,4113
1021161020,1153
1021161188,1970
1021161438,2920
1021161975,117
1021162374,130
1021162475,164
1021162533,4113
1021162553,178
1021163269,2108
1021163767,4293
1021163916,4239
1021164595,1855
1021164863,6704
1021165969,1453
1021165970,4756
1021166000,1511
1021166161,2461
1021166289,3373
1021166393,368
1021166570,2134
1021166688,2284
1021167128,9512
1021167176,5169
1021167267,1041
1021167735,3217
1021167824,4361
1021167846,3750
1021167878,402
1021168214,1454
1021168235,3260
1021168951,1667
1021169045,5224
1021169440,218
1021169633,4045
1021170166,6999
1021170334,4281
1021170377,5415
1021170411,1542
1021170591,5497
1021172112,1218
1021172577,1371
1021172629,1582
1021173815,5909
1021174028,3933
1021174705,1435
1021175153,26375
1021175255,1348
1021176316,436
1021177050,7930
1021177702,3540
1021177915,2981
1021178297,4231
1021178550,233
1021178747,7174
1021178901,7420
1021178981,309
1021179329,1208
1021179391,3628
1021179412,14586
1021179441,947
1021179555,475
1021179572,1228
1021179622,5769
1021179843,2208
1021180050,497
1021180142,1472
1021180364,17832
1021180504,2296
1021180955,3275
1021181211,3566
1021181897,217
1021183190,1561
1021183257,3794
1021183263,1420
1021183825,1255
1021183888,306
1021183923,844
1021184627,764
1021184694,1767
1021185035,5529
1021185037,597
1021185399,13233
1021185483,1896
1021185589,1426
1021185604,2475
1021185841,180
1021186534,2006
1021186744,12618
1021187043,1167
1021187123,2785
1021187495,752
1021187547,1051
1021187797,378
1021188691,587
1021188705,963
1021188822,4181
1021189073,2828
1021189161,7985
1021189303,3795
1021189363,401
1021190002,5629
1021190171,318
1021190241,2468
1021190614,903
1021190874,3017
1021191084,7412
1021191108,624
1021191179,751
1021191560,3405
1021191697,2203
1021191738,2090
1021192108,837
1021192202,1715
1021192296,699
1021192548,2707
1021192668,1287
1021192673,399
1021192864,3812
1021193253,2529
1021193280,992
1021193299,4812
1021193721,1228
1021194061,282
1021194439,1958
1021194679,11650
1021194720,283
1021195172,556
1021195524,2156
1021196375,1304
1021196486,1788
1021197272,2083
1021197406,15020
1021197613,840
1021197725,6337
1021197998,104
1021198330,8564
1021198537,914
1021198549,1725
1021198584,2566
1021198616,2318
1021198761,2534
1021199776,4685
1021200068,2090
1021200464,5255
1021200660,8593
1021201218,125
1021201445,566
1021201509,5038
1021202013,21746
1021202087,2654
1021202412,4933
1021202417,705
1021202869,2738
1021202902,291
1021203079,9929
1021203262,1671
1021203288,4482
1021203462,3042
1021203668,229
1021203697,6938
1021204072,11283
1021204673,202
1021205211,8666
1021205458,2412
1021205634,2073
1021205642,11113
1021205980,115
1021206170,5619
1021206449,1445
1021206856,500
1021206920,190
1021207032,8651
1021207541,13503
1021207702,4752
1021208247,527
1021208356,5123
1021208557,181
1021208919,4076
1021209693,2568
1021210475,1498
1021210791,2832
1021210921,573
1021210938,1277
1021211104,301
1021211992,1633
1021212036,8814
1021212396,124
1021212641,1870
1021212836,1951
1021212973,3359
1021213850,1560
1021213977,448
1021214123,268
1021214367,111
1021215522,1251
1021215591,2147
1021216806,319
1021216965,836
1021217032,300
1021217063,154
1021217211,4697
1021217601,13302
1021217804,957
1021217866,696
1021217966,4610
1021218175,675
1021218459,5267
1021218588,5861
1021218613,2339
1021218741,626
1021219259,317
1021219768,1041
1021219791,481
1021220587,243
1021220804,5208
1021221011,2226
1021221075,4667
1021221230,1071
1021221787,7000
1021221930,6850
