_id,overall_stats.avg_battle_values.avg_frags
1015935302,1.02
1015935436,0.43
1015935571,0.96
1015935732,0.45
1015935809,0.5
1015935828,0.56
1015935853,0.62
1015935901,0.51
1015936016,0.8
1015936132,0.4
1015936178,0.78
1015936376,0.75
1015936400,0.72
1015936432,0.77
1015936460,0.45
1015936615,0.96
1015936651,1.02
1015936769,1.09
1015937007,0.34
1015937186,0.45
1015937192,0.61
1015937402,1.14
1015937635,0.29
1015937711,1.15
1015937727,0.52
1015937887,0.9
1015937927,1.34
1015937985,0.56
1015938028,0.86
1015938112,0.57
1015938226,0.5
1015938412,0.94
1015938471,0.98
1015939073,0.96
1015939211,0.41
1015939475,0.48
1015939796,0.44
1015940344,0.73
1015940368,0.74
1015940840,0.53
1015940970,0.92
1015940997,0.6
1015941281,0.5
1015941432,0.78
1015941467,0.98
1015941580,0.83
1015941598,0.45
1015941679,0.67
1015941702,0.74
1015941986,0.47
1015942628,0.75
1015942738,0.62
1015942987,0.81
1015943129,0.55
1015944006,0.3
1015944135,0.57
1015944190,0.42
1015944231,0.94
1015944471,0.59
1015944676,0.81
1015944758,0.74
1015944844,1.13
1015944857,1.21
1015945055,0.87
1015945056,0.62
1015945129,0.74
1015945213,0.88
1015945257,0.81
1015945263,0.79
1015945346,0.53
1015945356,0.29
1015945540,0.72
1015945647,0.55
1015945725,0.36
1015945732,0.9
1015945935,0.54
1015946022,0.82
1015946123,1.07
1015946186,0.65
1015946283,0.91
1015946341,0.73
1015946435,1.19
1015946495,0.95
1015946589,0.94
1015946681,0.31
1015946762,0.64
1015947030,1
1015947111,1.04
1015947410,0.69
1015947680,0.64
1015947700,0.88
1015947705,0.84
1015947806,0.6
1015947964,0.8
1015948028,0.35
1015948368,0.37
1015948422,1.17
1015948503,0.81
1015948612,0.7
1015948780,0.9
1015948804,0.42
1015948815,0.54
1015949125,1.22
1015949141,0.41
1015949505,1.08
1015949768,0.47
1015949784,0.67
1015950017,0.85
1015950067,0.52
1015950099,0.65
1015950179,0.93
1015950194,0.49
1015950348,0.57
1015950492,0.71
1015950613,0.87
1015950827,0.8
1015950994,0.57
1015951101,0.85
1015951112,0.61
1015951211,0.77
1015951307,1.24
1015951552,0.57
1015951640,1
1015951643,0.94
1015951768,0.95
1015951806,0.7
1015951816,0.59
1015952183,0.55
1015952278,0.55
1015952481,0.97
1015952698,0.94
1015952732,0.68
1015952945,0.47
1015953272,0.6
1015953962,0.89
1015954089,0.55
1015954101,0.5
1015954179,0.7
1015954325,1.01
1015954578,0.55
1015954599,0.39
1015954817,0.77
1015954858,0.51
1015954891,0.72
1015954895,0.93
1015955190,1.04
1015955224,0.56
1015955500,0.98
1015955502,0.63
1015955618,0.89
1015955642,0.69
1015955762,0.79
1015955859,0.87
1015956153,0.59
1015956259,0.62
1015956391,0.92
1015956681,0.63
1015957108,0.35
1015957291,0.63
1015957419,1.28
1015957631,0.85
1015957653,0.46
1015957706,0.63
1015957838,0.83
1015957873,0.91
1015958080,0.47
1015958094,0.35
1015958128,0.9
1015958149,0.65
1015958189,1.05
1015958243,0.63
1015958436,0.42
1015958551,0.39
1015958610,0.28
1015959117,0.5
1015959358,0.75
1015959470,0.85
1015959502,0.54
1015959644,0.84
1015959683,0.47
1015959723,0.64
1015959773,0.81
1015960180,0.57
1015960316,0.59
1015960379,0.81
1015960493,0.52
1015960500,0.48
1015960749,0.48
1015960866,0.57
1015961024,0.71
1015961233,0.39
1015961236,0.4
1015961380,0.68
1015961460,0.33
1015961504,0.93
1015961518,0.48
1015961819,0.83
1015961841,0.95
1015962493,0.33
1015962645,0.83
1015962658,0.6
1015962723,0.7
1015962809,0.4
1015962891,0.59
1015963103,0.46
1015963231,0.7
1015963240,0.55
1015963308,0.45
1015964027,0.82
1015964135,1.01
1015964333,1.01
1015965125,0.46
1015965373,0.93
1015965381,0.34
1015965550,0.69
1015965561,0.72
1015965745,0.56
1015965758,0.55
1015965795,1.06
1015965878,0.92
1015965896,0.88
1015966068,0.39
1015966084,0.86
1015966119,0.32
1015966257,0.61
1015966258,0.53
1015966434,0.44
1015966518,0.6
1015966570,0.71
1015966826,0.75
1015966836,0.94
1015966849,0.46
1015966952,0.46
1015967083,0.63
1015967200,0.35
1015967209,0.91
1015967226,0.94
1015967417,0.65
1015967453,0.75
1015967463,0.39
1015967478,0.43
1015967749,1
1015967861,0.66
1015968269,0.52
1015968348,0.34
1015968578,0.4
1015968621,0.45
1015968630,0.85
1015968669,0.37
1015969123,0.86
1015969210,0.76
1015969358,0.43
1015969478,0.46
1015969631,0.78
1015969632,0.64
1015969705,0.49
1015969982,0.91
1015970046,0.59
1015970380,0.35
1015970766,0.94
1015971200,0.76
1015971319,0.8
1015971390,0.45
1015971748,0.88
1015972075,0.47
1015972202,0.46
1015972209,0.92
1015972362,0.28
1015972509,0.32
1015972560,1.21
1015972587,0.91
1015973218,0.7
1015973268,0.66
1015973305,0.82
1015973512,0.5
1015973659,0.24
1015973670,1.15
1015973860,0.5
1015974090,0.25
1015974201,0.9
1015974232,1.05
1015974321,0.41
1015974390,0.98
1015974565,0.57
1015974640,0.67
1015974646,0.36
1015974906,0.8
1015974983,0.77
1015975054,0.76
1015975074,0.4
1015975490,1.29
1015975571,0.68
1015975652,0.95
1015975840,0.37
1015975950,1.01
1015976139,0.72
1015976254,0.57
1015976347,0.23
1015976362,1.13
1015976499,0.67
1015976560,0.47
1015976578,1.1
1015976614,0.75
1015977020,0.71
1015977032,0.43
1015977178,0.98
1015977226,0.5
1015977231,0.8
1015977312,0.76
1015977843,0.53
1015977859,0.51
1015978102,0.51
1015978616,0.64
1015978698,0.86
1015978795,1.06
1015978873,1.04
1015978980,0.35
1015978987,0.74
1015979035,1.25
1015979797,1.13
1015979836,0.75
1015979858,0.85
1015979952,0.17
1015980037,0.46
1015980090,0.6
1015980247,0.86
1015980285,0.73
1015980310,0.45
1015980460,0.98
1015980633,0.73
1015980785,0.67
1015980922,0.64
1015981324,1.05
1015981353,1.04
1015981587,0.88
1015982007,0.7
1015982451,0.68
1015982455,0.87
1015983782,0.68
1015984004,0.76
1015984140,0.78
1015984289,0.77
1015984305,0.48
1015984431,0.45
1015984493,0.63
1015984597,0.35
1015984717,0.96
1015984983,0.68
1015985327,0.64
1015985360,0.58
1015985367,0.62
1015985449,0.77
1015985674,0.39
1015986028,0.54
1015986127,0.48
1015986223,0.87
1015986443,0.74
1015986682,0.71
1015986921,0.32
1015987045,0.85
1015987138,0.77
1015987978,0.44
1015988819,0.7
1015988841,0.6
1015988968,0.96
1015989607,0.55
1015989792,0.6
1015989842,0.67
1015989956,1.05
1015990120,0.99
1015990194,0.62
1015990213,0.74
1015990404,1.19
1015990416,1.31
1015990429,0.33
1015990478,1.05
1015990696,0.65
1015991101,0.97
1015991258,0.69
1015991383,0.43
1015991411,0.78
1015991459,0.45
1015991477,1.2
1015991502,0.7
1015991884,0.66
1015991961,0.52
1015992107,0.42
1015992345,1.18
1015992417,0.78
1015992503,0.43
1015992537,0.67
1015992667,0.83
1015992727,0.36
1015992758,0.45
1015992918,0.51
1015992979,0.71
1015993339,0.6
1015993480,0.72
1015993595,0.79
1015993639,0.19
1015994084,0.69
1015994223,0.97
1015994264,0.72
1015994348,0.38
1015994486,0.91
1015994696,0.61
1015994978,0.92
1015995037,0.79
1015995146,0.63
1015995233,0.75
1015995246,0.61
1015995295,1.25
1015995319,1.11
1015995358,0.93
1015995411,1.02
1015995584,0.5
1015995690,0.67
1015995909,0.3
1015995952,1.17
1015996005,0.53
1015996065,0.63
1015996342,0.92
1015996552,0.87
1015996669,0.45
1015997025,0.62
1015997091,0.53
1015997108,0.76
1015997116,0.77
1015997225,0.85
1015997331,0.73
1015997387,0.92
1015997447,0.39
1015997614,0.4
1015997656,0.96
1015997736,0.93
1015997757,0.39
1015997893,0.63
1015997943,0.73
1015997981,0.73
1015998098,0.7
1015998158,0.6
1015998163,0.95
1015998383,1
1015998604,0.65
1015998777,0.47
1015998927,1.38
1015999260,0.62
1015999316,0.45
1015999544,0.77
1015999627,0.78
1015999933,0.81
1016000220,0.67
1016000441,0.36
1016000558,0.35
1016000781,0.8
1016000802,1.14
1016000878,1.05
1016001014,0.45
1016001047,0.81
1016001432,1.07
1016001509,0.54
1016001529,0.78
1016001818,0.91
1016001938,0.72
1016002798,0.41
1016003209,0.62
1016003318,0.35
1016003337,0.77
1016003476,1.17
1016003479,0.78
1016003593,0.61
1016003843,1.25
1016004068,0.3
1016004462,0.87
1016004563,0.89
1016004587,0.42
1016004592,1.07
1016004617,0.74
1016004672,0.71
1016004776,0.8
1016004906,0.37
1016005612,0.7
1016005922,0.37
1016006147,0.67
1016006163,0.91
1016006695,0.54
1016006845,0.97
1016006879,0.39
1016007214,1.02
1016007343,0.51
1016007516,0.69
1016007603,0.59
1016007953,0.65
1016008145,0.7
1016008242,0.54
1016008272,1.03
1016008454,0.82
1016008482,1.02
1016008500,1.14
1016008510,0.43
1016008561,1.05
1016008699,0.77
1016008758,0.34
1016008884,0.97
1016008997,0.45
1016009283,1.07
1016009455,0.8
1016009486,0.71
1016009531,1.01
1016009569,0.51
1016009671,0.33
1016009715,0.36
1016009737,0.68
1016009774,0.4
1016009851,0.77
1016010081,0.85
1016010149,0.42
1016010378,0.59
1016010401,0.97
1016010415,1.01
1016010765,0.53
1016010835,0.85
1016011068,0.67
1016011074,0.81
1016011136,0.88
1016011143,0.78
1016011253,0.46
1016011658,1.19
1016011740,0.72
1016011771,0.52
1016011934,0.99
1016012544,0.97
1016012636,0.76
1016012649,0.75
1016012670,0.94
1016012792,0.98
1016013020,0.75
1016013121,0.93
1016013398,0.57
1016013636,1
1016014110,0.2
1016014134,1.06
1016014433,1
1016014742,1
1016014990,0.36
1016015017,0.67
1016015088,1.05
1016015490,0.71
1016015832,0.65
1016015883,0.78
1016016164,0.87
1016016372,0.89
1016016412,0.86
1016016433,0.8
1016016647,0.89
1016016956,0.66
1016016989,0.62
1016017034,0.21
1016017526,0.76
1016017578,0.6
1016017665,0.6
1016017696,0.54
1016018055,1
1016018177,0.5
1016018201,0.64
1016018416,0.51
1016018683,1.05
1016018982,0.79
1016019068,1.32
1016019226,0.74
1016019346,0.76
1016019779,0.75
1016019948,0.63
1016020287,0.65
1016020749,0.51
1016020755,0.47
1016021240,0.27
1016021764,0.81
1016021967,0.3
1016022413,0.93
1016022646,0.69
1016022726,0.65
1016023041,0.73
1016023212,1.13
1016023376,0.5
1016023508,0.5
1016023510,0.4
1016023573,0.83
1016023657,0.79
1016023737,0.47
1016024120,0.63
1016024169,0.45
1016025313,0.41
1016025556,0.53
1016025666,0.7
1016026004,0.39
1016026299,0.71
1016026405,0.78
1016026462,0.49
1016026517,0.59
1016026720,0.96
1016026815,0.69
1016027117,1.03
1016027229,0.63
1016027235,0.6
1016027692,0.85
1016027975,0.85
1016028020,0.87
1016028290,0.46
1016028369,0.56
1016028771,0.64
1016028780,0.86
1016028963,1.04
1016029027,0.31
1016029071,0.62
1016029106,0.43
1016029232,0.96
1016029333,0.76
1016029523,0.25
1016029632,0.72
1016029704,0.78
1016029956,1.18
1016029980,0.57
1016030188,0.18
1016030271,1.11
1016030377,0.76
1016030424,0.61
1016030769,0.56
1016030937,0.88
1016031330,0.34
1016031582,0.55
1016031642,0.72
1016031647,0.25
1016031673,0.49
1016031922,1.35
1016031984,0.35
1016032058,0.61
1016032135,0.41
1016032481,0.64
1016032502,0.51
1016032539,0.52
1016032678,1.17
1016032977,0.36
1016032989,0.88
1016033080,0.92
1016033136,0.42
1016033173,0.67
1016033189,0.35
1016033214,0.66
1016033221,0.85
1016033289,0.34
1016033628,0.57
1016034034,0.55
1016034049,0.38
1016034205,0.07
1016034403,0.85
1016034608,0.74
1016034788,0.58
1016034891,0.33
1016035093,0.71
1016035129,0.91
1016035181,0.49
1016035186,0.75
1016035238,0.51
1016035405,0.7
1016035766,0.86
1016035774,0.46
1016035982,0.54
1016036269,1.33
1016036479,1.04
1016036605,1.82
1016036707,0.88
1016036965,0.68
1016037408,0.59
1016037615,0.88
1016037749,0.78
1016037951,0.7
1016038260,0.68
1016038501,0.9
1016038780,0.88
1016038798,0.81
1016038913,0.59
1016038914,0.47
1016038984,0.94
1016039098,0.58
1016039301,0.54
1016039316,0.72
1016039511,0.75
1016039640,0.85
1016039742,1.27
1016039828,0.4
1016039966,1.01
1016039988,0.74
1016040059,0.61
1016040305,1.51
1016040407,0.45
1016040450,0.57
1016040455,0.76
1016040511,0.86
1016040858,0.98
1016040970,0.72
1016041017,0.67
1016041035,0.92
1016041178,0.85
1016041434,0.41
1016041448,0.71
1016041596,0.52
1016041614,0.56
1016041765,0.57
1016041895,0.7
1016041946,0.54
1016042103,0.43
1016042149,0.56
1016042260,0.46
1016042303,0.66
1016042536,0.39
1016042544,0.7
1016042565,0.38
1016042719,1.01
1016042821,0.54
1016043150,0.53
1016043210,0.82
1016043305,0.86
1016043319,0.96
1016043335,0.34
1016043354,0.58
1016043442,0.56
1016043502,0.79
1016043559,0.67
1016044134,0.52
1016044320,0.52
1016044485,1.29
1016044688,0.99
1016045076,0.8
1016045330,1.04
1016045858,0.58
1016046117,0.5
1016046232,0.85
1016046947,0.45
1016046994,0.83
1016047094,0.81
1016047557,0.84
1016047611,0.7
1016048143,0.88
1016048500,0.9
1016049028,0.71
1016049200,0.68
1016049460,0.52
1016050151,0.62
1016050497,1.09
1016050612,0.89
1016050994,0.59
1016051036,1.15
1016051270,0.81
1016051354,0.44
1016051549,0.38
1016051689,0.56
1016051721,0.7
1016051756,0.3
1016051818,1.07
1016052036,0.69
1016052211,1.05
1016052338,0.32
1016052406,0.5
1016052415,0.41
1016052811,0.51
1016052890,0.43
1016053071,0.5
1016053115,0.88
1016053307,0.9
1016053491,0.42
1016053765,0.37
1016053893,0.49
1016054476,0.64
1016054723,0.63
1016054839,0.53
1016054913,0.4
1016055228,1.02
1016055614,0.47
1016055682,0.46
1016056222,1.17
1016056234,1.08
1016056328,1.07
1016056444,0.8
1016056886,0.69
1016056955,0.96
1016056981,0.56
1016057133,0.61
1016057223,0.89
1016057328,0.53
1016057579,0.86
1016057687,0.55
1016057768,0.59
1016058074,0.64
1016058338,1.17
1016058526,0.85
1016058604,0.27
1016059208,0.46
1016059704,0.52
1016059827,0.89
1016059869,0.72
1016059883,0.81
1016059890,0.66
1016059947,0.79
1016059982,0.21
1016060074,0.99
1016060323,1.15
1016060404,0.6
1016060520,0.43
1016060560,0.47
1016060592,0.83
1016060642,0.73
1016060964,0.59
1016061022,0.47
1016061031,0.87
1016061052,0.91
1016061065,0.53
1016061303,0.3
1016061459,0.46
1016061639,0.94
1016061866,1.01
1016062080,0.63
1016062362,0.96
1016062524,0.4
1016062876,1.07
1016063031,0.96
1016063146,0.88
1016063397,0.69
1016063751,0.87
1016063760,0.31
1016063840,0.43
1016063963,0.95
1016064394,0.42
1016064396,0.48
1016064489,1.16
1016064673,0.83
1016064675,1.05
1016064778,0.37
1016064931,0.58
1016064962,0.81
1016065032,0.26
1016065039,0.65
1016065212,0.87
1016065308,1.09
1016065349,0.84
1016065445,0.53
1016065466,0.21
1016065534,0.67
1016065590,0.69
1016065641,0.83
1016065691,0.53
1016065777,0.89
1016065785,0.78
1016065834,0.9
1016065847,1
1016066025,0.75
1016066081,0.37
1016066319,0.39
1016066368,0.77
1016066415,0.32
1016066534,0.59
1016066883,0.61
1016067156,1.05
1016067221,0.73
1016067250,0.33
1016067442,1.02
1016067473,0.77
1016067613,0.47
1016067835,1.06
1016068093,0.43
1016068124,0.89
1016068261,0.9
1016068466,0.98
1016068477,1.06
1016068560,1.67
1016069230,0.82
1016069527,0.38
1016069605,0.77
1016070230,0.76
1016070555,1.24
1016070672,0.68
1016071244,0.77
1016071756,0.46
1016072095,0.24
1016072434,0.93
1016072688,0.6
1016072831,0.73
1016073095,0.75
1016073705,0.63
1016073870,0.31
1016074123,0.77
1016074131,0.42
1016074287,1.13
1016074311,0.78
1016074723,0.46
1016074789,0.8
1016075155,0.89
1016075268,0.8
1016075316,0.77
1016075359,0.68
1016075704,0.44
1016075748,0.75
1016076008,0.83
1016076280,1.06
1016076377,0.5
1016076435,1.24
1016076500,0.59
1016076586,0.43
1016076645,0.43
1016076878,0.57
1016077151,0.44
1016077643,0.97
1016078120,1.09
1016078191,1.02
1016078339,0.65
1016078555,0.35
1016078714,1.24
1016078949,0.75
1016079286,0.63
1016079543,0.24
1016079601,0.81
1016080210,0.59
1016080954,0.98
1016080985,0.68
1016081213,1.02
1016081903,0.4
1016081961,0.58
1016081968,0.65
1016082126,0.74
1016082596,0.79
1016082643,0.69
1016082773,0.5
1016082978,0.67
1016083268,0.86
1016083290,0.48
1016083319,0.58
1016083341,0.86
1016083685,1
1016083775,0.24
1016083781,0.42
1016084043,0.65
1016084292,0.93
1016084455,1.39
1016084544,0.32
1016084788,0.98
1016084968,0.85
1016085099,0.22
1016085147,0.64
1016085216,0.78
1016085321,1.08
1016085575,0.82
1016085599,0.8
1016085665,0.7
1016086413,1.05
1016086431,0.83
1016086567,0.71
1016086813,0.68
1016086885,0.64
1016086899,1.03
1016086914,0.8
1016087894,0.42
1016087953,0.67
1016088751,0.58
1016088786,0.72
1016089104,1
1016089272,1.02
1016089582,0.69
1016089936,0.85
1016090142,0.7
1016090379,0.78
1016090443,1.07
1016090852,0.73
1016091302,1.02
1016091380,0.69
1016091735,0.98
1016092151,0.59
1016092157,0.64
1016092263,0.6
1016092504,0.53
1016092577,0.81
1016093432,0.62
1016093465,0.44
1016093828,0.98
1016094219,1.23
1016094395,0.52
1016095112,0.51
1016095313,0.11
1016095698,0.38
1016095828,0.6
1016095962,0.63
1016095974,0.61
1016096142,0.86
1016096724,1
1016096928,0.91
1016096969,0.64
1016097589,0.43
1016097846,0.22
1016098065,0.74
1016098231,0.38
1016098565,0.91
1016098838,0.3
1016099004,0.9
1016099101,0.93
1016099248,0.99
1016099337,0.89
1016099462,0.97
1016099513,0.67
1016099762,0.87
1016099779,0.77
1016099986,0.49
1016100233,0.53
1016100312,0.62
1016101049,0.99
1016101289,0.62
1016101657,0.68
1016101996,1.1
1016102057,0.68
1016102188,0.91
1016102245,0.55
1016102247,0.54
1016102359,0.52
1016102584,0.42
1016102677,0.73
1016102923,0.89
1016102950,0.86
1016102963,0.72
1016103024,0.27
1016103083,0.53
1016103130,0.73
1016103390,1.02
1016103396,0.41
1016103398,0.74
1016103422,0.62
1016103717,0.85
1016103795,0.89
1016103800,0.64
1016103929,0.54
1016104131,0.38
1016104193,0.71
1016104231,0.74
1016104323,1.11
1016104340,0.86
1016104564,0.46
1016104794,0.36
1016105070,0.89
1016105152,0.5
1016105174,0.97
1016105261,0.58
1016105281,0.6
1016105312,0.74
1016105348,1.01
1016105356,1.19
1016105536,0.48
1016105842,0.78
1016105873,1.16
1016106321,0.5
1016106433,0.71
1016106929,0.91
1016106952,0.52
1016107226,1.07
1016107280,0.52
1016108217,0.47
1016108310,0.26
1016108596,0.52
1016108667,0.48
1016109820,0.49
1016110445,0.4
1016110807,0.37
1016111851,0.88
1016111924,0.99
1016112178,1
1016112209,0.72
1016112615,0.71
1016112832,0.81
1016113417,0.6
1016113622,0.77
1016113944,1.18
1016114151,0.87
1016114403,1.01
1016114663,0.52
1016115052,0.84
1016115196,0.83
1016115270,1.14
1016115276,0.78
1016115391,0.56
1016115553,0.73
1016115861,0.69
1016116024,0.76
1016116116,0.46
1016116179,0.45
1016116238,0.43
1016116462,0.91
1016116477,0.73
1016116532,0.56
1016116636,0.14
1016116647,0.57
1016116843,0.64
1016116970,1.04
1016117214,0.83
1016117269,0.49
1016117424,0.72
1016117516,0.71
1016117984,0.55
1016118136,1.42
1016118208,0.41
1016118221,0.92
1016118346,0.32
1016118495,0.41
1016118866,0.93
1016118874,0.7
1016119134,0.79
1016119740,1.16
1016119877,0.62
1016119885,0.86
1016120648,0.93
1016120671,0.57
1016121396,0.3
1016121458,0.88
1016121489,0.44
1016121512,0.55
1016122083,1.04
1016122281,0.59
1016122360,1.05
1016122710,0.54
1016122784,0.74
1016122866,1.08
1016123120,0.97
1016123156,0.73
1016123163,0.89
1016123241,0.68
1016123313,0.64
1016123416,0.88
1016123508,0.44
1016123811,0.33
1016123899,0.96
1016124116,0.94
1016124516,0.58
1016124537,0
1016124691,0.55
1016124916,0.74
1016124924,0.41
1016124964,0.84
1016124997,0.9
1016125078,0.98
1016125107,0.87
1016125216,0.55
1016125993,0.57
1016126223,0.69
1016126284,0.2
1016126673,0.62
1016127084,0.56
1016127120,1.03
1016127539,0.71
1016128105,1.16
1016128529,0.65
1016128581,0.18
1016128625,0.63
1016129003,0.6
1016129022,0.63
1016129040,0.87
1016129251,0.46
1016129492,0.88
1016129807,0.9
1016130284,1.24
1016130371,0.68
1016130430,0.83
1016130598,1.07
1016130824,0.6
1016131316,0.39
1016132534,0.49
1016132588,0.56
1016132624,0.79
1016132881,1.14
1016132899,0.53
1016133002,0.55
1016133102,0.77
1016133152,0.77
1016133155,0.57
1016133175,0.4
1016133563,0.23
1016133668,0.65
1016133793,0.71
1016134498,0.51
1016134909,0.58
1016135198,0.68
1016135334,0.99
1016135447,0.71
1016135630,0.71
1016135923,0.57
1016136055,1.07
1016136112,0.71
1016136384,0.7
1016136634,0.62
1016136977,0.76
1016137597,0.45
1016138162,0.54
1016138375,0.69
1016138738,0.65
1016138965,0.53
1016139753,0.47
1016139853,0.73
1016139862,1.12
1016140057,0.93
1016140090,1.13
1016140704,0.67
1016140856,0.52
1016140944,0.85
1016141138,0.32
1016141210,0.61
1016141273,0.41
1016141425,0.83
1016141552,0.87
1016141794,0.66
1016141801,0.43
1016141913,0.49
1016142103,0.79
1016142562,0.62
1016143014,0.34
1016143076,1.13
1016143266,0.62
1016144339,0.83
1016144368,0.86
1016144620,0.58
1016145294,0.54
1016145471,0.72
1016145857,0.81
1016146058,0.54
1016146122,0.69
1016146496,1.02
1016146642,0.52
1016146981,0.77
1016147156,0.76
1016147209,0.79
1016148366,0.84
1016148792,0.75
1016149044,1.36
1016149360,0.7
1016149452,0.41
1016149523,0.61
1016149778,0.72
1016149899,0.61
1016150115,0.61
1016150122,0.92
1016150141,0.88
1016150187,0.4
1016150278,0.67
1016150671,0.58
1016150704,0.98
1016150873,0.61
1016151118,0.73
1016151206,0.17
1016151221,0.63
1016151403,0.43
1016151441,1.04
1016151600,0.35
1016151813,0.37
1016151883,0.51
1016152246,0.4
1016152373,1.02
1016152626,0.82
1016152714,0.53
1016152839,1.15
1016153927,0.24
1016153961,0.68
1016154446,0.7
1016154696,1.03
1016154735,0.46
1016154998,0.76
1016155174,0.68
1016155541,0.52
1016155614,0.8
1016155684,0.84
1016155736,0.96
1016156237,0.44
1016156688,1.02
1016156998,0.57
1016157304,0.47
1016157397,0.2
1016157429,0.35
1016157451,0.58
1016157758,0.88
