_id,overall_stats.avg_battle_values.avg_spot
1004734007,0.52
1004734217,2.14
1004734388,0.59
1004735471,0.31
1004735472,0.59
1004735695,0.95
1004735808,1.16
1004735855,0.2
1004736122,3.04
1004736668,1.41
1004736936,0.49
1004736978,1.9
1004737070,0.36
1004737972,1.23
1004738133,1.37
1004738708,1.92
1004738801,1.06
1004738809,1.15
1004739270,1.18
1004739692,1.85
1004739987,1.46
1004740158,1.13
1004740189,0.7
1004740348,0.83
1004740659,1.14
1004741377,2.04
1004741699,0.79
1004742767,1.17
1004743219,2.01
1004743334,0.76
1004743338,1.07
1004743397,0.29
1004743456,0.75
1004743645,0.6
1004743724,0.99
1004744112,0.72
1004744273,2.57
1004744294,0.97
1004744317,0.61
1004744414,0.44
1004744502,1.06
1004744520,1.18
1004744545,1.47
1004744608,3.27
1004744839,1.01
1004744912,1.82
1004745018,0.8
1004745168,0.44
1004745198,1.14
1004745510,0.34
1004745540,1.44
1004745621,0.3
1004745644,1.31
1004746763,1.32
1004747108,0.73
1004747264,0.7
1004747362,1.26
1004747761,1.18
1004747816,1.14
1004748299,1.78
1004748380,0.94
1004748586,0.54
1004748622,0.26
1004748965,0.11
1004749095,0.76
1004749198,1.57
1004749381,0.5
1004749570,1.11
1004749617,0
1004750280,0.42
1004750316,1.03
1004750868,0.44
1004750916,1.11
1004751073,0.98
1004751266,0.44
1004751275,1.53
1004751728,1.87
1004751800,1.75
1004751805,0.83
1004752119,0.42
1004752216,0.85
1004752351,1.27
1004752582,0.62
1004752668,0.68
1004752677,1.04
1004752755,1.42
1004752853,1.14
1004752868,0.98
1004752908,2.01
1004753241,4.37
1004753293,1.66
1004753850,1.56
1004753885,1.04
1004754416,0.84
1004754450,2.13
1004754572,0.68
1004755096,0.63
1004755715,1.06
1004755746,1.81
1004756020,0.16
1004756068,0.6
1004756163,2.28
1004756426,0.59
1004756518,0.83
1004756523,0.39
1004756535,1.45
1004756706,0
1004756742,0.74
1004756829,0.36
1004756968,0.73
1004756988,0.73
1004757449,1.96
1004757591,0.58
1004757592,3
1004757781,0.89
1004757928,0.79
1004757959,1
1004758265,0.78
1004758266,0.96
1004758350,0.85
1004758433,0.42
1004758493,0.64
1004758533,0.88
1004758549,1.63
1004758931,0.7
1004758956,3.35
1004759078,2.02
1004759260,1.84
1004759495,0.74
1004759669,1.65
1004759793,0.7
1004759862,0.65
1004760867,0.22
1004762314,0.35
1004762370,0.49
1004762866,0.22
1004763222,0.47
1004763432,0.73
1004763603,1.43
1004763678,0.35
1004764100,0.62
1004764526,0.72
1004764584,0.94
1004764860,0.3
1004765276,0.46
1004765324,0.75
1004765407,0.93
1004765456,1.1
1004765466,2.74
1004767819,2.52
1004768008,1.53
1004769308,0.51
1004769349,0.78
1004769394,0
1004769762,0.96
1004770252,1.19
1004770265,0.3
1004770602,2.14
1004770958,0.86
1004770961,0.92
1004771019,0.43
1004771037,0.36
1004771153,2.76
1004771169,0.72
1004771209,0.68
1004771313,1.6
1004771319,1.04
1004771660,0.68
1004772239,1.42
1004772495,0.49
1004772821,0.77
1004772877,0.32
1004772940,1.12
1004773252,0.19
1004773926,1.4
1004774172,1.4
1004774206,0.92
1004774442,0.86
1004774593,0.55
1004774763,1.91
1004775641,2.29
1004775704,1.69
1004776211,0.92
1004776588,1.58
1004776601,0.83
1004777355,1.11
1004777708,0.52
1004777789,1.93
1004777991,0.3
1004778029,1.43
1004778822,0.62
1004779029,1.07
1004779488,0.8
1004779537,5.6
1004779799,1.02
1004780424,0.63
1004780466,1.06
1004780546,2.6
1004780712,1.01
1004781051,1.11
1004781214,1.47
1004781444,1.8
1004781948,0.23
1004782061,0
1004782521,0.67
1004782767,1.42
1004782876,1.05
1004783311,3.03
1004783529,2.12
1004783607,1.42
1004783905,0.8
1004784445,1.51
1004784476,0.85
1004784564,1.2
1004785168,0.82
1004785364,1.04
1004785521,0.73
1004786075,1.11
1004786297,2.07
1004786485,1.07
1004786547,1.38
1004787209,0.18
1004787370,1.03
1004787589,0.99
1004787850,1.05
1004788239,1.67
1004788314,1.28
1004788558,0.99
1004788591,0.73
1004788902,0.5
1004788981,0.91
1004789479,0.59
1004789536,0.97
1004789729,1.47
1004789779,1.07
1004789937,1.53
1004790266,0.45
1004790321,1.17
1004790359,0.39
1004790729,1.21
1004790882,1.66
1004791452,3.74
1004791626,0.52
1004792797,0.56
1004792916,1.97
1004793127,0.74
1004793170,0.57
1004793679,1.27
1004794180,0.74
1004795307,0.45
1004795354,0.61
1004796138,1.52
1004796261,0.36
1004797155,0.86
1004797444,1.03
1004797645,1.18
1004797648,0.78
1004797703,0.72
1004797726,0.82
1004797916,0.56
1004798075,0.94
1004798409,0.63
1004798446,1.21
1004798479,0.79
1004798572,1.06
1004798659,0.3
1004798914,0.54
1004799055,3.35
1004799151,1.68
1004800186,1.73
1004800271,0.84
1004800555,0.92
1004800820,1.53
1004800982,0.95
1004801357,0.09
1004801596,2.47
1004801667,0.56
1004801906,1.08
1004802080,0.88
1004802160,0.87
1004802307,1.21
1004802716,0.95
1004802766,1.02
1004802931,0.78
1004802939,1.72
1004803055,1.69
1004803664,0.82
1004804683,0.86
1004804967,0.4
1004805095,1.05
1004805195,1.44
1004805959,0.26
1004805982,1.42
1004806000,1.57
1004806679,0.44
1004807164,0.74
1004807251,1.17
1004807257,0.6
1004807577,1.17
1004807703,1.47
1004807709,0.82
1004807782,0.48
1004807836,1.19
1004808400,1.18
1004809637,1.95
1004809936,0.63
1004810291,3.8
1004810608,0.28
1004810854,0.98
1004810974,1.13
1004811087,0.15
1004811111,2.79
1004811456,1.46
1004811762,1.3
1004812125,1.02
1004812382,0.73
1004812506,0.8
1004812518,0.64
1004812673,1.35
1004812941,0.48
1004813432,2.74
1004813515,0.66
1004813539,1.72
1004813801,0.71
1004814869,1.02
1004815059,1.27
1004815830,3
1004816010,1.81
1004816316,0.27
1004816634,0.52
1004817323,0.53
1004817802,0.64
1004817930,1.48
1004818085,7.77
1004818486,0.38
1004818739,0.56
1004818807,1.4
1004819153,1.16
1004819184,1.41
1004819239,0.86
1004819532,1.96
1004819936,0
1004819985,1.16
1004820371,0.95
1004820382,0.54
1004820637,1.14
1004820733,1.97
1004820837,0.54
1004820924,0.83
1004820926,0.81
1004821589,0.89
1004821800,1.94
1004821912,0.13
1004822112,0.84
1004822157,1.22
1004822177,1.96
1004822632,1.68
1004822719,0.41
1004822901,0.56
1004823140,1.52
1004824639,1.33
1004825145,0.63
1004826421,0.56
1004826664,0.74
1004827275,0.69
1004827393,0.77
1004827451,1.24
1004828133,0.73
1004828307,1.46
1004828782,0.89
1004828909,0.45
1004828970,0.66
1004830381,1.2
1004830411,1.42
1004830779,0.88
1004834358,0.78
1004834869,2.78
1004834936,0.68
1004835203,0.82
1004836325,1.88
1004836593,0.89
1004836672,0.68
1004837331,1.52
1004837403,0.22
1004837523,1.33
1004837775,0.93
1004837932,1.38
1004838500,1.5
1004838537,1.5
1004839410,1.88
1004839448,1.65
1004839455,2.55
1004839520,3.23
1004839582,0.85
1004840407,1.61
1004840695,0.47
1004840761,1.41
1004841025,0.94
1004841086,0.85
1004841407,0.84
1004841993,0.19
1004842208,1.04
1004842272,1.42
1004842426,0.41
1004843003,0.26
1004843021,1.28
1004843246,1.01
1004843436,0.97
1004844484,1.82
1004846262,0.31
1004846359,1.22
1004846452,2.07
1004846767,1.59
1004847368,0.93
1004848125,0.75
1004848154,1.17
1004849397,0.17
1004849701,0.27
1004849706,1.97
1004849738,1.03
1004850250,2.81
1004850380,1.01
1004850898,1.51
1004851735,1.16
1004851805,1.6
1004852313,0.51
1004852401,0.42
1004852544,0.51
1004852647,2.02
1004853029,0.78
1004853674,1.39
1004853734,0.52
1004853916,1.84
1004853990,0.52
1004854307,1.56
1004854562,0.56
1004855400,0.35
1004855604,0.3
1004855628,0.95
1004855745,1.58
1004856389,1.06
1004856443,0.33
1004856604,1.66
1004856715,1.38
1004856729,0.7
1004856799,0.61
1004856849,0.31
1004857018,2.07
1004857303,1.53
1004857503,1.26
1004858290,0.81
1004858354,1.05
1004859383,0.6
1004859393,0.9
1004859536,1.48
1004859639,0.72
1004859733,1.22
1004860267,1.19
1004860970,1.23
1004861103,2.93
1004861161,0.77
1004861334,0.55
1004861743,0.47
1004862360,2.05
1004862459,0.6
1004862761,0.85
1004863063,0.8
1004863287,1.05
1004864480,0.79
1004865006,0.91
1004865206,2.24
1004865221,3.85
1004865424,0.53
1004865443,0.4
1004865478,0.44
1004866504,0.27
1004866709,1.01
1004866975,1.17
1004867143,0.5
1004867292,1.22
1004867568,0.35
1004867579,0.82
1004867582,1.08
1004867619,1.66
1004867663,3.23
1004868320,0.26
1004868386,0.87
1004868595,2.4
1004868822,2.26
1004869570,1.42
1004869665,0.77
1004869678,0.84
1004869720,1.02
1004869799,1.48
1004870258,0.15
1004870275,1.34
1004870345,1.45
1004870409,1.52
1004870429,0.35
1004870554,0.42
1004870573,1.08
1004870578,1.83
1004871457,1.3
1004872291,2.26
1004872456,3.11
1004872673,2.56
1004872738,1.85
1004872826,0.92
1004873337,1.12
1004873447,0.73
1004873588,0.48
1004873663,0.89
1004874146,1.17
1004874475,0.89
1004874484,1.31
1004874617,1.01
1004874739,1.06
1004874790,1.27
1004874806,0.64
1004875096,1.8
1004875102,1.26
1004875149,1.16
1004875216,0.76
1004876159,1.98
1004876353,0.96
1004876970,0.76
1004877092,0.3
1004877306,0.88
1004877357,0.92
1004877564,1.75
1004877648,0.89
1004877815,1.01
1004877818,0.34
1004877922,0.34
1004878055,1.51
1004878076,0.67
1004878114,0.79
1004878118,1.03
1004878536,1.31
1004878877,1.2
1004879353,0.61
1004879445,1.01
1004879526,1.07
1004879999,0.81
1004880049,1.73
1004880510,1.32
1004880706,0.58
1004880735,1.57
1004880737,1.08
1004880798,0.24
1004880803,1.21
1004880873,1.94
1004881033,1.02
1004881165,0.65
1004881327,1.14
1004881436,1.46
1004881606,0.69
1004881689,0
1004881990,0.75
1004882014,1.34
1004882438,0.56
1004882456,1.13
1004882599,0.22
1004882850,1.74
1004884135,0.67
1004884334,1.82
1004884438,1.15
1004884886,0.98
1004884937,0.67
1004884960,0.66
1004885431,1.16
1004885538,0.89
1004886313,1.23
1004886473,0.75
1004886732,0.41
1004887292,1.3
1004887413,1.07
1004887810,0.67
1004888356,0.86
1004888421,0.74
1004888890,1.08
1004889109,0.74
1004890587,1.84
1004890771,1.12
1004891279,1.92
1004891553,1.43
1004891558,1.15
1004892146,0.79
1004892413,1.02
1004892479,0.24
1004892630,1.21
1004893360,0.74
1004893412,0.66
1004893660,1.78
1004894670,1.8
1004895609,1.31
1004895631,0.28
1004895748,1.16
1004895873,0.65
1004896310,0.45
1004896351,2.13
1004896462,0.43
1004896653,0.52
1004897266,2.27
1004898430,0.89
1004898576,1.03
1004898628,0.54
1004898823,1.23
1004898977,0.63
1004899101,1.07
1004899795,0.58
1004899947,0.8
1004900113,0.46
1004900245,0.22
1004900327,0.52
1004900769,0.27
1004901214,1.5
1004901225,1.22
1004901924,0.98
1004901985,0.89
1004901993,0.2
1004902015,0.66
1004902063,1.22
1004902122,1
1004902299,0.27
1004902427,1.16
1004902556,0.46
1004902567,1.7
1004902586,1.35
1004902643,0.52
1004902795,1.19
1004902830,2.06
1004902937,0.99
1004902971,1.33
1004903292,0.98
1004903360,0.88
1004903495,1.49
1004903507,1.39
1004903521,0.75
1004903607,1.34
1004903931,1.64
1004904032,0.87
1004904051,0.95
1004904161,0.76
1004904248,0.73
1004904302,2.36
1004904510,0.44
1004904695,0.62
1004905090,0.78
1004906982,0.66
1004907018,0.48
1004907225,0.77
1004907495,0.54
1004907793,0.53
1004908237,1.47
1004908660,0.65
1004909297,1.39
1004909574,0.49
1004909878,0.63
1004910133,1.07
1004910599,2.24
1004910758,0.42
1004910798,1.25
1004911008,0.67
1004911027,0.53
1004911164,0.5
1004911187,1.15
1004912279,0.81
1004912733,0.69
1004912995,1.16
1004913212,0.32
1004913393,0.42
1004913666,0.44
1004913816,0.18
1004914389,0.56
1004914426,0.66
1004914500,1.69
1004914519,1.08
1004914579,0.98
1004914627,1.63
1004914777,2.27
1004914980,3.24
1004915365,0.72
1004915480,1.63
1004917092,0.59
1004918209,0.79
1004918273,1.14
1004918541,0.66
1004918730,0.73
1004918821,1.4
1004919000,0.54
1004919089,0.67
1004919720,1.59
1004919777,1.09
1004919851,1.24
1004920151,1.29
1004920324,1.89
1004920528,0.35
1004920972,1.38
1004921027,0.46
1004921092,0.48
1004921705,1.39
1004922283,1.2
1004922575,1.25
1004922581,1.18
1004922604,1.03
1004922876,1.33
1004923093,1.09
1004923482,0.78
1004923522,1.33
1004923855,1.62
1004923962,2.56
1004924004,1.46
1004924199,1.12
1004924378,0.33
1004924401,2.08
1004924803,0.92
1004924842,0.64
1004924937,0.58
1004925218,0.48
1004925412,1.06
1004925688,0.83
1004926071,0.29
1004926239,0.63
1004926513,2.24
1004926893,0.68
1004927475,1.53
1004927619,0.81
1004927843,1.09
1004928050,1.04
1004929730,0.73
1004930292,0.89
1004930402,0.93
1004930469,1.25
1004931740,1.74
1004932309,1.26
1004932585,1.27
1004932792,0.53
1004932886,0.9
1004933368,1.19
1004933740,1.6
1004934047,0.15
1004934491,1
1004934623,1.74
1004934760,1.55
1004935095,1.12
1004935329,1.05
1004935792,0.79
1004935888,0.65
1004936565,0.73
1004936650,0.93
1004936838,0.49
1004936918,0.38
1004937896,1.42
1004938337,1.17
1004938507,1.53
1004938956,0.35
1004939144,1.14
1004939201,1.71
1004939266,1.45
1004939673,0.96
1004940088,0.43
1004940452,0.82
1004940529,0.33
1004940632,0.68
1004941493,0.7
1004941583,1.63
1004941635,1.28
1004942196,1.75
1004942832,0.32
1004943002,1.08
1004943026,1.38
1004943141,0.7
1004943188,1.08
1004943271,0.34
1004943350,1.1
1004943495,0.52
1004943617,1.09
1004943803,1.12
1004944631,0.99
1004944959,0.81
1004944989,1.51
1004945185,1.07
1004945622,1.16
1004945627,0.64
1004945681,1.17
1004945795,1.24
1004945813,0.37
1004945816,0.44
1004946652,1.58
1004946702,0.47
1004946716,2.13
1004946797,0.59
1004946878,1.17
1004947472,0.31
1004947562,0.83
1004948065,1.42
1004948319,0.78
1004948465,0.49
1004948653,0.98
1004948806,0.38
1004948850,1.74
1004949027,1.32
1004949045,1.55
1004949385,0.53
1004949394,0.44
1004949507,1.14
1004949720,1.26
1004949765,1.67
1004949894,1.21
1004950413,2.95
1004950915,1.33
1004951227,1.2
1004951257,0.16
1004951802,1.6
1004952111,0.76
1004952241,2
1004952337,1
1004952550,1.86
1004952678,0.41
1004952843,1.8
1004953235,1.11
1004953259,0.83
1004953660,1.43
1004953765,1.53
1004953780,1.12
1004954104,0.69
1004954422,0.87
1004954441,0.54
1004954449,1.07
1004954590,0.77
1004955917,0.65
1004956003,0.64
1004956583,1.52
1004956909,0.92
1004956963,1.8
1004956998,0.6
1004957101,0.61
1004957284,2.03
1004957557,1.23
1004957625,0.33
1004957695,0.83
1004958321,0.99
1004958531,0.71
1004958762,1.29
1004958776,0.84
1004958843,1.67
1004959168,2.06
1004959874,1.62
1004960126,1.16
1004960917,3
1004961212,1.93
1004962180,0.58
1004962699,0.65
1004962895,0.68
1004962959,1.2
1004963028,0.73
1004963398,1.66
1004963605,0.39
1004963755,0.8
1004963787,0.91
1004963837,0.25
1004964089,0.65
1004964229,1.32
1004964935,1.1
1004965099,1.75
1004965662,0.75
1004966161,0.39
1004966181,1.98
1004966219,0.93
1004966259,0.75
1004966639,1.54
1004966871,1.48
1004967190,1.45
1004967338,1.22
1004967545,1.28
1004968192,0.94
1004968535,0.87
1004968983,0.93
1004970172,1.37
1004970395,1.15
1004971223,0.96
1004971317,1.33
1004971640,2.01
1004972614,0.29
1004973029,1.06
1004973322,0.19
1004973419,0.15
1004973636,0.73
1004973640,1.04
1004973690,1.88
1004975525,1.3
1004975532,0.19
1004975910,0.92
1004976064,0.87
1004976210,1.17
1004976326,2.76
1004976716,0.71
1004976875,0.95
1004976925,0.6
1004978281,0.57
1004980353,0.98
1004980417,0.34
1004980543,1.28
1004980558,0.8
1004982213,0.6
1004982432,0.09
1004982793,0.19
1004982947,0.85
1004983103,0.7
1004983549,2.06
1004983630,1.03
1004983929,0.71
1004984439,1.49
1004984681,1.38
1004984999,0.91
1004985064,0.29
1004985122,0.35
1004985124,1.2
1004985530,1.14
1004986156,0.84
1004986266,1.23
1004986359,0.44
1004986773,1.33
1004986981,0.15
1004987076,1.43
1004987840,1.24
1004989241,3.53
1004989478,1.31
1004989825,0.81
1004989864,0.52
1004990521,0.92
1004990804,1.6
1004991049,1.03
1004991158,0.53
1004991383,0.32
1004991476,2.73
1004991695,0.79
1004991755,0.47
1004992254,0.92
1004992476,1.04
1004992685,1.58
1004992804,0.67
1004992811,1.24
1004993203,0.61
1004993562,0.54
1004993655,1.59
1004993990,2.83
1004994301,1.8
1004994511,1.18
1004995212,0.25
1004995241,0.9
1004995260,0.48
1004995283,1.53
1004995500,1.18
1004995572,0.29
1004995689,0.69
1004997477,2.53
1004997568,1.11
1004997900,1.64
1004998555,1.36
1004999206,1.01
1004999774,0.88
1005000558,0.93
1005000817,0.55
1005001923,0.75
1005002012,0.48
1005002256,0.73
1005002498,1.47
1005003064,0.68
1005003095,0.53
1005003241,2.25
1005004604,0.85
1005004861,2.19
1005005529,1.13
1005005971,1.33
1005006019,1.26
1005006576,0.72
1005006675,0.88
1005006991,0.54
1005007266,0.36
1005007381,0.43
1005007391,1.01
1005007448,2.2
1005007557,0.96
1005007633,1.07
1005008648,1.03
1005009420,0.93
1005010093,1.12
1005010176,1.78
1005010243,2.33
1005010776,1.32
1005010982,1.59
1005011902,1.6
1005011962,1.03
1005011977,0.96
1005011998,1.49
1005012663,0.91
1005012744,1.44
1005012894,2.08
1005013173,1.86
1005013369,1.44
1005013391,0.62
1005013718,0.65
1005013994,0.38
1005014276,0.49
1005014782,0.46
1005014821,2
1005014894,1.32
1005014951,1.03
1005015030,0.94
1005015349,1.64
1005015382,0.28
1005015904,0.81
1005015974,1.8
1005016604,1.65
1005016622,0.62
1005016649,1.32
1005017203,1.56
1005017607,0.11
1005018006,1.73
1005018362,0.88
1005018659,1.3
1005018673,2.55
1005018789,0.4
1005018868,1.41
1005018935,1.16
1005019162,0.44
1005019335,1.34
1005019729,1.49
1005020499,0.89
1005020662,2.22
1005020777,0.65
1005020801,1.43
1005020806,1.03
1005021041,0.85
1005021266,0.94
1005021319,0.81
1005021854,1.72
1005022108,1.46
1005023213,1.18
1005023411,1.26
1005023496,0.69
1005023515,0.84
1005024482,0.55
1005025621,0.7
1005026244,0.14
1005027489,0.45
1005027528,1.88
1005027578,0.44
1005027617,1.86
1005027730,0.9
1005027735,1.16
1005028008,1.36
1005028055,1.9
1005028397,0.76
1005028433,0.86
1005028581,2.02
1005028614,1.02
1005028872,1.35
1005028993,1.1
1005029174,1.22
1005029451,0
1005029534,0.87
1005029787,1.42
1005030004,1.13
1005030099,0.7
1005030290,0.65
1005030563,1.04
1005030666,1.01
1005030673,1.52
1005030809,0.77
1005030886,0.71
1005031135,1.37
1005031296,1.24
1005031448,1.01
1005031761,0.5
1005031837,0.69
1005032362,0.75
1005032586,0.85
1005033014,0.53
1005033190,1.77
1005034045,1.75
1005034112,1.18
1005034266,0.65
1005034474,0.07
1005034619,0.52
1005034672,0.59
1005034779,1.28
1005035038,0.65
1005035360,1.46
1005035473,0.23
1005035633,0.32
1005035805,1.13
1005036015,0.29
1005036076,0.8
1005036087,0.4
1005036323,1.08
1005036638,0.61
1005036759,0.37
1005036809,0.59
1005036897,0.85
1005036987,2.21
1005037974,1.02
1005038004,0.61
1005038060,0.72
1005038066,1.5
1005038238,1.04
1005038295,0.59
1005038406,1.97
1005038807,1.12
1005038951,0.9
1005039440,1.11
1005039545,1.85
1005039559,0.79
1005039756,0.69
1005040095,0.89
1005040285,1.54
1005040448,1.22
1005040610,0.55
1005040743,0.43
1005040759,0.4
1005040782,0.5
1005040794,0.96
1005041047,0.69
1005041221,0.24
1005041249,0.67
1005041448,0.85
1005041553,1.12
1005041743,0.82
1005042079,0.78
1005042273,2.14
1005042390,1.52
1005042949,0.83
1005043195,0.77
1005043303,0.21
1005043499,0.53
1005044005,2.13
1005044041,1.6
1005045549,0.55
1005045699,1.08
1005046361,0.69
1005046731,0.73
1005046769,0.82
1005047092,0.6
1005047656,1.3
1005048019,1.73
1005048183,1.01
1005048201,0.25
1005048283,1.12
1005048357,0.89
1005048421,0.81
1005048816,1.41
1005048992,1.38
1005049459,1.58
1005049874,1.93
1005050000,2.14
1005050104,0.26
1005050574,1.25
1005050715,1.9
1005050802,0.47
1005051118,1.21
1005051275,0.69
1005051432,0.28
1005051448,0.76
1005051570,0.29
1005051777,1.09
1005052186,1.04
1005052727,2.79
1005052740,0.42
1005052870,0.85
1005052916,2.36
1005053236,1.68
1005053733,1.68
1005054756,0.98
1005055086,0
1005055171,1.19
1005055826,1.28
1005055836,1.98
1005056173,0.58
1005056409,4.42
1005056469,1.01
1005056559,0.5
1005056624,1.06
1005056813,0.3
1005056948,1.13
1005057190,0.93
1005057449,1.33
1005057491,1.36
1005057860,1.62
1005058065,0.73
1005058258,1.29
1005058460,1.14
1005058801,1.46
1005059144,1.04
1005059242,2.07
1005059529,0.38
1005059657,0.97
1005059856,1.17
1005060148,1.6
1005060611,1.22
1005060728,1.57
1005060825,0.67
1005060970,1.35
1005061034,0.61
1005061208,0.25
1005061571,1.64
1005062103,0.42
1005062191,1.37
1005062350,0.63
1005062771,2.39
1005063079,0.41
1005063182,1.53
1005064363,1.28
1005064567,1.17
1005064662,0.58
1005064710,1.14
1005064833,3.69
1005064889,1.31
1005065157,1.09
1005065261,1.05
1005065641,0.61
1005066081,0.41
1005066270,1
1005066309,0.95
1005066392,0.73
1005067189,0.82
1005067380,1.18
1005067498,0.13
1005067737,0.67
1005068486,1.68
1005068650,0.39
1005068711,0.66
1005068712,1.26
1005069025,1.82
1005069310,1.43
1005069329,1.2
1005069402,0.62
1005069455,2.09
1005069585,1.77
1005070511,1.19
1005070741,0.8
1005070806,0.55
1005071831,0.91
1005072412,1.51
1005072523,1.39
1005072546,3.13
1005074960,1.09
1005076226,0.71
1005076461,0.36
1005076952,0.79
1005077290,0.84
1005077351,0.46
1005077595,1.18
1005077761,1.04
1005077763,1.95
1005078522,0.67
1005078833,1.01
1005078849,0.2
1005079170,1.28
1005079631,2
1005079844,0.77
1005079891,3.2
1005080029,0.79
1005080113,0.96
1005080425,1.2
1005080577,1.05
1005080881,1.2
1005080982,1.03
1005081226,1.15
1005081447,1.37
1005081737,0.86
1005081807,0.94
1005081996,1.35
1005082241,0.14
1005082257,0.63
1005082407,1.33
1005082628,0.84
1005082887,1.46
