_id,overall_stats.avg_battle_values.avg_exp
1001426641,1568
1001426732,1028
1001426952,1326
1001427109,809
1001427227,488
1001427254,628
1001427297,979
1001427594,1262
1001427941,879
1001428150,920
1001428457,1095
1001428474,1207
1001428888,1093
1001428961,906
1001429008,751
1001429128,951
1001429838,1026
1001429900,859
1001429949,716
1001430162,793
1001430401,905
1001430443,973
1001430586,1154
1001430635,1142
1001430825,1109
1001431340,718
1001431589,1100
1001431817,1195
1001431865,650
1001431971,1378
1001431974,874
1001432343,1143
1001432478,1014
1001432881,1375
1001432954,1444
1001433078,1515
1001433365,1034
1001433371,885
1001433401,1218
1001433606,1513
1001433857,886
1001434033,1534
1001434895,1069
1001435013,1076
1001435356,1074
1001435438,1285
1001435473,740
1001435485,565
1001435555,1543
1001435726,622
1001435739,1002
1001435741,995
1001435865,869
1001435869,603
1001436000,868
1001436144,799
1001436188,714
1001436393,798
1001436409,884
1001436555,820
1001436562,1038
1001436626,1760
1001436677,1338
1001436742,946
1001436772,1110
1001436775,1138
1001436878,652
1001436969,1298
1001436997,793
1001437216,842
1001437352,1451
1001437715,984
1001438096,1332
1001438207,1051
1001438472,802
1001438503,1662
1001438653,1104
1001438736,1249
1001439247,1184
1001439385,834
1001439449,1395
1001439599,929
1001439632,1354
1001439665,878
1001439843,1174
1001439994,939
1001440139,1428
1001440391,1071
1001440542,711
1001440578,1176
1001440593,872
1001440608,710
1001440629,1238
1001440697,1165
1001440704,827
1001440718,1135
1001440904,895
1001440997,1331
1001441002,779
1001441225,658
1001441522,937
1001441714,880
1001441733,685
1001441924,862
1001441976,1393
1001441997,849
1001441999,1326
1001442040,512
1001442099,640
1001442141,955
1001442264,969
1001442422,913
1001442470,1058
1001442757,974
1001442856,1498
1001443023,1237
1001443082,803
1001443378,964
1001443395,1312
1001443833,919
1001443883,600
1001443887,915
1001443973,745
1001444093,642
1001444137,1571
1001444196,1158
1001444228,1297
1001444332,809
1001444351,1336
1001444389,1258
1001444418,585
1001444456,1255
1001444474,1198
1001444487,625
1001444518,1169
1001444668,1239
1001444671,1470
1001444754,1437
1001444878,637
1001445600,1211
1001445678,1075
1001445776,984
1001445881,697
1001445886,729
1001446191,1357
1001446681,1107
1001446793,1330
1001446849,718
1001446969,1213
1001447039,1206
1001447154,903
1001447675,775
1001447966,1273
1001448399,1216
1001448789,1148
1001448936,1200
1001448965,533
1001449026,884
1001449518,930
1001449635,1173
1001449958,738
1001450197,965
1001450515,1578
1001450659,1151
1001452420,1019
1001452878,1016
1001453189,849
1001453635,1040
1001453820,633
1001454207,732
1001454227,549
1001454326,1185
1001454743,513
1001455530,984
1001455538,1053
1001455563,928
1001455631,531
1001455713,703
1001455966,1254
1001456033,1160
1001456164,1490
1001456186,1544
1001456464,1002
1001456603,1253
1001456661,1550
1001456699,1131
1001456755,1547
1001456775,984
1001457068,1286
1001457277,748
1001457402,1180
1001457432,642
1001457765,1018
1001457879,670
1001457897,951
1001458516,653
1001458526,445
1001458609,527
1001458639,1522
1001458758,578
1001458763,1296
1001459071,648
1001459524,1169
1001459849,1046
1001460127,1026
1001460214,963
1001460645,1075
1001460763,1470
1001460794,1317
1001460993,1158
1001461051,635
1001461756,1094
1001461988,1422
1001461992,585
1001462143,1003
1001462336,1414
1001462570,1044
1001462579,918
1001462891,626
1001462938,652
1001463083,1478
1001463475,1190
1001463683,618
1001463695,1243
1001463742,857
1001463961,1218
1001463994,1639
1001464160,869
1001464328,760
1001464336,940
1001464380,748
1001464911,896
1001465072,713
1001465141,875
1001465215,552
1001465837,969
1001465978,720
1001466059,690
1001466069,1078
1001466130,479
1001466155,1236
1001466393,1163
1001466439,1061
1001466518,1426
1001466581,937
1001466672,941
1001466688,588
1001466746,700
1001466865,835
1001466904,1150
1001467630,1024
1001467690,1153
1001467709,675
1001467978,661
1001467986,642
1001468058,741
1001468099,650
1001468206,996
1001468349,928
1001468917,1224
1001468928,1178
1001468985,1074
1001469274,1577
1001469296,768
1001469413,544
1001469720,1400
1001469739,844
1001469953,1044
1001469986,1791
1001470073,1722
1001470261,1087
1001470306,975
1001470431,1130
1001470519,1133
1001470618,871
1001470698,803
1001470758,1474
1001470824,798
1001470832,1089
1001470910,928
1001471629,988
1001472138,1114
1001472184,766
1001472305,1537
1001472321,1105
1001472421,1069
1001473048,946
1001473068,778
1001473128,1089
1001473592,1514
1001473886,816
1001473901,1069
1001473980,1025
1001474068,1231
1001474072,1445
1001474094,940
1001474171,1335
1001474202,1189
1001474304,919
1001474424,1469
1001474524,894
1001474577,1093
1001474679,867
1001474726,635
1001474761,886
1001474946,789
1001475018,600
1001475124,1018
1001475439,728
1001475485,1160
1001475940,957
1001476042,1113
1001476357,1160
1001476359,915
1001476434,1044
1001476475,722
1001476650,991
1001476775,907
1001476810,572
1001476828,658
1001476851,1473
1001476968,1464
1001476994,870
1001477006,1332
1001477188,1151
1001477222,874
1001477224,1400
1001477463,1482
1001477482,1092
1001477522,820
1001477570,1216
1001477743,934
1001477976,1334
1001478887,892
1001478947,1401
1001479099,1274
1001479118,711
1001479264,1687
1001479902,1195
1001479998,649
1001480229,702
1001481055,1059
1001481112,945
1001481325,929
1001481685,1076
1001481702,828
1001481813,1132
1001481845,1098
1001481906,829
1001482346,1189
1001482730,1333
1001482769,1214
1001483116,832
1001483301,1007
1001483370,696
1001483403,1458
1001483524,1238
1001483650,1228
1001483679,1140
1001483809,1441
1001483830,1112
1001484335,888
1001484721,1221
1001484742,625
1001484788,1384
1001484884,1039
1001484909,1070
1001485012,616
1001485162,854
1001485342,953
1001485379,1528
1001485503,964
1001486152,424
1001486163,817
1001486167,500
1001486373,1564
1001487048,1146
1001487080,658
1001487266,867
1001487291,634
1001487602,873
1001488169,1148
1001488343,809
1001488698,947
1001489602,758
1001489688,1328
1001489819,1345
1001489868,1012
1001489905,1406
1001490015,916
1001490168,785
1001490208,1112
1001491051,924
1001491079,1702
1001491189,1148
1001491344,740
1001491381,1414
1001491867,839
1001491996,1577
1001492087,1151
1001492583,846
1001492588,1232
1001493323,1038
1001493403,684
1001493420,1200
1001493642,1389
1001493691,909
1001494049,1269
1001494180,786
1001494618,775
1001495099,1624
1001495145,1192
1001495240,1181
1001495341,1001
1001495432,1226
1001495715,1210
1001495845,839
1001496037,790
1001496487,1027
1001496587,495
1001496638,1049
1001496765,1194
1001496996,554
1001497178,649
1001497463,939
1001497685,1378
1001497812,638
1001497897,991
1001497939,547
1001498107,880
1001498173,537
1001498237,1099
1001498304,1164
1001498372,709
1001498439,1186
1001498455,670
1001498943,1245
1001498993,774
1001499142,1082
1001499187,1138
1001499444,1300
1001499534,968
1001499613,580
1001499633,1045
1001499651,814
1001499779,546
1001499826,1372
1001499903,544
1001499946,967
1001499959,632
1001500056,1297
1001500236,1572
1001500346,859
1001500479,1113
1001500581,616
1001501544,1222
1001501554,683
1001501753,1315
1001501772,892
1001501904,634
1001502109,1369
1001502367,1453
1001502433,1673
1001502594,934
1001502962,850
1001502965,1085
1001503045,1318
1001503294,1180
1001503312,783
1001503502,1220
1001503653,547
1001503720,1154
1001503736,688
1001503753,962
1001503769,1727
1001503824,868
1001503945,1067
1001503958,854
1001504042,883
1001504640,907
1001505021,691
1001505063,642
1001505069,1266
1001505669,1095
1001505964,1617
1001506114,1240
1001506560,1229
1001506829,1358
1001506870,1282
1001506998,1509
1001507113,811
1001507352,841
1001507353,1605
1001507636,1435
1001507690,1461
1001507789,565
1001507842,1256
1001507952,1351
1001507983,811
1001508069,815
1001508117,692
1001508141,578
1001508417,1137
1001508531,722
1001508541,1229
1001508555,844
1001508581,826
1001508712,1077
1001508944,828
1001509019,783
1001509215,725
1001509242,1194
1001509345,1018
1001509789,1116
1001509792,982
1001509826,932
1001509930,1112
1001510255,1039
1001510570,747
1001510577,749
1001510593,1033
1001511049,811
1001511064,1037
1001511201,1180
1001511516,561
1001511654,885
1001511770,709
1001511930,720
1001512339,640
1001512514,1298
1001512763,704
1001512919,789
1001512971,558
1001513204,1287
1001513330,738
1001513387,999
1001513829,823
1001513981,825
1001513992,520
1001514128,1021
1001514478,621
1001514575,713
1001514679,647
1001514835,1509
1001514951,1428
1001515001,1038
1001515064,1027
1001515096,1328
1001515350,650
1001515799,1026
1001515800,451
1001516260,1332
1001516428,1033
1001516437,848
1001516603,686
1001516652,1560
1001516816,1274
1001516836,822
1001517244,738
1001517264,1006
1001517367,799
1001517369,875
1001517509,754
1001517597,872
1001517684,1281
1001517704,890
1001517867,1166
1001518143,909
1001518421,1786
1001518909,1054
1001519060,1390
1001519325,1368
1001519529,1124
1001519653,1262
1001519770,489
1001519800,885
1001520321,956
1001520356,1554
1001520482,828
1001520552,806
1001520710,673
1001521376,1228
1001521410,992
1001521423,745
1001521475,620
1001521593,725
1001521603,1453
1001521762,751
1001521823,771
1001521978,1650
1001522011,1095
1001522026,851
1001522107,654
1001522297,1418
1001522398,1213
1001522589,367
1001522804,1577
1001522953,626
1001523177,674
1001523267,682
1001523321,1575
1001523538,926
1001523705,1472
1001523754,1011
1001523918,894
1001523934,449
1001524120,951
1001524153,1508
1001524237,1225
1001524302,1072
1001524356,1111
1001524382,1219
1001524581,1139
1001524587,956
1001524590,842
1001524628,1425
1001525040,1074
1001525444,1305
1001525988,643
1001526003,1196
1001526005,1226
1001526112,894
1001526160,822
1001526352,762
1001526410,1249
1001526683,840
1001526822,1718
1001526885,1164
1001526952,1874
1001526973,1124
1001527076,1286
1001527122,1008
1001527221,1126
1001527493,672
1001527799,1110
1001528359,1292
1001528623,1038
1001528705,992
1001529081,1415
1001529100,820
1001529350,844
1001529752,1563
1001529855,862
1001530319,1157
1001530671,1336
1001530779,1062
1001530900,1495
1001531291,1094
1001531320,701
1001531386,886
1001531446,798
1001531705,959
1001531725,1600
1001531775,1064
1001532022,905
1001532046,877
1001532098,1155
1001532111,945
1001532505,1356
1001532541,745
1001532562,528
1001532637,1143
1001533347,896
1001533378,921
1001533615,1206
1001533657,834
1001533904,1169
1001533905,796
1001534550,1302
1001534555,1623
1001534727,1341
1001534879,1218
1001535134,1078
1001535264,773
1001535337,1470
1001535437,633
1001535699,775
1001535801,1343
1001535950,1181
1001536082,1616
1001536099,1479
1001536657,906
1001536925,886
1001537464,486
1001537634,585
1001537799,883
1001537946,942
1001538030,891
1001538094,1283
1001538138,1553
1001538325,953
1001538730,897
1001538750,591
1001538757,710
1001538813,1034
1001538973,1116
1001538989,1335
1001539255,559
1001539435,1193
1001539459,731
1001539528,839
1001539813,591
1001539917,628
1001540028,1171
1001540473,1271
1001541213,498
1001541218,1298
1001541374,1188
1001541543,860
1001541716,992
1001541838,1765
1001542015,1147
1001542147,807
1001542148,1187
1001542191,874
1001542383,921
1001542424,745
1001542426,667
1001542443,1003
1001542496,1159
1001542902,1369
1001543139,949
1001543193,1166
1001543225,1060
1001543354,978
1001543521,750
1001543967,1564
1001544205,971
1001544265,1417
1001544822,993
1001544907,1297
1001544940,700
1001544953,822
1001545028,782
1001545039,865
1001545250,930
1001545324,741
1001545349,1013
1001545391,862
1001545424,1083
1001545488,624
1001545566,993
1001545613,1039
1001545729,1023
1001545798,1037
1001545800,1371
1001545815,936
1001546034,859
1001546055,1526
1001546374,830
1001546397,1001
1001546514,1385
1001546545,1348
1001547121,1481
1001547164,1083
1001547346,951
1001547438,833
1001547466,1322
1001547983,1187
1001548025,1519
1001548165,1086
1001548185,669
1001548378,894
1001548591,901
1001548639,1366
1001548840,1181
1001548842,638
1001548877,630
1001549148,510
1001549314,590
1001549352,732
1001549383,1561
1001549493,869
1001549510,813
1001549639,684
1001549731,994
1001549866,829
1001549925,904
1001549983,1304
1001550007,1189
1001550581,1076
1001550846,898
1001550865,1291
1001551326,1125
1001551345,962
1001551370,844
1001551631,1342
1001551705,967
1001551792,538
1001552055,1328
1001552177,1255
1001552188,724
1001552333,966
1001552401,573
1001552408,1044
1001552506,1013
1001552525,615
1001552566,797
1001552608,1088
1001552758,1271
1001552868,1197
1001552869,1022
1001552901,990
1001552907,726
1001552977,580
1001553410,1568
1001553433,599
1001553578,606
1001553592,1286
1001553666,639
1001553697,859
1001553708,863
1001553949,1486
1001554428,1269
1001555145,973
1001555206,547
1001555591,870
1001555621,895
1001555635,1402
1001555643,531
1001555905,1202
1001556346,1242
1001556448,926
1001556750,818
1001557207,1000
1001557230,1352
1001557328,682
1001557514,965
1001557519,846
1001557637,913
1001557794,1517
1001557869,915
1001557920,1058
1001557951,756
1001558183,646
1001558545,944
1001559017,636
1001559100,1003
1001559292,1100
1001559309,827
1001559362,815
1001559394,842
1001559669,1231
1001559870,998
1001560083,1277
1001560526,1328
1001560609,760
1001560662,916
1001560916,657
1001561064,741
1001561120,1008
1001561271,773
1001561328,1921
1001561448,753
1001561486,1039
1001561673,383
1001561770,483
1001561861,1187
1001561938,1070
1001562039,520
1001562080,790
1001562257,958
1001562401,406
1001562425,1169
1001562706,620
1001563211,1296
1001563785,1979
1001564065,923
1001564305,686
1001564720,1245
1001564740,1195
1001564880,806
1001565930,1204
1001566025,665
1001566830,783
1001566841,1770
1001567000,1229
1001567156,1081
1001567508,988
1001567756,696
1001567781,690
1001567783,702
1001567891,1404
1001568068,1013
1001568217,814
1001568366,841
1001568421,839
1001568453,1043
1001568485,865
1001568527,504
1001568671,1673
1001568675,1547
1001569255,1717
1001569462,1205
1001569470,891
1001569484,597
1001569645,947
1001569868,460
1001569881,1324
1001569975,1096
1001570028,619
1001570050,1405
1001570177,836
1001570197,1174
1001570445,1910
1001570591,1118
1001570600,1029
1001570870,527
1001571269,964
1001571434,1262
1001571834,950
1001571855,960
1001572123,1449
1001572305,2094
1001572445,829
1001573005,1341
1001573107,525
1001573357,1896
1001573365,919
1001573478,1171
1001573736,1314
1001574163,1624
1001574310,1393
1001574327,1587
1001574576,1094
1001574867,822
1001574911,1831
1001574949,464
1001574983,608
1001575044,1128
1001575144,1169
1001575232,1177
1001575303,958
1001575472,460
1001575665,1074
1001575874,1145
1001575888,726
1001575889,1714
1001576065,871
1001576181,599
1001576194,579
1001576252,1564
1001576310,1597
1001576327,1133
1001576493,785
1001576494,693
1001576520,1618
1001576532,800
1001576533,605
1001577608,947
1001577645,587
1001577859,1376
1001577953,1234
1001578488,585
1001578511,870
1001578540,1882
1001578599,1738
1001578749,1215
1001579161,1385
1001579182,726
1001579298,1366
1001579650,1201
1001579780,1607
1001580044,1393
1001580101,955
1001580204,848
1001580390,414
1001580443,841
1001580684,963
1001581080,916
1001581100,1300
1001581448,981
1001581639,1127
1001581645,701
1001581763,793
1001581769,1069
1001581845,1071
1001582254,1136
1001582558,974
1001583278,1182
1001583497,1285
1001583595,1327
1001583706,1442
1001583860,1530
1001584571,916
1001584607,1010
1001584611,984
1001584825,766
1001585089,687
1001585140,1657
1001585156,1375
1001585176,690
1001585200,714
1001585376,976
1001585434,1660
1001585719,1369
1001585727,1480
1001585928,1016
1001585984,728
1001586341,1247
1001586603,928
1001586618,1185
1001586708,1019
1001586781,977
1001586913,1035
1001586989,565
1001587396,1133
1001587502,723
1001587603,1049
1001587779,1487
1001587782,1518
1001588236,1104
1001588338,841
1001588463,688
1001588603,1259
1001588715,1901
1001588742,856
1001588869,428
1001588886,1509
1001589309,671
1001589551,845
1001589603,917
1001589621,1067
1001589750,1160
1001589766,662
1001589958,1407
1001589990,1237
1001590286,448
1001590354,543
1001590424,1149
1001590732,959
1001591172,872
1001591228,1006
1001591314,921
1001591458,1900
1001591518,778
1001591612,929
1001591643,765
1001591644,1595
1001591946,1290
1001591960,586
1001592234,620
1001592252,1143
